UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-02-02 00:00:00,286.0,63.0,698.0,0.0,90.0,0.0,1.0,19.0
2023-02-02 01:00:00,295.0,63.0,698.0,0.0,90.0,0.0,1.0,19.0
2023-02-02 02:00:00,283.0,63.0,698.0,0.0,91.0,0.0,1.0,19.0
2023-02-02 03:00:00,284.0,65.0,698.0,0.0,92.0,0.0,1.0,19.0
2023-02-02 04:00:00,337.0,66.0,698.0,0.0,85.0,0.0,1.0,19.0
2023-02-02 05:00:00,344.0,69.0,698.0,0.0,158.0,0.0,1.0,18.0
2023-02-02 06:00:00,430.0,67.0,698.0,0.0,491.0,1.0,0.0,18.0
2023-02-02 07:00:00,425.0,72.0,699.0,0.0,594.0,9.0,0.0,19.0
2023-02-02 08:00:00,426.0,70.0,700.0,0.0,602.0,19.0,0.0,20.0
2023-02-02 09:00:00,339.0,67.0,698.0,0.0,443.0,27.0,0.0,20.0
2023-02-02 10:00:00,286.0,69.0,698.0,0.0,276.0,41.0,0.0,19.0
2023-02-02 11:00:00,282.0,68.0,699.0,0.0,187.0,43.0,0.0,21.0
2023-02-02 12:00:00,283.0,66.0,699.0,0.0,203.0,33.0,0.0,20.0
2023-02-02 13:00:00,283.0,65.0,699.0,0.0,323.0,22.0,0.0,20.0
2023-02-02 14:00:00,285.0,66.0,699.0,0.0,284.0,11.0,0.0,20.0
2023-02-02 15:00:00,330.0,67.0,699.0,0.0,446.0,2.0,0.0,20.0
2023-02-02 16:00:00,440.0,67.0,699.0,0.0,583.0,0.0,0.0,18.0
2023-02-02 17:00:00,533.0,65.0,699.0,0.0,633.0,0.0,0.0,19.0
2023-02-02 18:00:00,447.0,68.0,699.0,0.0,598.0,0.0,0.0,19.0
2023-02-02 19:00:00,344.0,68.0,699.0,0.0,437.0,0.0,0.0,19.0
2023-02-02 20:00:00,283.0,67.0,699.0,0.0,273.0,0.0,0.0,19.0
2023-02-02 21:00:00,333.0,66.0,699.0,0.0,207.0,0.0,0.0,19.0
2023-02-02 22:00:00,327.0,64.0,699.0,0.0,144.0,0.0,0.0,19.0
2023-02-02 23:00:00,281.0,61.0,699.0,0.0,107.0,0.0,1.0,18.0
