Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
37776,2023-04-24 00:00:00,191.04,251.0,39.0,697.0,0.0,272.0,0.0,0.0,18.0
37777,2023-04-24 01:00:00,192.17,251.0,41.0,697.0,0.0,267.0,0.0,0.0,18.0
37778,2023-04-24 02:00:00,193.23,251.0,41.0,697.0,0.0,259.0,0.0,0.0,18.0
37779,2023-04-24 03:00:00,195.72,317.0,43.0,697.0,0.0,484.0,0.0,0.0,18.0
37780,2023-04-24 04:00:00,203.32,402.0,44.0,696.0,0.0,710.0,3.0,0.0,16.0
37781,2023-04-24 05:00:00,231.48,509.0,47.0,696.0,0.0,757.0,10.0,0.0,17.0
37782,2023-04-24 06:00:00,234.34,524.0,46.0,697.0,0.0,758.0,22.0,0.0,17.0
37783,2023-04-24 07:00:00,232.11,526.0,42.0,697.0,0.0,770.0,34.0,0.0,17.0
37784,2023-04-24 08:00:00,203.05,415.0,41.0,696.0,0.0,714.0,46.0,1.0,18.0
37785,2023-04-24 09:00:00,194.91,347.0,39.0,696.0,0.0,547.0,55.0,0.0,18.0
37786,2023-04-24 10:00:00,193.8,290.0,37.0,696.0,0.0,348.0,51.0,0.0,18.0
37787,2023-04-24 11:00:00,202.15,266.0,33.0,696.0,0.0,198.0,43.0,0.0,19.0
37788,2023-04-24 12:00:00,227.43,312.0,32.0,696.0,0.0,181.0,36.0,0.0,18.0
37789,2023-04-24 13:00:00,208.44,269.0,36.0,696.0,0.0,182.0,29.0,0.0,18.0
37790,2023-04-24 14:00:00,202.58,269.0,37.0,696.0,0.0,230.0,22.0,0.0,17.0
37791,2023-04-24 15:00:00,203.54,323.0,39.0,696.0,0.0,417.0,16.0,0.0,16.0
37792,2023-04-24 16:00:00,212.51,418.0,42.0,696.0,0.0,662.0,9.0,0.0,16.0
37793,2023-04-24 17:00:00,232.74,514.0,43.0,696.0,0.0,761.0,2.0,0.0,18.0
37794,2023-04-24 18:00:00,233.89,519.0,40.0,696.0,0.0,762.0,0.0,0.0,18.0
37795,2023-04-24 19:00:00,233.53,515.0,39.0,696.0,0.0,753.0,0.0,0.0,18.0
37796,2023-04-24 20:00:00,208.96,413.0,36.0,696.0,0.0,680.0,0.0,0.0,18.0
37797,2023-04-24 21:00:00,189.25,319.0,36.0,696.0,0.0,541.0,0.0,0.0,18.0
37798,2023-04-24 22:00:00,186.8,259.0,35.0,696.0,0.0,330.0,0.0,0.0,18.0
37799,2023-04-24 23:00:00,201.29,262.0,38.0,696.0,0.0,236.0,0.0,0.0,18.0
