Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
35784,2023-01-31 00:00:00,2024-07-17 00:00:00,3.1,403.45,643.0,777.0,0.0,155.0,0.0,704.0
35785,2023-01-31 01:00:00,2024-07-17 00:00:00,3.1,393.65,581.0,724.0,0.0,69.0,0.0,763.0
35786,2023-01-31 02:00:00,2024-07-17 00:00:00,3.1,386.48,559.0,713.0,0.0,59.0,0.0,785.0
35787,2023-01-31 03:00:00,2024-07-17 00:00:00,3.1,360.74,547.0,726.0,0.0,145.0,0.0,847.0
35788,2023-01-31 04:00:00,2024-07-17 00:00:00,3.1,324.28,557.0,874.0,0.0,466.0,0.0,897.0
35789,2023-01-31 05:00:00,2024-07-17 00:00:00,3.1,293.55,623.0,1099.0,0.0,1047.0,16.0,912.0
35790,2023-01-31 06:00:00,2024-07-17 00:00:00,3.1,304.28,819.0,1222.0,0.0,1120.0,218.0,951.0
35791,2023-01-31 07:00:00,2024-07-17 00:00:00,3.1,308.7,955.0,1364.0,0.0,1001.0,529.0,1045.0
35792,2023-01-31 08:00:00,2024-07-17 00:00:00,3.1,281.95,998.0,1176.0,0.0,964.0,900.0,1180.0
35793,2023-01-31 09:00:00,2024-07-17 00:00:00,3.1,276.3,1030.0,1317.0,0.0,838.0,1188.0,1339.0
35794,2023-01-31 10:00:00,2024-07-17 00:00:00,3.1,267.73,1068.0,1347.0,0.0,606.0,1508.0,1580.0
35795,2023-01-31 11:00:00,2024-07-17 00:00:00,3.1,263.57,1069.0,1422.0,0.0,714.0,1510.0,1646.0
35796,2023-01-31 12:00:00,2024-07-17 00:00:00,3.1,275.12,1063.0,1640.0,0.0,782.0,1361.0,1598.0
35797,2023-01-31 13:00:00,2024-07-17 00:00:00,3.1,281.37,1071.0,1531.0,0.0,716.0,1142.0,1635.0
35798,2023-01-31 14:00:00,2024-07-17 00:00:00,3.1,285.46,1017.0,1395.0,0.0,883.0,637.0,1621.0
35799,2023-01-31 15:00:00,2024-07-17 00:00:00,3.1,316.71,1104.0,1572.0,0.0,1124.0,87.0,1555.0
35800,2023-01-31 16:00:00,2024-07-17 00:00:00,3.1,290.88,880.0,1755.0,0.0,1202.0,0.0,1766.0
35801,2023-01-31 17:00:00,2024-07-17 00:00:00,3.1,250.7,746.0,1441.0,0.0,1356.0,0.0,1928.0
35802,2023-01-31 18:00:00,2024-07-17 00:00:00,3.1,258.36,748.0,1594.0,0.0,1274.0,0.0,1984.0
35803,2023-01-31 19:00:00,2024-07-17 00:00:00,3.1,251.81,736.0,1435.0,0.0,1242.0,0.0,1981.0
35804,2023-01-31 20:00:00,2024-07-17 00:00:00,3.1,238.68,721.0,1218.0,0.0,1045.0,0.0,2200.0
35805,2023-01-31 21:00:00,2024-07-17 00:00:00,3.1,237.86,676.0,1029.0,0.0,727.0,0.0,2193.0
35806,2023-01-31 22:00:00,2024-07-17 00:00:00,3.1,222.33,601.0,776.0,0.0,363.0,0.0,2342.0
35807,2023-01-31 23:00:00,2024-07-17 00:00:00,3.1,261.04,761.0,692.0,0.0,99.0,0.0,2241.0
