Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
37584,2023-04-16 00:00:00,2024-07-17 00:00:00,3.1,297.62,228.0,1397.0,0.0,34.0,0.0,660.0
37585,2023-04-16 01:00:00,2024-07-17 00:00:00,3.1,294.06,224.0,1340.0,0.0,63.0,0.0,638.0
37586,2023-04-16 02:00:00,2024-07-17 00:00:00,3.1,278.74,218.0,1245.0,0.0,87.0,0.0,697.0
37587,2023-04-16 03:00:00,2024-07-17 00:00:00,3.1,259.16,219.0,1199.0,0.0,167.0,1.0,768.0
37588,2023-04-16 04:00:00,2024-07-17 00:00:00,3.1,241.26,220.0,1190.0,0.0,286.0,142.0,680.0
37589,2023-04-16 05:00:00,2024-07-17 00:00:00,3.1,205.21,230.0,1106.0,0.0,235.0,737.0,538.0
37590,2023-04-16 06:00:00,2024-07-17 00:00:00,3.1,165.59,247.0,1038.0,0.0,176.0,1557.0,435.0
37591,2023-04-16 07:00:00,2024-07-17 00:00:00,3.1,137.65,271.0,991.0,0.0,142.0,2283.0,473.0
37592,2023-04-16 08:00:00,2024-07-17 00:00:00,3.1,131.88,280.0,1068.0,0.0,245.0,2526.0,491.0
37593,2023-04-16 09:00:00,2024-07-17 00:00:00,3.1,124.97,282.0,1039.0,0.0,320.0,2592.0,558.0
37594,2023-04-16 10:00:00,2024-07-17 00:00:00,3.1,117.52,272.0,870.0,0.0,97.0,2511.0,748.0
37595,2023-04-16 11:00:00,2024-07-17 00:00:00,3.1,121.13,225.0,961.0,0.0,66.0,2296.0,799.0
37596,2023-04-16 12:00:00,2024-07-17 00:00:00,3.1,129.56,206.0,1009.0,0.0,70.0,2065.0,740.0
37597,2023-04-16 13:00:00,2024-07-17 00:00:00,3.1,132.76,210.0,940.0,0.0,95.0,1639.0,938.0
37598,2023-04-16 14:00:00,2024-07-17 00:00:00,3.1,157.74,205.0,1002.0,0.0,120.0,1069.0,942.0
37599,2023-04-16 15:00:00,2024-07-17 00:00:00,3.1,216.9,202.0,1240.0,0.0,89.0,497.0,795.0
37600,2023-04-16 16:00:00,2024-07-17 00:00:00,3.1,264.98,207.0,1830.0,0.0,252.0,98.0,762.0
37601,2023-04-16 17:00:00,2024-07-17 00:00:00,3.1,258.09,207.0,2162.0,0.0,612.0,0.0,728.0
37602,2023-04-16 18:00:00,2024-07-17 00:00:00,3.1,258.05,208.0,2147.0,0.0,653.0,0.0,683.0
37603,2023-04-16 19:00:00,2024-07-17 00:00:00,3.1,279.62,210.0,2148.0,0.0,488.0,0.0,567.0
37604,2023-04-16 20:00:00,2024-07-17 00:00:00,3.1,302.79,210.0,2144.0,0.0,280.0,0.0,513.0
37605,2023-04-16 21:00:00,2024-07-17 00:00:00,3.1,311.74,211.0,1801.0,0.0,7.0,0.0,633.0
37606,2023-04-16 22:00:00,2024-07-17 00:00:00,3.1,303.93,210.0,1467.0,0.0,6.0,0.0,628.0
37607,2023-04-16 23:00:00,2024-07-17 00:00:00,3.1,271.64,210.0,1139.0,0.0,6.0,0.0,784.0
