UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-12-20 00:00:00,665.0,2163.0,0.0,78.0,0.0,211.0
2023-12-20 01:00:00,652.0,2125.0,0.0,78.0,0.0,172.0
2023-12-20 02:00:00,650.0,2123.0,0.0,77.0,0.0,125.0
2023-12-20 03:00:00,670.0,2153.0,0.0,84.0,0.0,136.0
2023-12-20 04:00:00,806.0,2530.0,0.0,566.0,0.0,150.0
2023-12-20 05:00:00,864.0,2880.0,0.0,1346.0,8.0,197.0
2023-12-20 06:00:00,862.0,3162.0,0.0,1322.0,542.0,269.0
2023-12-20 07:00:00,855.0,2854.0,0.0,1142.0,1918.0,303.0
2023-12-20 08:00:00,828.0,2439.0,0.0,907.0,2923.0,325.0
2023-12-20 09:00:00,665.0,1826.0,0.0,628.0,3220.0,366.0
2023-12-20 10:00:00,660.0,1779.0,0.0,784.0,3116.0,514.0
2023-12-20 11:00:00,662.0,2082.0,0.0,612.0,2682.0,648.0
2023-12-20 12:00:00,670.0,2272.0,0.0,622.0,1981.0,712.0
2023-12-20 13:00:00,755.0,3104.0,0.0,736.0,1122.0,751.0
2023-12-20 14:00:00,850.0,3629.0,0.0,1092.0,236.0,777.0
2023-12-20 15:00:00,881.0,3768.0,0.0,1308.0,1.0,882.0
2023-12-20 16:00:00,887.0,3746.0,0.0,1179.0,0.0,932.0
2023-12-20 17:00:00,874.0,3616.0,0.0,1340.0,0.0,857.0
2023-12-20 18:00:00,864.0,3661.0,0.0,1308.0,0.0,791.0
2023-12-20 19:00:00,599.0,3485.0,0.0,1381.0,0.0,778.0
2023-12-20 20:00:00,598.0,2522.0,0.0,1173.0,0.0,861.0
2023-12-20 21:00:00,606.0,2094.0,0.0,827.0,0.0,812.0
2023-12-20 22:00:00,709.0,1747.0,0.0,598.0,0.0,717.0
2023-12-20 23:00:00,855.0,1636.0,0.0,78.0,0.0,505.0
