UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-10-31 00:00:00,769.0,969.0,0.0,193.0,0.0,166.0
2023-10-31 01:00:00,686.0,999.0,0.0,177.0,0.0,169.0
2023-10-31 02:00:00,421.0,1035.0,0.0,284.0,0.0,147.0
2023-10-31 03:00:00,300.0,1038.0,0.0,364.0,6.0,166.0
2023-10-31 04:00:00,300.0,1207.0,0.0,485.0,1.0,179.0
2023-10-31 05:00:00,300.0,1318.0,0.0,805.0,398.0,208.0
2023-10-31 06:00:00,300.0,1289.0,0.0,848.0,1852.0,182.0
2023-10-31 07:00:00,299.0,1383.0,0.0,633.0,2947.0,223.0
2023-10-31 08:00:00,299.0,1449.0,0.0,421.0,3496.0,267.0
2023-10-31 09:00:00,299.0,1392.0,0.0,189.0,3656.0,309.0
2023-10-31 10:00:00,300.0,1679.0,0.0,227.0,3592.0,388.0
2023-10-31 11:00:00,299.0,1550.0,0.0,181.0,3361.0,480.0
2023-10-31 12:00:00,300.0,1434.0,0.0,169.0,2829.0,610.0
2023-10-31 13:00:00,343.0,1570.0,0.0,299.0,1748.0,775.0
2023-10-31 14:00:00,502.0,2032.0,0.0,493.0,521.0,936.0
2023-10-31 15:00:00,613.0,1776.0,0.0,720.0,19.0,1238.0
2023-10-31 16:00:00,613.0,1768.0,0.0,697.0,19.0,1456.0
2023-10-31 17:00:00,612.0,2114.0,0.0,618.0,5.0,1481.0
2023-10-31 18:00:00,612.0,2094.0,0.0,648.0,5.0,1546.0
2023-10-31 19:00:00,612.0,1862.0,0.0,719.0,5.0,1614.0
2023-10-31 20:00:00,613.0,1224.0,0.0,786.0,0.0,1663.0
2023-10-31 21:00:00,613.0,1115.0,0.0,436.0,0.0,1694.0
2023-10-31 22:00:00,578.0,1115.0,0.0,304.0,0.0,1591.0
2023-10-31 23:00:00,422.0,872.0,0.0,19.0,0.0,1365.0
