UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-02-16 00:00:00,860.0,2120.0,0.0,7.0,0.0,385.0
2023-02-16 01:00:00,805.0,2131.0,0.0,7.0,0.0,399.0
2023-02-16 02:00:00,822.0,1942.0,0.0,7.0,0.0,276.0
2023-02-16 03:00:00,864.0,1949.0,0.0,13.0,0.0,250.0
2023-02-16 04:00:00,976.0,2161.0,0.0,356.0,0.0,254.0
2023-02-16 05:00:00,1033.0,2659.0,0.0,585.0,46.0,205.0
2023-02-16 06:00:00,1047.0,2865.0,0.0,583.0,785.0,152.0
2023-02-16 07:00:00,1062.0,2592.0,0.0,406.0,1752.0,102.0
2023-02-16 08:00:00,1057.0,2292.0,0.0,318.0,2426.0,86.0
2023-02-16 09:00:00,1044.0,1913.0,0.0,283.0,2812.0,77.0
2023-02-16 10:00:00,1032.0,1709.0,0.0,210.0,2965.0,102.0
2023-02-16 11:00:00,1096.0,1758.0,0.0,175.0,2877.0,128.0
2023-02-16 12:00:00,1169.0,1681.0,0.0,66.0,2597.0,183.0
2023-02-16 13:00:00,1181.0,1644.0,0.0,72.0,2099.0,239.0
2023-02-16 14:00:00,1047.0,1886.0,0.0,273.0,1271.0,237.0
2023-02-16 15:00:00,1010.0,2502.0,0.0,807.0,299.0,243.0
2023-02-16 16:00:00,1024.0,2838.0,0.0,1164.0,1.0,288.0
2023-02-16 17:00:00,1057.0,3143.0,0.0,1104.0,0.0,307.0
2023-02-16 18:00:00,1061.0,2924.0,0.0,1105.0,0.0,354.0
2023-02-16 19:00:00,1064.0,2485.0,0.0,955.0,0.0,399.0
2023-02-16 20:00:00,1059.0,2331.0,0.0,710.0,0.0,442.0
2023-02-16 21:00:00,1047.0,2532.0,0.0,219.0,0.0,469.0
2023-02-16 22:00:00,1047.0,2325.0,0.0,80.0,0.0,468.0
2023-02-16 23:00:00,1042.0,2254.0,0.0,7.0,0.0,485.0
