UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-06-27 00:00:00,2024-07-17 00:00:00,3.1,3.3604471664732847,294.48533681859817,287.03573898450776,26.0472036473884,0.0439220822668499,1294.13042,26698.99314,26766.72997,123.9984,6579.43112,1868.99998,39444.00015,2636.41567,0.0,418.22191
2023-06-27 01:00:00,2024-07-17 00:00:00,3.1,2.778215001877761,293.53308696546856,286.7664332908884,0.0,0.015237605015347,1289.43409,25896.23601,26728.39102,123.6023,6438.98805,1479.99998,37488.99908,2662.70122,0.0,414.42238
2023-06-27 02:00:00,2024-07-17 00:00:00,3.1,2.778215001877761,293.53308696546856,286.7664332908884,0.0,0.015237605015347,1282.64858,24766.44454,26864.28676,127.48093,6557.98277,1406.00003,36152.999,2668.79265,0.0,413.73766
2023-06-27 03:00:00,2024-07-17 00:00:00,3.1,2.778215001877761,293.53308696546856,286.7664332908884,0.0,0.015237605015347,1264.77255,24541.23421,26856.50113,126.78232,6883.89116,1202.99999,34695.00107,2669.64601,0.0,416.55139
2023-06-27 04:00:00,2024-07-17 00:00:00,3.1,2.7238015030270724,294.0300343099119,286.998007871458,11.474036764565133,0.0256392681629542,1273.01106,25709.07922,26880.6373,125.40756,7575.88981,972.00003,33079.00096,2676.81505,0.0,411.27557
2023-06-27 05:00:00,2024-07-17 00:00:00,3.1,2.7238015030270724,294.0300343099119,286.998007871458,11.474036764565133,0.0256392681629542,1256.6248,26477.35089,26779.62366,127.11017,8913.51093,4728.00009,30903.99918,2678.31993,0.0,415.34422
2023-06-27 06:00:00,2024-07-17 00:00:00,3.1,2.7238015030270724,294.0300343099119,286.998007871458,11.474036764565133,0.0256392681629542,1238.52911,27159.41112,26736.14102,129.54024,10420.49218,20980.0002,28055.9994,2650.84549,0.0,420.37592
2023-06-27 07:00:00,2024-07-17 00:00:00,3.1,3.106464221636529,298.64474557995544,286.6710813452637,414.1987240567254,0.0078049379628121,1221.15671,27509.72716,26642.49249,129.39089,10320.58471,42350.99866,25072.00035,2675.63216,0.0,416.69994
2023-06-27 08:00:00,2024-07-17 00:00:00,3.1,3.106464221636529,298.64474557995544,286.6710813452637,414.1987240567254,0.0078049379628121,1244.83921,28300.49109,26343.78511,122.78335,9452.06233,53802.00114,22940.99966,2690.78815,0.0,412.96619
2023-06-27 09:00:00,2024-07-17 00:00:00,3.1,3.106464221636529,298.64474557995544,286.6710813452637,414.1987240567254,0.0078049379628121,1282.84424,28913.76995,26276.71273,120.02116,8285.33214,59681.99805,22102.00035,2696.09162,0.0,415.04224
2023-06-27 10:00:00,2024-07-17 00:00:00,3.1,3.792562703256582,301.67340328559567,285.8849173357321,636.1231315496364,0.0309302624198886,1292.6213,28727.16398,26606.93802,117.48756,7281.61175,61893.99956,21899.99944,2699.19417,0.0,415.03299
2023-06-27 11:00:00,2024-07-17 00:00:00,3.1,3.792562703256582,301.67340328559567,285.8849173357321,636.1231315496364,0.0309302624198886,1277.02621,29150.15283,26297.64865,113.91565,6572.90007,62134.99934,22190.00015,2679.93266,0.0,418.52078
2023-06-27 12:00:00,2024-07-17 00:00:00,3.1,3.792562703256582,301.67340328559567,285.8849173357321,636.1231315496364,0.0309302624198886,1268.87436,29060.58964,26279.66591,115.51273,6723.28107,61787.00124,22867.99969,2674.04853,0.0,416.81868
2023-06-27 13:00:00,2024-07-17 00:00:00,3.1,4.605266130155142,302.4472984449047,285.50669490428754,887.3562092229267,0.0710424222213034,1253.94533,29098.11912,26472.58421,112.83483,6687.18496,60756.99892,23804.99949,2676.70994,0.0,411.64069
2023-06-27 14:00:00,2024-07-17 00:00:00,3.1,4.605266130155142,302.4472984449047,285.50669490428754,887.3562092229267,0.0710424222213034,1247.44291,29309.33367,26586.67447,121.87732,6765.88196,58635.00118,25410.99893,2669.83654,0.0,409.62712
2023-06-27 15:00:00,2024-07-17 00:00:00,3.1,4.605266130155142,302.4472984449047,285.50669490428754,887.3562092229267,0.0710424222213034,1228.29786,28821.70911,26411.35165,129.39998,7435.58035,54592.0012,27638.00091,2652.13314,0.0,416.77542
2023-06-27 16:00:00,2024-07-17 00:00:00,3.1,4.7866955661967765,300.6061979898077,286.3255387022344,689.4863913083642,0.2542950947903391,1204.48758,28852.56405,26149.31538,134.45062,8796.55909,49122.99968,30152.99967,2640.95839,0.0,414.03287
2023-06-27 17:00:00,2024-07-17 00:00:00,3.1,4.7866955661967765,300.6061979898077,286.3255387022344,689.4863913083642,0.2542950947903391,1191.82383,29338.03662,26330.96507,140.17914,10594.74981,36563.00055,32848.99957,2621.0171,0.0,416.37909
2023-06-27 18:00:00,2024-07-17 00:00:00,3.1,4.7866955661967765,300.6061979898077,286.3255387022344,689.4863913083642,0.2542950947903391,1195.62322,30081.26708,26438.68808,145.19048,12269.28155,17482.00041,36253.00105,2633.95951,0.0,418.77104
2023-06-27 19:00:00,2024-07-17 00:00:00,3.1,3.808676084271866,295.8656825236324,287.1265858499403,53.80961026851821,0.0719602114284735,1235.18713,29713.10619,26343.65206,144.09138,13045.63935,5150.99994,38800.00103,2654.70074,0.0,416.4007
2023-06-27 20:00:00,2024-07-17 00:00:00,3.1,3.808676084271866,295.8656825236324,287.1265858499403,53.80961026851821,0.0719602114284735,1286.51197,29818.93759,26355.61204,144.50615,11741.93628,2110.99999,39926.9995,2666.52446,0.0,417.2081
