UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-11-03 00:00:00,2024-07-17 00:00:00,3.1,6.216657899874053,282.1881818035511,279.5083147460893,0.0,0.7169561137138084,240.11655,1009.04286,369.40619,0.0,10.99526,60.68865,0.0,0.0,0.0,1.7015
2023-11-03 01:00:00,2024-07-17 00:00:00,3.1,5.466657377675892,281.9111647984767,279.55292941181574,0.0,0.7863785911575145,262.95056,1643.5939,347.37288,0.0,2.04162,210.49537,0.0,0.0,0.0,7.10787
2023-11-03 02:00:00,2024-07-17 00:00:00,3.1,5.466657377675892,281.9111647984767,279.55292941181574,0.0,0.7863785911575145,302.33213,1426.67977,340.19253,0.0,0.0,124.73891,0.0,0.0,0.0,17.94719
2023-11-03 03:00:00,2024-07-17 00:00:00,3.1,5.466657377675892,281.9111647984767,279.55292941181574,0.0,0.7863785911575145,347.07601,1112.15186,333.6163,0.0,0.0,0.43146,0.0,0.0,0.0,12.07675
2023-11-03 04:00:00,2024-07-17 00:00:00,3.1,6.223115224038789,281.86914162513267,279.5032023605104,0.0,1.974035847765752,334.00623,529.6324,312.26343,0.0,0.0,0.0,0.0,0.0,0.0,17.20084
2023-11-03 05:00:00,2024-07-17 00:00:00,3.1,6.223115224038789,281.86914162513267,279.5032023605104,0.0,1.974035847765752,319.75106,207.7317,307.07756,0.0,0.0,0.0,27.82129,36.89573,0.0,21.49415
2023-11-03 06:00:00,2024-07-17 00:00:00,3.1,6.223115224038789,281.86914162513267,279.5032023605104,0.0,1.974035847765752,298.78065,279.25369,344.90513,0.0,0.0,108.98379,0.0,15.6656,0.0,10.41574
2023-11-03 07:00:00,2024-07-17 00:00:00,3.1,6.801199371934459,282.2060241091024,279.60889609598405,16.229112760804924,1.2228624804663408,280.34319,587.64597,353.18306,0.0,0.0,201.03504,0.0,0.0,0.0,0.0
2023-11-03 08:00:00,2024-07-17 00:00:00,3.1,6.801199371934459,282.2060241091024,279.60889609598405,16.229112760804924,1.2228624804663408,232.26532,615.80616,340.37546,0.0,0.62183,267.22023,56.02143,0.0,0.0,0.0
2023-11-03 09:00:00,2024-07-17 00:00:00,3.1,6.801199371934459,282.2060241091024,279.60889609598405,16.229112760804924,1.2228624804663408,167.10059,706.2768,336.25406,0.0,5.95001,270.44162,242.81658,0.0,0.0,0.0
2023-11-03 10:00:00,2024-07-17 00:00:00,3.1,6.6672463848272825,282.83043770145525,279.74531262909346,69.59759485851593,2.1312703566549778,136.71217,977.93776,366.15664,0.0,24.07094,176.9764,379.16784,0.0,0.0,0.0
2023-11-03 11:00:00,2024-07-17 00:00:00,3.1,6.6672463848272825,282.83043770145525,279.74531262909346,69.59759485851593,2.1312703566549778,123.32667,977.31353,386.50197,0.0,35.12492,68.60284,289.85299,0.0,0.0,3.19322
2023-11-03 12:00:00,2024-07-17 00:00:00,3.1,6.6672463848272825,282.83043770145525,279.74531262909346,69.59759485851593,2.1312703566549778,109.55923,1035.90444,388.16046,0.0,35.93881,123.6352,452.3143,22.77157,0.0,14.00495
2023-11-03 13:00:00,2024-07-17 00:00:00,3.1,5.895764556164535,282.83701331791394,279.75777119279184,121.73679215244496,0.6847867810251862,152.76341,1389.4536,348.28471,0.0,5.41068,178.48542,459.56383,12.51545,0.0,14.86181
2023-11-03 14:00:00,2024-07-17 00:00:00,3.1,5.895764556164535,282.83701331791394,279.75777119279184,121.73679215244496,0.6847867810251862,162.04985,1434.76574,356.72135,0.0,1.73662,199.92238,652.86636,0.0,0.0,14.51095
2023-11-03 15:00:00,2024-07-17 00:00:00,3.1,5.895764556164535,282.83701331791394,279.75777119279184,121.73679215244496,0.6847867810251862,143.78205,1583.4327,336.2585,0.0,0.01323,181.39427,431.44323,0.0,0.0,0.55951
2023-11-03 16:00:00,2024-07-17 00:00:00,3.1,5.524944570437883,282.3725843403344,279.6513734721318,67.95942889651444,1.273641041646884,162.85447,1546.32458,344.6693,0.0,0.0,113.5973,585.50719,0.0,0.0,4.12077
2023-11-03 17:00:00,2024-07-17 00:00:00,3.1,5.524944570437883,282.3725843403344,279.6513734721318,67.95942889651444,1.273641041646884,160.68866,1280.5599,357.30487,0.0,0.0,118.89604,439.75534,0.0,0.0,0.0
2023-11-03 18:00:00,2024-07-17 00:00:00,3.1,5.524944570437883,282.3725843403344,279.6513734721318,67.95942889651444,1.273641041646884,201.21551,670.00639,358.40851,0.0,0.0,60.74562,527.55727,0.0,0.0,0.0
2023-11-03 19:00:00,2024-07-17 00:00:00,3.1,5.643841870477232,282.28111060638764,279.6409944071397,0.0,0.5411505970989323,207.25317,504.82465,366.85444,0.0,0.0,45.11331,426.39704,0.0,0.0,0.0
2023-11-03 20:00:00,2024-07-17 00:00:00,3.1,5.643841870477232,282.28111060638764,279.6409944071397,0.0,0.5411505970989323,215.39278,318.04854,285.53449,0.0,0.19423,43.62056,489.22513,0.0,0.0,2.2855
2023-11-03 21:00:00,2024-07-17 00:00:00,3.1,5.643841870477232,282.28111060638764,279.6409944071397,0.0,0.5411505970989323,194.73271,91.18382,344.70726,0.0,0.0,35.61428,532.13764,0.0,0.0,13.18823
