Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
38328,2023-05-17 00:00:00,2024-07-17 00:00:00,3.1,467.48,3604.0,8094.0,1929.0,0.0,4.0,5395.0,1592.0,9756.0
38329,2023-05-17 01:00:00,2024-07-17 00:00:00,3.1,468.5,3494.0,7318.0,1930.0,0.0,4.0,5271.0,1582.0,9875.0
38330,2023-05-17 02:00:00,2024-07-17 00:00:00,3.1,465.56,3516.0,7499.0,1928.0,0.0,4.0,5501.0,1604.0,9917.0
38331,2023-05-17 03:00:00,2024-07-17 00:00:00,3.1,475.28,3642.0,8716.0,1929.0,0.0,4.0,5145.0,1589.0,10191.0
38332,2023-05-17 04:00:00,2024-07-17 00:00:00,3.1,503.28,4163.0,11998.0,1928.0,0.0,68.0,4655.0,1563.0,12901.0
38333,2023-05-17 05:00:00,2024-07-17 00:00:00,3.1,525.58,4633.0,12426.0,1928.0,0.0,211.0,5028.0,1541.0,18419.0
38334,2023-05-17 06:00:00,2024-07-17 00:00:00,3.1,553.59,4820.0,12040.0,1928.0,0.0,442.0,4813.0,1535.0,26355.0
38335,2023-05-17 07:00:00,2024-07-17 00:00:00,3.1,571.56,3787.0,9882.0,1926.0,0.0,621.0,4395.0,1545.0,33175.0
38336,2023-05-17 08:00:00,2024-07-17 00:00:00,3.1,594.71,3182.0,6601.0,1924.0,0.0,723.0,3598.0,1560.0,39529.0
38337,2023-05-17 09:00:00,2024-07-17 00:00:00,3.1,610.96,3052.0,6193.0,1925.0,0.0,754.0,2859.0,1502.0,44679.0
38338,2023-05-17 10:00:00,2024-07-17 00:00:00,3.1,614.04,2897.0,5369.0,1928.0,0.0,900.0,2749.0,1475.0,46145.0
38339,2023-05-17 11:00:00,2024-07-17 00:00:00,3.1,616.92,2845.0,5203.0,1928.0,0.0,1035.0,2739.0,1405.0,48674.0
38340,2023-05-17 12:00:00,2024-07-17 00:00:00,3.1,618.28,2863.0,4920.0,1929.0,0.0,900.0,2807.0,1382.0,48709.0
38341,2023-05-17 13:00:00,2024-07-17 00:00:00,3.1,608.31,2853.0,4889.0,1928.0,0.0,1142.0,3355.0,1438.0,47063.0
38342,2023-05-17 14:00:00,2024-07-17 00:00:00,3.1,594.82,2869.0,5415.0,1928.0,0.0,1087.0,3911.0,1524.0,42612.0
38343,2023-05-17 15:00:00,2024-07-17 00:00:00,3.1,583.43,3388.0,7308.0,1928.0,0.0,902.0,3827.0,1588.0,36206.0
38344,2023-05-17 16:00:00,2024-07-17 00:00:00,3.1,570.03,4497.0,11818.0,1928.0,0.0,676.0,3575.0,1606.0,29215.0
38345,2023-05-17 17:00:00,2024-07-17 00:00:00,3.1,543.35,4610.0,18928.0,1928.0,0.0,250.0,3511.0,1624.0,20820.0
38346,2023-05-17 18:00:00,2024-07-17 00:00:00,3.1,531.07,4753.0,20871.0,1928.0,0.0,79.0,3206.0,1633.0,15876.0
38347,2023-05-17 19:00:00,2024-07-17 00:00:00,3.1,530.28,4977.0,21336.0,1928.0,0.0,6.0,2898.0,1607.0,14183.0
38348,2023-05-17 20:00:00,2024-07-17 00:00:00,3.1,531.22,4973.0,21167.0,1928.0,0.0,4.0,2625.0,1628.0,13599.0
38349,2023-05-17 21:00:00,2024-07-17 00:00:00,3.1,530.34,4855.0,20866.0,1928.0,0.0,4.0,2243.0,1643.0,12348.0
38350,2023-05-17 22:00:00,2024-07-17 00:00:00,3.1,526.43,4180.0,17257.0,1929.0,0.0,4.0,1841.0,1632.0,10534.0
38351,2023-05-17 23:00:00,2024-07-17 00:00:00,3.1,521.39,3572.0,14676.0,1928.0,0.0,4.0,1807.0,1585.0,9866.0
