Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
36552,2023-03-04 00:00:00,2024-07-17 00:00:00,3.1,421.1,10010.0,15145.0,1920.0,0.0,12.0,7318.0,1517.0,12446.0
36553,2023-03-04 01:00:00,2024-07-17 00:00:00,3.1,424.82,10034.0,14387.0,1920.0,0.0,12.0,6998.0,1519.0,12414.0
36554,2023-03-04 02:00:00,2024-07-17 00:00:00,3.1,415.29,10042.0,13881.0,1920.0,0.0,12.0,7851.0,1543.0,11713.0
36555,2023-03-04 03:00:00,2024-07-17 00:00:00,3.1,410.62,9976.0,13790.0,1921.0,0.0,12.0,8371.0,1534.0,11776.0
36556,2023-03-04 04:00:00,2024-07-17 00:00:00,3.1,412.37,9758.0,12624.0,1920.0,0.0,12.0,8287.0,1563.0,12306.0
36557,2023-03-04 05:00:00,2024-07-17 00:00:00,3.1,418.08,9987.0,14304.0,1920.0,0.0,12.0,8135.0,1549.0,13570.0
36558,2023-03-04 06:00:00,2024-07-17 00:00:00,3.1,427.74,9999.0,13622.0,1916.0,0.0,19.0,8036.0,1554.0,16258.0
36559,2023-03-04 07:00:00,2024-07-17 00:00:00,3.1,431.21,10156.0,13780.0,1919.0,0.0,115.0,7960.0,1523.0,17182.0
36560,2023-03-04 08:00:00,2024-07-17 00:00:00,3.1,436.25,10035.0,13041.0,1920.0,0.0,255.0,7548.0,1536.0,18212.0
36561,2023-03-04 09:00:00,2024-07-17 00:00:00,3.1,437.49,9554.0,12180.0,1920.0,0.0,359.0,7661.0,1549.0,20124.0
36562,2023-03-04 10:00:00,2024-07-17 00:00:00,3.1,424.26,8610.0,12409.0,1919.0,0.0,501.0,8646.0,1541.0,20771.0
36563,2023-03-04 11:00:00,2024-07-17 00:00:00,3.1,419.22,7820.0,12581.0,1920.0,0.0,667.0,8770.0,1504.0,21479.0
36564,2023-03-04 12:00:00,2024-07-17 00:00:00,3.1,424.57,7136.0,12586.0,1920.0,0.0,656.0,7811.0,1492.0,22182.0
36565,2023-03-04 13:00:00,2024-07-17 00:00:00,3.1,420.38,6867.0,12107.0,1919.0,0.0,444.0,8011.0,1505.0,21157.0
36566,2023-03-04 14:00:00,2024-07-17 00:00:00,3.1,422.19,8338.0,12508.0,1916.0,0.0,354.0,7871.0,1547.0,18133.0
36567,2023-03-04 15:00:00,2024-07-17 00:00:00,3.1,433.48,9910.0,15347.0,1916.0,0.0,188.0,7499.0,1543.0,18159.0
36568,2023-03-04 16:00:00,2024-07-17 00:00:00,3.1,452.02,10325.0,18158.0,1916.0,0.0,56.0,6281.0,1503.0,22110.0
36569,2023-03-04 17:00:00,2024-07-17 00:00:00,3.1,460.83,10362.0,18744.0,1915.0,0.0,9.0,5264.0,1531.0,22950.0
36570,2023-03-04 18:00:00,2024-07-17 00:00:00,3.1,455.56,10327.0,17939.0,1913.0,0.0,8.0,5634.0,1573.0,21343.0
36571,2023-03-04 19:00:00,2024-07-17 00:00:00,3.1,451.26,10224.0,17597.0,1914.0,0.0,8.0,5237.0,1574.0,17894.0
36572,2023-03-04 20:00:00,2024-07-17 00:00:00,3.1,449.29,10202.0,18011.0,1916.0,0.0,8.0,4988.0,1599.0,16563.0
36573,2023-03-04 21:00:00,2024-07-17 00:00:00,3.1,449.58,10173.0,17703.0,1916.0,0.0,8.0,4558.0,1622.0,15104.0
36574,2023-03-04 22:00:00,2024-07-17 00:00:00,3.1,451.06,10184.0,17326.0,1916.0,0.0,8.0,3973.0,1601.0,13234.0
36575,2023-03-04 23:00:00,2024-07-17 00:00:00,3.1,454.88,10067.0,17418.0,1916.0,0.0,8.0,3134.0,1604.0,11965.0
