Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
38736,2023-06-03 00:00:00,2024-07-17 00:00:00,3.1,404.56,94.0,13304.0,1920.0,0.0,4.0,8453.0,1270.0,10587.0
38737,2023-06-03 01:00:00,2024-07-17 00:00:00,3.1,414.95,94.0,12787.0,1920.0,0.0,4.0,7223.0,1265.0,10276.0
38738,2023-06-03 02:00:00,2024-07-17 00:00:00,3.1,429.39,92.0,13416.0,1922.0,0.0,4.0,6080.0,1357.0,10233.0
38739,2023-06-03 03:00:00,2024-07-17 00:00:00,3.1,437.1,92.0,13003.0,1924.0,0.0,19.0,5473.0,1394.0,10358.0
38740,2023-06-03 04:00:00,2024-07-17 00:00:00,3.1,461.54,92.0,12161.0,1920.0,0.0,126.0,4517.0,1393.0,12137.0
38741,2023-06-03 05:00:00,2024-07-17 00:00:00,3.1,510.32,87.0,11402.0,1921.0,0.0,410.0,3439.0,1417.0,18279.0
38742,2023-06-03 06:00:00,2024-07-17 00:00:00,3.1,557.48,82.0,9260.0,1918.0,0.0,750.0,2421.0,1436.0,26853.0
38743,2023-06-03 07:00:00,2024-07-17 00:00:00,3.1,589.03,76.0,5150.0,1916.0,0.0,1078.0,2271.0,1449.0,36203.0
38744,2023-06-03 08:00:00,2024-07-17 00:00:00,3.1,598.43,75.0,4726.0,1916.0,0.0,1383.0,2755.0,1420.0,44564.0
38745,2023-06-03 09:00:00,2024-07-17 00:00:00,3.1,597.97,69.0,4235.0,1916.0,0.0,1354.0,4122.0,1418.0,51503.0
38746,2023-06-03 10:00:00,2024-07-17 00:00:00,3.1,595.13,66.0,4261.0,1916.0,0.0,1690.0,4778.0,1425.0,55227.0
38747,2023-06-03 11:00:00,2024-07-17 00:00:00,3.1,598.51,64.0,3924.0,1916.0,0.0,1696.0,4635.0,1388.0,56251.0
38748,2023-06-03 12:00:00,2024-07-17 00:00:00,3.1,582.56,68.0,3890.0,1919.0,0.0,1689.0,6553.0,1404.0,56092.0
38749,2023-06-03 13:00:00,2024-07-17 00:00:00,3.1,569.5,62.0,3906.0,1920.0,0.0,1648.0,7575.0,1393.0,53129.0
38750,2023-06-03 14:00:00,2024-07-17 00:00:00,3.1,536.11,79.0,4081.0,1920.0,0.0,1476.0,10412.0,1372.0,47498.0
38751,2023-06-03 15:00:00,2024-07-17 00:00:00,3.1,515.76,77.0,5110.0,1916.0,0.0,1186.0,11115.0,1346.0,41397.0
38752,2023-06-03 16:00:00,2024-07-17 00:00:00,3.1,480.85,89.0,9399.0,1916.0,0.0,810.0,12259.0,1413.0,33080.0
38753,2023-06-03 17:00:00,2024-07-17 00:00:00,3.1,437.63,98.0,15761.0,1916.0,0.0,405.0,13493.0,1405.0,23477.0
38754,2023-06-03 18:00:00,2024-07-17 00:00:00,3.1,405.34,80.0,16771.0,1916.0,0.0,129.0,13608.0,1368.0,16809.0
38755,2023-06-03 19:00:00,2024-07-17 00:00:00,3.1,390.96,87.0,16906.0,1916.0,0.0,22.0,13510.0,1346.0,14146.0
38756,2023-06-03 20:00:00,2024-07-17 00:00:00,3.1,385.36,88.0,16796.0,1916.0,0.0,4.0,13285.0,1332.0,13035.0
38757,2023-06-03 21:00:00,2024-07-17 00:00:00,3.1,379.43,88.0,16724.0,1914.0,0.0,4.0,13062.0,1325.0,11939.0
38758,2023-06-03 22:00:00,2024-07-17 00:00:00,3.1,362.22,88.0,13258.0,1916.0,0.0,4.0,11946.0,1360.0,9809.0
38759,2023-06-03 23:00:00,2024-07-17 00:00:00,3.1,360.78,91.0,11035.0,1916.0,0.0,4.0,10438.0,1387.0,8945.0
