Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
35160,2023-01-05 00:00:00,2024-07-17 00:00:00,3.1,420.52,6004.0,4794.0,1944.0,0.0,8.0,19256.0,1830.0,22542.0
35161,2023-01-05 01:00:00,2024-07-17 00:00:00,3.1,422.12,6153.0,4940.0,1944.0,0.0,8.0,19160.0,1731.0,22406.0
35162,2023-01-05 02:00:00,2024-07-17 00:00:00,3.1,423.99,6052.0,4759.0,1945.0,0.0,8.0,17942.0,1734.0,21158.0
35163,2023-01-05 03:00:00,2024-07-17 00:00:00,3.1,418.42,5861.0,5019.0,1944.0,0.0,8.0,18918.0,1774.0,21742.0
35164,2023-01-05 04:00:00,2024-07-17 00:00:00,3.1,420.59,5949.0,5536.0,1944.0,0.0,8.0,18523.0,1801.0,21356.0
35165,2023-01-05 05:00:00,2024-07-17 00:00:00,3.1,429.28,6554.0,6041.0,1944.0,0.0,8.0,17833.0,1817.0,21085.0
35166,2023-01-05 06:00:00,2024-07-17 00:00:00,3.1,444.84,8114.0,7808.0,1944.0,0.0,8.0,17202.0,1803.0,20765.0
35167,2023-01-05 07:00:00,2024-07-17 00:00:00,3.1,471.92,10075.0,10099.0,1944.0,0.0,8.0,15395.0,1778.0,20757.0
35168,2023-01-05 08:00:00,2024-07-17 00:00:00,3.1,497.47,11389.0,11265.0,1944.0,0.0,26.0,12691.0,1808.0,19868.0
35169,2023-01-05 09:00:00,2024-07-17 00:00:00,3.1,512.32,11703.0,11789.0,1944.0,0.0,83.0,10475.0,1834.0,18343.0
35170,2023-01-05 10:00:00,2024-07-17 00:00:00,3.1,527.35,11569.0,11648.0,1944.0,0.0,141.0,8386.0,1868.0,17404.0
35171,2023-01-05 11:00:00,2024-07-17 00:00:00,3.1,531.99,11536.0,11270.0,1944.0,0.0,171.0,7672.0,1821.0,16617.0
35172,2023-01-05 12:00:00,2024-07-17 00:00:00,3.1,521.44,11206.0,11125.0,1944.0,0.0,138.0,7636.0,1790.0,13888.0
35173,2023-01-05 13:00:00,2024-07-17 00:00:00,3.1,524.08,11524.0,11751.0,1944.0,0.0,81.0,7317.0,1788.0,13101.0
35174,2023-01-05 14:00:00,2024-07-17 00:00:00,3.1,536.29,11604.0,12696.0,1944.0,0.0,44.0,6543.0,1778.0,14158.0
35175,2023-01-05 15:00:00,2024-07-17 00:00:00,3.1,537.43,11947.0,14257.0,1941.0,0.0,8.0,7446.0,1750.0,17113.0
35176,2023-01-05 16:00:00,2024-07-17 00:00:00,3.1,527.8,12005.0,14690.0,1940.0,0.0,4.0,9070.0,1764.0,18946.0
35177,2023-01-05 17:00:00,2024-07-17 00:00:00,3.1,519.3,12207.0,14763.0,1940.0,0.0,4.0,10789.0,1731.0,20658.0
35178,2023-01-05 18:00:00,2024-07-17 00:00:00,3.1,498.78,11943.0,13456.0,1940.0,0.0,4.0,13189.0,1781.0,20576.0
35179,2023-01-05 19:00:00,2024-07-17 00:00:00,3.1,488.57,11521.0,12015.0,1940.0,0.0,4.0,13971.0,1789.0,19985.0
35180,2023-01-05 20:00:00,2024-07-17 00:00:00,3.1,470.01,11265.0,8519.0,1940.0,0.0,4.0,15702.0,1811.0,19216.0
35181,2023-01-05 21:00:00,2024-07-17 00:00:00,3.1,458.03,10440.0,7411.0,1940.0,0.0,4.0,16372.0,1795.0,18925.0
35182,2023-01-05 22:00:00,2024-07-17 00:00:00,3.1,448.01,9157.0,6909.0,1942.0,0.0,4.0,16218.0,1806.0,18386.0
35183,2023-01-05 23:00:00,2024-07-17 00:00:00,3.1,431.73,8433.0,5548.0,1944.0,0.0,4.0,17094.0,1803.0,17802.0
