UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-01-29 00:00:00,8060.0,14649.0,1947.0,0.0,4.0,4419.0,1729.0,10049.0
2023-01-29 01:00:00,7844.0,12982.0,1948.0,0.0,4.0,4629.0,1758.0,9845.0
2023-01-29 02:00:00,8138.0,12560.0,1948.0,0.0,4.0,5115.0,1804.0,9397.0
2023-01-29 03:00:00,8247.0,12444.0,1947.0,0.0,4.0,5254.0,1778.0,10026.0
2023-01-29 04:00:00,8253.0,11818.0,1947.0,0.0,4.0,6205.0,1665.0,10653.0
2023-01-29 05:00:00,8238.0,10804.0,1948.0,0.0,4.0,6571.0,1555.0,11359.0
2023-01-29 06:00:00,8249.0,11316.0,1948.0,0.0,4.0,6836.0,1599.0,13942.0
2023-01-29 07:00:00,8432.0,12980.0,1949.0,0.0,8.0,7602.0,1598.0,16808.0
2023-01-29 08:00:00,8435.0,12885.0,1948.0,0.0,80.0,8759.0,1639.0,19034.0
2023-01-29 09:00:00,7659.0,12664.0,1945.0,0.0,207.0,10439.0,1613.0,21275.0
2023-01-29 10:00:00,7838.0,10351.0,1944.0,0.0,233.0,11850.0,1628.0,20103.0
2023-01-29 11:00:00,7896.0,10693.0,1942.0,0.0,220.0,12858.0,1608.0,20983.0
2023-01-29 12:00:00,7887.0,10048.0,1944.0,0.0,188.0,13988.0,1622.0,20583.0
2023-01-29 13:00:00,7890.0,9945.0,1944.0,0.0,149.0,15074.0,1604.0,19967.0
2023-01-29 14:00:00,7882.0,10123.0,1944.0,0.0,76.0,15927.0,1647.0,19738.0
2023-01-29 15:00:00,7814.0,10255.0,1945.0,0.0,11.0,16504.0,1658.0,21350.0
2023-01-29 16:00:00,7746.0,10721.0,1947.0,0.0,4.0,17067.0,1685.0,25265.0
2023-01-29 17:00:00,7789.0,10267.0,1947.0,0.0,4.0,17269.0,1718.0,27211.0
2023-01-29 18:00:00,7712.0,9103.0,1948.0,0.0,4.0,17440.0,1723.0,26699.0
2023-01-29 19:00:00,7060.0,7373.0,1948.0,0.0,4.0,17988.0,1695.0,25350.0
2023-01-29 20:00:00,5521.0,7340.0,1948.0,0.0,4.0,18308.0,1721.0,22731.0
2023-01-29 21:00:00,4800.0,7373.0,1948.0,0.0,4.0,17926.0,1743.0,21905.0
2023-01-29 22:00:00,3623.0,7009.0,1948.0,0.0,4.0,18395.0,1774.0,21515.0
2023-01-29 23:00:00,3494.0,6328.0,1945.0,0.0,4.0,18788.0,1806.0,22066.0
