Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
38520,2023-05-25 00:00:00,2024-07-17 00:00:00,3.1,509.15,2941.0,18994.0,1924.0,0.0,4.0,2460.0,1583.0,10874.0
38521,2023-05-25 01:00:00,2024-07-17 00:00:00,3.1,510.97,2941.0,19186.0,1924.0,0.0,4.0,2349.0,1562.0,10943.0
38522,2023-05-25 02:00:00,2024-07-17 00:00:00,3.1,512.07,2936.0,18843.0,1924.0,0.0,4.0,2166.0,1550.0,10633.0
38523,2023-05-25 03:00:00,2024-07-17 00:00:00,3.1,514.02,2942.0,18751.0,1924.0,0.0,14.0,2318.0,1545.0,11440.0
38524,2023-05-25 04:00:00,2024-07-17 00:00:00,3.1,523.29,3378.0,18846.0,1925.0,0.0,115.0,2871.0,1511.0,14590.0
38525,2023-05-25 05:00:00,2024-07-17 00:00:00,3.1,540.4,3352.0,19166.0,1924.0,0.0,373.0,3071.0,1531.0,20872.0
38526,2023-05-25 06:00:00,2024-07-17 00:00:00,3.1,559.29,3457.0,18201.0,1924.0,0.0,647.0,3014.0,1544.0,27764.0
38527,2023-05-25 07:00:00,2024-07-17 00:00:00,3.1,568.38,3225.0,12576.0,1924.0,0.0,875.0,3598.0,1562.0,32189.0
38528,2023-05-25 08:00:00,2024-07-17 00:00:00,3.1,567.84,2882.0,8188.0,1924.0,0.0,1041.0,4572.0,1503.0,34639.0
38529,2023-05-25 09:00:00,2024-07-17 00:00:00,3.1,559.24,2909.0,8673.0,1924.0,0.0,1060.0,5860.0,1427.0,36393.0
38530,2023-05-25 10:00:00,2024-07-17 00:00:00,3.1,557.65,2891.0,7629.0,1924.0,0.0,1139.0,6811.0,1415.0,39188.0
38531,2023-05-25 11:00:00,2024-07-17 00:00:00,3.1,554.56,2978.0,6084.0,1922.0,0.0,1283.0,7516.0,1421.0,40190.0
38532,2023-05-25 12:00:00,2024-07-17 00:00:00,3.1,556.33,3223.0,4773.0,1922.0,0.0,1421.0,7936.0,1397.0,41926.0
38533,2023-05-25 13:00:00,2024-07-17 00:00:00,3.1,545.74,3254.0,4402.0,1921.0,0.0,1531.0,9015.0,1405.0,41547.0
38534,2023-05-25 14:00:00,2024-07-17 00:00:00,3.1,533.37,3257.0,4497.0,1920.0,0.0,1375.0,10087.0,1304.0,39601.0
38535,2023-05-25 15:00:00,2024-07-17 00:00:00,3.1,514.93,3257.0,5181.0,1921.0,0.0,1165.0,11341.0,1308.0,36402.0
38536,2023-05-25 16:00:00,2024-07-17 00:00:00,3.1,493.19,3268.0,9949.0,1924.0,0.0,762.0,12440.0,1438.0,31951.0
38537,2023-05-25 17:00:00,2024-07-17 00:00:00,3.1,471.1,3240.0,15567.0,1924.0,0.0,367.0,12727.0,1511.0,25492.0
38538,2023-05-25 18:00:00,2024-07-17 00:00:00,3.1,464.62,3864.0,17379.0,1924.0,0.0,129.0,12112.0,1544.0,21103.0
38539,2023-05-25 19:00:00,2024-07-17 00:00:00,3.1,457.06,3812.0,17177.0,1924.0,0.0,15.0,12119.0,1526.0,19204.0
38540,2023-05-25 20:00:00,2024-07-17 00:00:00,3.1,446.83,2990.0,17819.0,1924.0,0.0,4.0,11804.0,1539.0,17503.0
38541,2023-05-25 21:00:00,2024-07-17 00:00:00,3.1,438.12,2851.0,16836.0,1924.0,0.0,4.0,11472.0,1505.0,15550.0
38542,2023-05-25 22:00:00,2024-07-17 00:00:00,3.1,422.54,3197.0,12769.0,1925.0,0.0,4.0,11323.0,1511.0,13013.0
38543,2023-05-25 23:00:00,2024-07-17 00:00:00,3.1,415.27,3342.0,10904.0,1924.0,0.0,4.0,10990.0,1535.0,11721.0
