Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
39288,2023-06-26 00:00:00,2024-07-17 00:00:00,3.1,300.26,48.0,14485.0,1880.0,0.0,4.0,12597.0,1544.0,13756.0
39289,2023-06-26 01:00:00,2024-07-17 00:00:00,3.1,292.5,46.0,13217.0,1880.0,0.0,4.0,13223.0,1526.0,13520.0
39290,2023-06-26 02:00:00,2024-07-17 00:00:00,3.1,295.96,46.0,13517.0,1880.0,0.0,4.0,11914.0,1542.0,12607.0
39291,2023-06-26 03:00:00,2024-07-17 00:00:00,3.1,323.9,46.0,15312.0,1880.0,0.0,27.0,10017.0,1526.0,14458.0
39292,2023-06-26 04:00:00,2024-07-17 00:00:00,3.1,316.46,44.0,14502.0,1880.0,0.0,134.0,11761.0,1515.0,15637.0
39293,2023-06-26 05:00:00,2024-07-17 00:00:00,3.1,339.77,45.0,14205.0,1878.0,0.0,305.0,12059.0,1504.0,20837.0
39294,2023-06-26 06:00:00,2024-07-17 00:00:00,3.1,370.42,40.0,13944.0,1880.0,0.0,508.0,12336.0,1454.0,29246.0
39295,2023-06-26 07:00:00,2024-07-17 00:00:00,3.1,402.68,41.0,12407.0,1880.0,0.0,1022.0,10949.0,1496.0,38132.0
39296,2023-06-26 08:00:00,2024-07-17 00:00:00,3.1,429.19,47.0,9303.0,1880.0,0.0,1177.0,9468.0,1452.0,44813.0
39297,2023-06-26 09:00:00,2024-07-17 00:00:00,3.1,445.57,52.0,5796.0,1880.0,0.0,1229.0,8886.0,1440.0,49508.0
39298,2023-06-26 10:00:00,2024-07-17 00:00:00,3.1,448.8,50.0,5183.0,1880.0,0.0,1361.0,8919.0,1376.0,51251.0
39299,2023-06-26 11:00:00,2024-07-17 00:00:00,3.1,450.93,45.0,4833.0,1879.0,0.0,1425.0,8811.0,1324.0,51887.0
39300,2023-06-26 12:00:00,2024-07-17 00:00:00,3.1,452.68,48.0,4874.0,1876.0,0.0,1402.0,8400.0,1302.0,51209.0
39301,2023-06-26 13:00:00,2024-07-17 00:00:00,3.1,454.23,48.0,5066.0,1876.0,0.0,1327.0,7457.0,1306.0,48417.0
39302,2023-06-26 14:00:00,2024-07-17 00:00:00,3.1,445.8,44.0,6034.0,1876.0,0.0,1291.0,7116.0,1369.0,43637.0
39303,2023-06-26 15:00:00,2024-07-17 00:00:00,3.1,435.02,40.0,8199.0,1876.0,0.0,1014.0,6379.0,1389.0,36836.0
39304,2023-06-26 16:00:00,2024-07-17 00:00:00,3.1,421.74,35.0,12779.0,1874.0,0.0,733.0,5796.0,1378.0,31153.0
39305,2023-06-26 17:00:00,2024-07-17 00:00:00,3.1,398.54,38.0,17749.0,1872.0,0.0,477.0,5476.0,1389.0,23603.0
39306,2023-06-26 18:00:00,2024-07-17 00:00:00,3.1,376.33,44.0,18959.0,1872.0,0.0,171.0,4877.0,1416.0,16310.0
39307,2023-06-26 19:00:00,2024-07-17 00:00:00,3.1,362.61,46.0,19700.0,1876.0,0.0,34.0,4871.0,1418.0,13227.0
39308,2023-06-26 20:00:00,2024-07-17 00:00:00,3.1,358.24,48.0,19535.0,1876.0,0.0,4.0,5040.0,1389.0,12584.0
39309,2023-06-26 21:00:00,2024-07-17 00:00:00,3.1,347.04,46.0,18298.0,1876.0,0.0,4.0,5522.0,1354.0,11404.0
39310,2023-06-26 22:00:00,2024-07-17 00:00:00,3.1,336.91,46.0,15085.0,1876.0,0.0,4.0,5769.0,1363.0,10574.0
39311,2023-06-26 23:00:00,2024-07-17 00:00:00,3.1,340.9,46.0,15744.0,1876.0,0.0,4.0,5510.0,1374.0,10723.0
