Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
37152,2023-03-29 00:00:00,114.62,634.0,148.0,4364.0,1.0,1353.0,0.0,1067.0,886.0,129.0
37153,2023-03-29 01:00:00,116.89,638.0,149.0,4364.0,1.0,1393.0,0.0,898.0,899.0,130.0
37154,2023-03-29 02:00:00,117.1,655.0,150.0,4364.0,1.0,1586.0,0.0,854.0,913.0,132.0
37155,2023-03-29 03:00:00,121.18,708.0,189.0,4364.0,1.0,1766.0,2.0,864.0,932.0,133.0
37156,2023-03-29 04:00:00,123.91,785.0,195.0,4363.0,0.0,2056.0,22.0,894.0,961.0,133.0
37157,2023-03-29 05:00:00,129.59,862.0,188.0,4362.0,1.0,2097.0,60.0,764.0,949.0,125.0
37158,2023-03-29 06:00:00,130.49,858.0,200.0,4364.0,19.0,2168.0,102.0,553.0,963.0,94.0
37159,2023-03-29 07:00:00,132.92,879.0,247.0,4363.0,0.0,2235.0,137.0,421.0,963.0,86.0
37160,2023-03-29 08:00:00,135.48,876.0,248.0,4362.0,0.0,1968.0,164.0,442.0,959.0,88.0
37161,2023-03-29 09:00:00,133.34,852.0,239.0,4361.0,1.0,1855.0,183.0,514.0,964.0,83.0
37162,2023-03-29 10:00:00,129.67,812.0,237.0,4362.0,1.0,1785.0,181.0,616.0,979.0,80.0
37163,2023-03-29 11:00:00,127.27,797.0,244.0,4361.0,0.0,1838.0,173.0,747.0,987.0,90.0
37164,2023-03-29 12:00:00,125.33,797.0,247.0,4362.0,0.0,1807.0,154.0,874.0,972.0,77.0
37165,2023-03-29 13:00:00,127.68,819.0,273.0,4361.0,0.0,1866.0,124.0,839.0,973.0,71.0
37166,2023-03-29 14:00:00,130.19,839.0,271.0,4362.0,0.0,1875.0,87.0,799.0,973.0,77.0
37167,2023-03-29 15:00:00,136.95,895.0,272.0,4362.0,0.0,1833.0,34.0,708.0,958.0,85.0
37168,2023-03-29 16:00:00,139.34,932.0,278.0,4367.0,0.0,2000.0,2.0,676.0,971.0,96.0
37169,2023-03-29 17:00:00,137.06,947.0,270.0,4380.0,1.0,2126.0,0.0,831.0,975.0,106.0
37170,2023-03-29 18:00:00,136.48,965.0,279.0,4382.0,1.0,2212.0,0.0,990.0,985.0,120.0
37171,2023-03-29 19:00:00,135.24,953.0,306.0,4381.0,1.0,2158.0,0.0,1180.0,972.0,129.0
37172,2023-03-29 20:00:00,126.91,915.0,207.0,4381.0,1.0,2089.0,0.0,1475.0,963.0,140.0
37173,2023-03-29 21:00:00,123.27,846.0,152.0,4381.0,1.0,1847.0,0.0,1429.0,939.0,148.0
37174,2023-03-29 22:00:00,124.82,803.0,145.0,4381.0,1.0,1689.0,0.0,1211.0,943.0,159.0
37175,2023-03-29 23:00:00,128.58,788.0,147.0,4381.0,1.0,1528.0,0.0,1016.0,953.0,166.0
