UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-11-04 00:00:00,2473.0,512.0,3475.0,7.0,130.0,0.0,93.0,298.0,326.0
2023-11-04 01:00:00,2452.0,286.0,3478.0,7.0,131.0,0.0,103.0,296.0,327.0
2023-11-04 02:00:00,2473.0,188.0,3478.0,7.0,135.0,0.0,110.0,296.0,326.0
2023-11-04 03:00:00,2471.0,188.0,3477.0,6.0,133.0,0.0,102.0,297.0,324.0
2023-11-04 04:00:00,2459.0,190.0,3477.0,7.0,131.0,0.0,99.0,290.0,325.0
2023-11-04 05:00:00,2505.0,204.0,3477.0,7.0,132.0,19.0,101.0,299.0,346.0
2023-11-04 06:00:00,2506.0,210.0,3479.0,7.0,140.0,146.0,111.0,300.0,358.0
2023-11-04 07:00:00,2493.0,209.0,3479.0,6.0,131.0,698.0,99.0,298.0,355.0
2023-11-04 08:00:00,2475.0,207.0,3477.0,5.0,127.0,1226.0,97.0,300.0,354.0
2023-11-04 09:00:00,2446.0,204.0,3471.0,2.0,124.0,1466.0,106.0,304.0,348.0
2023-11-04 10:00:00,2486.0,202.0,3465.0,7.0,120.0,1521.0,105.0,303.0,343.0
2023-11-04 11:00:00,2457.0,200.0,3464.0,8.0,122.0,1402.0,117.0,304.0,337.0
2023-11-04 12:00:00,2439.0,200.0,3470.0,4.0,125.0,1294.0,129.0,302.0,335.0
2023-11-04 13:00:00,2441.0,200.0,3467.0,6.0,190.0,943.0,127.0,305.0,335.0
2023-11-04 14:00:00,2523.0,201.0,3465.0,6.0,196.0,354.0,125.0,305.0,338.0
2023-11-04 15:00:00,2633.0,204.0,3468.0,8.0,206.0,34.0,146.0,306.0,348.0
2023-11-04 16:00:00,2666.0,208.0,3469.0,10.0,216.0,6.0,169.0,306.0,358.0
2023-11-04 17:00:00,2607.0,210.0,3468.0,6.0,209.0,0.0,207.0,307.0,364.0
2023-11-04 18:00:00,2615.0,213.0,3470.0,7.0,210.0,0.0,200.0,306.0,366.0
2023-11-04 19:00:00,2528.0,212.0,3472.0,9.0,277.0,0.0,189.0,304.0,363.0
2023-11-04 20:00:00,2348.0,207.0,3473.0,5.0,238.0,0.0,187.0,296.0,358.0
2023-11-04 21:00:00,2244.0,190.0,3473.0,4.0,211.0,0.0,174.0,296.0,326.0
2023-11-04 22:00:00,2325.0,188.0,3473.0,3.0,130.0,0.0,171.0,304.0,325.0
2023-11-04 23:00:00,2020.0,189.0,3435.0,3.0,132.0,0.0,167.0,297.0,328.0
