Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
43392,2023-12-14 00:00:00,457.2,4460.0,288.0,3473.0,3.0,189.0,0.0,25.0,320.0,345.0
43393,2023-12-14 01:00:00,457.4,4454.0,289.0,3471.0,4.0,177.0,0.0,29.0,321.0,344.0
43394,2023-12-14 02:00:00,457.62,4462.0,296.0,3473.0,5.0,177.0,0.0,29.0,322.0,343.0
43395,2023-12-14 03:00:00,460.89,4546.0,305.0,3472.0,5.0,180.0,0.0,29.0,322.0,344.0
43396,2023-12-14 04:00:00,463.82,4609.0,322.0,3468.0,6.0,181.0,0.0,26.0,322.0,349.0
43397,2023-12-14 05:00:00,468.89,4781.0,601.0,3469.0,12.0,234.0,1.0,30.0,322.0,375.0
43398,2023-12-14 06:00:00,467.75,4864.0,1103.0,3472.0,13.0,338.0,14.0,35.0,321.0,389.0
43399,2023-12-14 07:00:00,463.25,4824.0,1176.0,3470.0,11.0,401.0,37.0,33.0,319.0,390.0
43400,2023-12-14 08:00:00,455.84,4827.0,1171.0,3470.0,12.0,481.0,134.0,42.0,320.0,384.0
43401,2023-12-14 09:00:00,449.09,4906.0,1165.0,3473.0,11.0,538.0,314.0,49.0,319.0,380.0
43402,2023-12-14 10:00:00,446.16,4875.0,1161.0,3471.0,14.0,533.0,370.0,52.0,320.0,378.0
43403,2023-12-14 11:00:00,452.52,4892.0,1120.0,3468.0,14.0,424.0,317.0,60.0,320.0,379.0
43404,2023-12-14 12:00:00,455.07,4930.0,1161.0,3469.0,14.0,461.0,235.0,70.0,320.0,379.0
43405,2023-12-14 13:00:00,461.93,4909.0,1153.0,3470.0,14.0,388.0,98.0,83.0,320.0,382.0
43406,2023-12-14 14:00:00,463.8,4944.0,1164.0,3469.0,14.0,421.0,28.0,104.0,319.0,388.0
43407,2023-12-14 15:00:00,466.1,4955.0,1169.0,3469.0,13.0,398.0,11.0,95.0,320.0,388.0
43408,2023-12-14 16:00:00,465.94,4915.0,1173.0,3471.0,7.0,394.0,0.0,78.0,323.0,392.0
43409,2023-12-14 17:00:00,468.83,5036.0,1169.0,3470.0,10.0,430.0,0.0,67.0,320.0,383.0
43410,2023-12-14 18:00:00,466.19,4884.0,1137.0,3466.0,9.0,376.0,0.0,68.0,320.0,386.0
43411,2023-12-14 19:00:00,465.22,4872.0,645.0,3468.0,8.0,361.0,0.0,63.0,321.0,380.0
43412,2023-12-14 20:00:00,464.5,4820.0,333.0,3472.0,9.0,307.0,0.0,66.0,320.0,372.0
43413,2023-12-14 21:00:00,458.29,4659.0,315.0,3473.0,11.0,294.0,0.0,67.0,317.0,342.0
43414,2023-12-14 22:00:00,459.6,4639.0,295.0,3474.0,9.0,233.0,0.0,74.0,321.0,336.0
43415,2023-12-14 23:00:00,458.14,4569.0,280.0,3478.0,5.0,203.0,0.0,74.0,315.0,337.0
