Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
36408,2023-02-26 00:00:00,340.09,2365.0,289.0,3514.0,9.0,273.0,0.0,92.0,296.0,336.0
36409,2023-02-26 01:00:00,338.24,2322.0,289.0,3513.0,9.0,250.0,0.0,89.0,296.0,333.0
36410,2023-02-26 02:00:00,336.97,2294.0,290.0,3513.0,9.0,236.0,0.0,91.0,297.0,335.0
36411,2023-02-26 03:00:00,337.67,2293.0,291.0,3515.0,9.0,237.0,0.0,74.0,297.0,337.0
36412,2023-02-26 04:00:00,339.32,2332.0,294.0,3514.0,9.0,265.0,0.0,74.0,295.0,339.0
36413,2023-02-26 05:00:00,345.29,2403.0,311.0,3512.0,9.0,264.0,8.0,79.0,296.0,366.0
36414,2023-02-26 06:00:00,348.06,2438.0,311.0,3515.0,12.0,230.0,37.0,79.0,296.0,370.0
36415,2023-02-26 07:00:00,336.96,2394.0,311.0,3516.0,10.0,239.0,229.0,79.0,298.0,371.0
36416,2023-02-26 08:00:00,324.57,2321.0,308.0,3515.0,8.0,193.0,453.0,93.0,296.0,365.0
36417,2023-02-26 09:00:00,315.6,2225.0,302.0,3513.0,5.0,189.0,507.0,109.0,295.0,366.0
36418,2023-02-26 10:00:00,315.16,2226.0,307.0,3514.0,9.0,189.0,526.0,112.0,296.0,367.0
36419,2023-02-26 11:00:00,312.27,2208.0,307.0,3514.0,17.0,219.0,527.0,133.0,297.0,367.0
36420,2023-02-26 12:00:00,314.14,2193.0,306.0,3514.0,10.0,192.0,468.0,125.0,296.0,362.0
36421,2023-02-26 13:00:00,325.67,2337.0,307.0,3513.0,9.0,190.0,429.0,116.0,296.0,363.0
36422,2023-02-26 14:00:00,333.05,2379.0,306.0,3514.0,10.0,194.0,311.0,111.0,296.0,366.0
36423,2023-02-26 15:00:00,363.94,2763.0,309.0,3513.0,9.0,196.0,140.0,110.0,295.0,370.0
36424,2023-02-26 16:00:00,376.53,2881.0,312.0,3513.0,9.0,202.0,18.0,97.0,295.0,374.0
36425,2023-02-26 17:00:00,380.27,3024.0,319.0,3513.0,10.0,346.0,3.0,72.0,295.0,380.0
36426,2023-02-26 18:00:00,390.11,3190.0,320.0,3513.0,9.0,333.0,0.0,68.0,294.0,379.0
36427,2023-02-26 19:00:00,391.62,3300.0,318.0,3513.0,10.0,418.0,0.0,77.0,292.0,377.0
36428,2023-02-26 20:00:00,394.76,3354.0,315.0,3513.0,9.0,391.0,0.0,88.0,292.0,370.0
36429,2023-02-26 21:00:00,395.04,3315.0,299.0,3513.0,9.0,306.0,0.0,96.0,291.0,343.0
36430,2023-02-26 22:00:00,399.72,3315.0,297.0,3514.0,8.0,202.0,0.0,91.0,292.0,337.0
36431,2023-02-26 23:00:00,399.79,3313.0,313.0,3512.0,8.0,200.0,0.0,97.0,291.0,339.0
