Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
42360,2023-11-01 00:00:00,326.78,2794.0,209.0,3466.0,12.0,131.0,0.0,78.0,302.0,319.0
42361,2023-11-01 01:00:00,331.22,2857.0,209.0,3463.0,10.0,123.0,0.0,74.0,303.0,323.0
42362,2023-11-01 02:00:00,331.15,2860.0,209.0,3465.0,11.0,122.0,0.0,77.0,304.0,322.0
42363,2023-11-01 03:00:00,332.77,2893.0,211.0,3465.0,11.0,123.0,0.0,81.0,305.0,321.0
42364,2023-11-01 04:00:00,332.32,2889.0,218.0,3461.0,7.0,128.0,0.0,82.0,304.0,316.0
42365,2023-11-01 05:00:00,339.93,3026.0,250.0,3457.0,8.0,143.0,22.0,78.0,305.0,350.0
42366,2023-11-01 06:00:00,333.45,3039.0,243.0,3459.0,9.0,215.0,137.0,63.0,305.0,363.0
42367,2023-11-01 07:00:00,307.53,2883.0,240.0,3458.0,9.0,268.0,524.0,55.0,305.0,364.0
42368,2023-11-01 08:00:00,288.62,2805.0,235.0,3458.0,8.0,266.0,928.0,50.0,304.0,358.0
42369,2023-11-01 09:00:00,276.95,2795.0,225.0,3456.0,8.0,235.0,1278.0,43.0,306.0,338.0
42370,2023-11-01 10:00:00,267.57,2765.0,218.0,3452.0,5.0,241.0,1501.0,49.0,305.0,325.0
42371,2023-11-01 11:00:00,265.9,2670.0,232.0,3449.0,4.0,187.0,1446.0,44.0,304.0,323.0
42372,2023-11-01 12:00:00,271.47,2650.0,279.0,3448.0,5.0,217.0,1227.0,49.0,296.0,326.0
42373,2023-11-01 13:00:00,283.49,2651.0,277.0,3445.0,5.0,237.0,844.0,63.0,295.0,332.0
42374,2023-11-01 14:00:00,309.9,2783.0,282.0,3442.0,9.0,218.0,353.0,73.0,295.0,329.0
42375,2023-11-01 15:00:00,326.24,2868.0,338.0,3443.0,7.0,236.0,50.0,93.0,302.0,346.0
42376,2023-11-01 16:00:00,333.28,2960.0,338.0,3444.0,8.0,210.0,9.0,116.0,306.0,353.0
42377,2023-11-01 17:00:00,334.9,2991.0,354.0,3444.0,6.0,208.0,0.0,135.0,304.0,357.0
42378,2023-11-01 18:00:00,335.72,3003.0,354.0,3446.0,8.0,206.0,0.0,129.0,305.0,355.0
42379,2023-11-01 19:00:00,336.23,3010.0,350.0,3448.0,10.0,205.0,0.0,132.0,303.0,362.0
42380,2023-11-01 20:00:00,332.81,2953.0,348.0,3452.0,9.0,212.0,0.0,122.0,303.0,354.0
42381,2023-11-01 21:00:00,336.78,3031.0,312.0,3453.0,7.0,199.0,0.0,117.0,300.0,322.0
42382,2023-11-01 22:00:00,338.34,3004.0,294.0,3456.0,8.0,127.0,0.0,113.0,302.0,322.0
42383,2023-11-01 23:00:00,322.07,2725.0,264.0,3461.0,5.0,129.0,0.0,115.0,293.0,321.0
