UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-09-30 00:00:00,2959.0,127.0,2800.0,9.0,93.0,0.0,91.0,314.0,339.0
2023-09-30 01:00:00,2994.0,126.0,2800.0,11.0,92.0,0.0,90.0,318.0,336.0
2023-09-30 02:00:00,3042.0,126.0,2798.0,8.0,93.0,0.0,105.0,318.0,335.0
2023-09-30 03:00:00,3097.0,127.0,2797.0,11.0,94.0,0.0,115.0,317.0,336.0
2023-09-30 04:00:00,3178.0,132.0,2793.0,10.0,142.0,22.0,109.0,325.0,350.0
2023-09-30 05:00:00,3166.0,139.0,2793.0,1.0,156.0,49.0,87.0,329.0,351.0
2023-09-30 06:00:00,3222.0,138.0,2797.0,10.0,149.0,179.0,68.0,332.0,352.0
2023-09-30 07:00:00,3205.0,137.0,2797.0,11.0,92.0,342.0,54.0,328.0,350.0
2023-09-30 08:00:00,2988.0,127.0,2792.0,4.0,87.0,545.0,38.0,325.0,340.0
2023-09-30 09:00:00,2725.0,126.0,2791.0,3.0,88.0,737.0,38.0,317.0,337.0
2023-09-30 10:00:00,2612.0,125.0,2795.0,9.0,85.0,869.0,41.0,312.0,338.0
2023-09-30 11:00:00,2472.0,125.0,2797.0,10.0,87.0,1069.0,33.0,315.0,337.0
2023-09-30 12:00:00,2371.0,124.0,2795.0,9.0,92.0,1077.0,33.0,314.0,338.0
2023-09-30 13:00:00,2902.0,125.0,2800.0,11.0,91.0,963.0,27.0,314.0,341.0
2023-09-30 14:00:00,3237.0,125.0,2802.0,8.0,92.0,700.0,21.0,314.0,343.0
2023-09-30 15:00:00,3397.0,129.0,2803.0,11.0,171.0,307.0,17.0,333.0,346.0
2023-09-30 16:00:00,3429.0,138.0,2806.0,10.0,191.0,51.0,20.0,331.0,355.0
2023-09-30 17:00:00,3445.0,139.0,2811.0,10.0,368.0,12.0,22.0,320.0,356.0
2023-09-30 18:00:00,3442.0,140.0,2816.0,7.0,240.0,0.0,26.0,315.0,359.0
2023-09-30 19:00:00,3445.0,134.0,2818.0,10.0,178.0,0.0,23.0,321.0,356.0
2023-09-30 20:00:00,3510.0,127.0,2820.0,11.0,163.0,0.0,21.0,323.0,339.0
2023-09-30 21:00:00,3459.0,127.0,2819.0,10.0,162.0,0.0,15.0,320.0,340.0
2023-09-30 22:00:00,3382.0,126.0,2825.0,8.0,95.0,0.0,14.0,316.0,341.0
2023-09-30 23:00:00,3345.0,169.0,2829.0,10.0,93.0,0.0,11.0,324.0,324.0
