Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
40968,2023-09-04 00:00:00,110.0,0.0,4269.0,3837.0,0.0,5989.0,264.0,0.0,0.0,0.0,0.0
40969,2023-09-04 01:00:00,109.44,0.0,4273.0,3840.0,0.0,6072.0,261.0,0.0,0.0,0.0,0.0
40970,2023-09-04 02:00:00,108.83,0.0,4274.0,3796.0,0.0,6194.0,267.0,0.0,0.0,0.0,0.0
40971,2023-09-04 03:00:00,105.62,0.0,4274.0,4038.0,1.0,6401.0,262.0,0.0,0.0,0.0,0.0
40972,2023-09-04 04:00:00,102.85,0.0,4273.0,4492.0,10.0,6337.0,300.0,0.0,0.0,0.0,0.0
40973,2023-09-04 05:00:00,99.39,0.0,4265.0,5760.0,68.0,5730.0,332.0,0.0,0.0,0.0,0.0
40974,2023-09-04 06:00:00,103.3,0.0,4267.0,6397.0,187.0,4805.0,363.0,0.0,0.0,0.0,0.0
40975,2023-09-04 07:00:00,106.87,0.0,4264.0,6742.0,358.0,4298.0,461.0,0.0,0.0,0.0,0.0
40976,2023-09-04 08:00:00,113.37,0.0,4263.0,6654.0,567.0,3944.0,516.0,0.0,0.0,0.0,0.0
40977,2023-09-04 09:00:00,116.95,0.0,4262.0,6745.0,731.0,3716.0,567.0,0.0,0.0,0.0,0.0
40978,2023-09-04 10:00:00,118.66,0.0,4260.0,6828.0,852.0,3709.0,549.0,0.0,0.0,0.0,0.0
40979,2023-09-04 11:00:00,119.54,0.0,4258.0,6585.0,892.0,3951.0,523.0,0.0,0.0,0.0,0.0
40980,2023-09-04 12:00:00,118.01,0.0,4256.0,6235.0,843.0,4407.0,503.0,0.0,0.0,0.0,0.0
40981,2023-09-04 13:00:00,113.0,0.0,4256.0,5808.0,726.0,5298.0,456.0,0.0,0.0,0.0,0.0
40982,2023-09-04 14:00:00,107.84,0.0,4254.0,5201.0,540.0,6227.0,407.0,0.0,0.0,0.0,0.0
40983,2023-09-04 15:00:00,101.35,0.0,4255.0,4756.0,305.0,7087.0,352.0,0.0,0.0,0.0,0.0
40984,2023-09-04 16:00:00,98.09,0.0,4255.0,4441.0,112.0,7409.0,297.0,0.0,0.0,0.0,0.0
40985,2023-09-04 17:00:00,94.79,0.0,4254.0,4246.0,10.0,7866.0,272.0,0.0,0.0,0.0,0.0
40986,2023-09-04 18:00:00,94.45,0.0,4256.0,3980.0,0.0,8187.0,249.0,0.0,0.0,0.0,0.0
40987,2023-09-04 19:00:00,93.83,0.0,4255.0,3848.0,0.0,8433.0,242.0,0.0,0.0,0.0,0.0
40988,2023-09-04 20:00:00,99.22,0.0,4257.0,3667.0,0.0,7719.0,231.0,0.0,0.0,0.0,0.0
40989,2023-09-04 21:00:00,106.38,0.0,4268.0,3508.0,0.0,6825.0,243.0,0.0,0.0,0.0,0.0
40990,2023-09-04 22:00:00,109.41,0.0,4259.0,3482.0,0.0,6417.0,245.0,0.0,0.0,0.0,0.0
40991,2023-09-04 23:00:00,111.56,0.0,4260.0,3419.0,0.0,6215.0,235.0,0.0,0.0,0.0,0.0
