Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
35280,2023-01-10 00:00:00,2024-07-17 00:00:00,3.1,174.25,0.0,5795.0,8018.0,0.0,2524.0,1157.0,0.0,0.0,0.0,0.0
35281,2023-01-10 01:00:00,2024-07-17 00:00:00,3.1,174.82,0.0,5796.0,7928.0,0.0,2542.0,1175.0,0.0,0.0,0.0,0.0
35282,2023-01-10 02:00:00,2024-07-17 00:00:00,3.1,173.99,0.0,5796.0,8006.0,0.0,2533.0,1200.0,0.0,0.0,0.0,0.0
35283,2023-01-10 03:00:00,2024-07-17 00:00:00,3.1,170.61,0.0,5795.0,8582.0,0.0,2333.0,1176.0,0.0,0.0,0.0,0.0
35284,2023-01-10 04:00:00,2024-07-17 00:00:00,3.1,163.52,0.0,5794.0,9479.0,0.0,2245.0,1200.0,0.0,0.0,0.0,0.0
35285,2023-01-10 05:00:00,2024-07-17 00:00:00,3.1,155.24,0.0,5793.0,10580.0,0.0,2150.0,1284.0,0.0,0.0,0.0,0.0
35286,2023-01-10 06:00:00,2024-07-17 00:00:00,3.1,151.91,0.0,5794.0,11021.0,0.0,2137.0,1343.0,0.0,0.0,0.0,0.0
35287,2023-01-10 07:00:00,2024-07-17 00:00:00,3.1,150.23,0.0,5791.0,11356.0,0.0,1995.0,1388.0,0.0,0.0,0.0,0.0
35288,2023-01-10 08:00:00,2024-07-17 00:00:00,3.1,149.73,0.0,5789.0,11494.0,2.0,1919.0,1398.0,0.0,0.0,0.0,0.0
35289,2023-01-10 09:00:00,2024-07-17 00:00:00,3.1,150.01,30.0,5791.0,11633.0,10.0,1901.0,1419.0,0.0,0.0,0.0,0.0
35290,2023-01-10 10:00:00,2024-07-17 00:00:00,3.1,150.59,15.0,5793.0,11601.0,21.0,1826.0,1399.0,0.0,0.0,0.0,0.0
35291,2023-01-10 11:00:00,2024-07-17 00:00:00,3.1,149.62,0.0,5793.0,11677.0,23.0,1896.0,1321.0,0.0,0.0,0.0,0.0
35292,2023-01-10 12:00:00,2024-07-17 00:00:00,3.1,147.14,0.0,5793.0,11938.0,16.0,1969.0,1355.0,0.0,0.0,0.0,0.0
35293,2023-01-10 13:00:00,2024-07-17 00:00:00,3.1,147.32,30.0,5791.0,11963.0,7.0,2062.0,1319.0,0.0,0.0,0.0,0.0
35294,2023-01-10 14:00:00,2024-07-17 00:00:00,3.1,145.41,15.0,5791.0,11988.0,1.0,2249.0,1332.0,0.0,0.0,0.0,0.0
35295,2023-01-10 15:00:00,2024-07-17 00:00:00,3.1,143.96,0.0,5792.0,11971.0,0.0,2409.0,1370.0,0.0,0.0,0.0,0.0
35296,2023-01-10 16:00:00,2024-07-17 00:00:00,3.1,143.55,0.0,5793.0,11843.0,0.0,2636.0,1359.0,0.0,0.0,0.0,0.0
35297,2023-01-10 17:00:00,2024-07-17 00:00:00,3.1,142.51,0.0,5793.0,11806.0,0.0,2868.0,1357.0,0.0,0.0,0.0,0.0
35298,2023-01-10 18:00:00,2024-07-17 00:00:00,3.1,141.99,0.0,5793.0,11674.0,0.0,3126.0,1337.0,0.0,0.0,0.0,0.0
35299,2023-01-10 19:00:00,2024-07-17 00:00:00,3.1,144.23,0.0,5794.0,11133.0,0.0,3359.0,1284.0,0.0,0.0,0.0,0.0
35300,2023-01-10 20:00:00,2024-07-17 00:00:00,3.1,149.02,0.0,5795.0,10217.0,0.0,3573.0,1244.0,0.0,0.0,0.0,0.0
35301,2023-01-10 21:00:00,2024-07-17 00:00:00,3.1,157.8,0.0,5794.0,8780.0,0.0,3792.0,1217.0,0.0,0.0,0.0,0.0
35302,2023-01-10 22:00:00,2024-07-17 00:00:00,3.1,175.52,0.0,5794.0,6413.0,0.0,4060.0,1212.0,0.0,0.0,0.0,0.0
35303,2023-01-10 23:00:00,2024-07-17 00:00:00,3.1,182.77,0.0,5793.0,5349.0,0.0,4532.0,1066.0,0.0,0.0,0.0,0.0
