,UTC time,carbon_intensity,nuclear,unknown,wind,hydro
14279,2021-08-17 23:00:00,34.2,4521,866,5123,4050
14280,2021-08-18 00:00:00,35.06,4522,859,5398,3310
14281,2021-08-18 01:00:00,34.57,4524,855,5824,3020
14282,2021-08-18 02:00:00,33.96,4515,848,6146,2847
14283,2021-08-18 03:00:00,33.77,4521,855,6400,2780
14284,2021-08-18 04:00:00,32.91,4521,872,6527,3317
14285,2021-08-18 05:00:00,30.02,4518,883,6685,4827
14286,2021-08-18 06:00:00,29.75,4522,919,6797,5524
14287,2021-08-18 07:00:00,30.76,4519,958,6715,5718
14288,2021-08-18 08:00:00,33.36,4517,1039,6462,5891
14289,2021-08-18 09:00:00,34.1,4524,1052,6118,6046
14290,2021-08-18 10:00:00,34.89,4516,1068,5791,6228
14291,2021-08-18 11:00:00,35.35,4516,1065,5245,6498
14292,2021-08-18 12:00:00,35.65,4515,1064,4977,6604
14293,2021-08-18 13:00:00,35.66,4514,1061,4822,6709
14294,2021-08-18 14:00:00,35.42,4514,1068,4766,6989
14295,2021-08-18 15:00:00,35.31,4515,1069,4611,7211
14296,2021-08-18 16:00:00,35.47,4520,1064,4378,7288
14297,2021-08-18 17:00:00,35.37,4511,1060,4173,7489
14298,2021-08-18 18:00:00,34.94,4522,1039,4086,7454
14299,2021-08-18 19:00:00,35.82,4521,1009,3885,6780
14300,2021-08-18 20:00:00,36.23,4518,1003,3865,6531
14301,2021-08-18 21:00:00,37.12,4515,991,3934,5911
14302,2021-08-18 22:00:00,39.15,4519,985,3736,5228
14303,2021-08-18 23:00:00,39.48,4526,967,3736,4853
14304,2021-08-19 00:00:00,40.59,4523,955,3713,4337
14305,2021-08-19 01:00:00,41.33,4531,952,3820,3942
14306,2021-08-19 02:00:00,41.43,4530,944,3759,3870
14307,2021-08-19 03:00:00,40.68,4538,937,3839,3931
14308,2021-08-19 04:00:00,38.18,4533,937,3806,4837
14309,2021-08-19 05:00:00,34.96,4528,966,3640,6754
14310,2021-08-19 06:00:00,33.91,4537,1003,3685,7782
14311,2021-08-19 07:00:00,34.27,4532,1022,3582,8010
14312,2021-08-19 08:00:00,34.59,4525,1031,3530,8054
14313,2021-08-19 09:00:00,35.16,4533,1048,3566,7993
14314,2021-08-19 10:00:00,35.81,4530,1067,3536,8001
14315,2021-08-19 11:00:00,35.77,4533,1069,3722,7861
14316,2021-08-19 12:00:00,35.69,4530,1075,3875,7839
14317,2021-08-19 13:00:00,35.45,4532,1072,4083,7700
14318,2021-08-19 14:00:00,34.88,4529,1066,4396,7584
14319,2021-08-19 15:00:00,34.89,4533,1057,4495,7336
14320,2021-08-19 16:00:00,35.14,4528,1049,4407,7179
14321,2021-08-19 17:00:00,35.14,4530,1036,4278,7110
14322,2021-08-19 18:00:00,35.01,4529,1028,4195,7134
14323,2021-08-19 19:00:00,34.52,4526,999,4236,6881
14324,2021-08-19 20:00:00,34.48,4532,991,4307,6697
14325,2021-08-19 21:00:00,35.08,4531,978,4388,6134
14326,2021-08-19 22:00:00,36.58,4534,962,4349,5278
14327,2021-08-19 23:00:00,37.65,4532,956,4441,4671
14328,2021-08-20 00:00:00,37.48,4532,919,4347,4300
14329,2021-08-20 01:00:00,38,4532,914,4200,4184
14330,2021-08-20 02:00:00,37.92,4491,908,4089,4282
14331,2021-08-20 03:00:00,38.25,4353,911,4012,4418
14332,2021-08-20 04:00:00,36.22,4349,919,3908,5415
14333,2021-08-20 05:00:00,34.33,4337,937,3561,6861
14334,2021-08-20 06:00:00,34.57,4148,967,3156,7811
14335,2021-08-20 07:00:00,35.96,4138,1008,2953,8019
14336,2021-08-20 08:00:00,36.3,4140,1025,2876,8197
14337,2021-08-20 09:00:00,35.89,4147,1016,2883,8233
14338,2021-08-20 10:00:00,35.84,4136,1015,2822,8311
14339,2021-08-20 11:00:00,35.8,4137,1011,2805,8286
14340,2021-08-20 12:00:00,35.54,4133,1009,2993,8189
14341,2021-08-20 13:00:00,35.49,4135,999,3117,7936
14342,2021-08-20 14:00:00,35.12,4135,997,3252,7941
14343,2021-08-20 15:00:00,34.84,4131,988,3370,7819
14344,2021-08-20 16:00:00,34.83,4108,986,3399,7786
14345,2021-08-20 17:00:00,34.61,4218,972,3258,7701
14346,2021-08-20 18:00:00,33.52,4418,951,3308,7634
14347,2021-08-20 19:00:00,34.16,4427,955,3396,7299
14348,2021-08-20 20:00:00,35.22,4424,982,3588,7037
14349,2021-08-20 21:00:00,35.33,4428,959,3781,6441
14350,2021-08-20 22:00:00,36.25,4427,945,3894,5725
14351,2021-08-20 23:00:00,37.34,4435,903,3970,4597
14352,2021-08-21 00:00:00,37.36,4432,892,4022,4383
14353,2021-08-21 01:00:00,37.24,4431,878,3922,4325
14354,2021-08-21 02:00:00,37.35,4429,877,3914,4282
14355,2021-08-21 03:00:00,37.42,4438,876,3871,4275
14356,2021-08-21 04:00:00,36.82,4456,874,3846,4472
14357,2021-08-21 05:00:00,36.95,4504,893,3639,4859
14358,2021-08-21 06:00:00,37.26,4501,926,3342,5521
14359,2021-08-21 07:00:00,36.29,4515,953,3258,6373
14360,2021-08-21 08:00:00,36.31,4508,982,3208,6854
14361,2021-08-21 09:00:00,37.08,4513,1006,3065,7015
14362,2021-08-21 10:00:00,37.7,4508,1023,2997,7074
14363,2021-08-21 11:00:00,38.31,4519,1027,2862,7006
14364,2021-08-21 12:00:00,38.94,4533,1041,2803,6996
14365,2021-08-21 13:00:00,38.99,4532,1030,2634,6993
14366,2021-08-21 14:00:00,39.31,4528,1022,2381,7019
14367,2021-08-21 15:00:00,39,4527,1020,2159,7332
14368,2021-08-21 16:00:00,38.21,4527,1014,2111,7608
14369,2021-08-21 17:00:00,37.68,4524,1006,1926,7897
14370,2021-08-21 18:00:00,37.35,4527,980,1738,7843
14371,2021-08-21 19:00:00,37.27,4526,977,1831,7738
14372,2021-08-21 20:00:00,36.57,4527,952,2018,7471
14373,2021-08-21 21:00:00,37.01,4519,943,2213,6974
14374,2021-08-21 22:00:00,37.36,4531,905,2417,6075
14375,2021-08-21 23:00:00,40.98,4526,912,2517,4842
14376,2021-08-22 00:00:00,40.84,4530,898,2482,4733
14377,2021-08-22 01:00:00,40.81,4532,903,2545,4743
14378,2021-08-22 02:00:00,41.52,4525,909,2510,4644
14379,2021-08-22 03:00:00,41.83,4531,912,2538,4556
14380,2021-08-22 04:00:00,41.96,4532,915,2387,4704
14381,2021-08-22 05:00:00,43.48,4530,939,2164,4785
14382,2021-08-22 06:00:00,42.92,4535,962,1919,5472
14383,2021-08-22 07:00:00,42.64,4526,991,1643,6204
14384,2021-08-22 08:00:00,42.21,4528,1011,1386,6846
14385,2021-08-22 09:00:00,41.95,4522,1026,1174,7341
14386,2021-08-22 10:00:00,42.39,4528,1038,1120,7394
14387,2021-08-22 11:00:00,42.18,4518,1043,1181,7476
14388,2021-08-22 12:00:00,42.44,4517,1049,1139,7507
14389,2021-08-22 13:00:00,42.25,4517,1036,1061,7485
14390,2021-08-22 14:00:00,41.36,4514,1024,947,7751
14391,2021-08-22 15:00:00,40.2,4511,1013,948,8019
14392,2021-08-22 16:00:00,39.3,4514,1012,875,8407
14393,2021-08-22 17:00:00,38.62,4366,1011,893,8781
14394,2021-08-22 18:00:00,37.87,4353,994,893,8853
14395,2021-08-22 19:00:00,37.04,4353,975,1064,8743
14396,2021-08-22 20:00:00,36.68,4357,972,1389,8520
14397,2021-08-22 21:00:00,38.07,4363,976,1657,7745
14398,2021-08-22 22:00:00,38.36,4499,957,1892,6997
14399,2021-08-22 23:00:00,38.67,4499,896,1929,5998
14400,2021-08-23 00:00:00,39.11,4504,875,1955,5530
14401,2021-08-23 01:00:00,39.47,4357,870,2100,5348
14402,2021-08-23 02:00:00,42.6,3418,868,2114,5316
14403,2021-08-23 03:00:00,40.06,3418,872,2212,6015
14404,2021-08-23 04:00:00,36.79,3412,869,2196,7105
14405,2021-08-23 05:00:00,34.84,3416,897,1928,8563
14406,2021-08-23 06:00:00,37.18,3417,969,1498,9102
14407,2021-08-23 07:00:00,38.04,3423,997,1060,9589
14408,2021-08-23 08:00:00,39.71,3418,1036,864,9682
14409,2021-08-23 09:00:00,40.93,3423,1061,744,9679
14410,2021-08-23 10:00:00,41.68,3415,1076,715,9639
14411,2021-08-23 11:00:00,41.65,3421,1078,813,9569
14412,2021-08-23 12:00:00,41.33,3420,1076,772,9703
14413,2021-08-23 13:00:00,41.13,3418,1064,715,9678
14414,2021-08-23 14:00:00,41.04,3420,1061,699,9687
14415,2021-08-23 15:00:00,40.28,3419,1034,620,9688
14416,2021-08-23 16:00:00,40.16,3414,1035,576,9795
14417,2021-08-23 17:00:00,39.7,3413,1020,475,9865
14418,2021-08-23 18:00:00,38.56,3418,994,441,9970
14419,2021-08-23 19:00:00,38.09,3419,977,421,9931
14420,2021-08-23 20:00:00,37.55,3417,964,400,9979
14421,2021-08-23 21:00:00,36.82,3419,931,407,9781
14422,2021-08-23 22:00:00,36.93,3418,902,428,9297
14423,2021-08-23 23:00:00,38.72,3419,898,354,8663
14424,2021-08-24 00:00:00,38.77,3417,891,366,8542
14425,2021-08-24 01:00:00,38.83,3419,888,390,8453
14426,2021-08-24 02:00:00,38.79,3414,886,412,8420
14427,2021-08-24 03:00:00,38.29,3411,880,436,8487
14428,2021-08-24 04:00:00,36.68,3414,888,494,9126
14429,2021-08-24 05:00:00,36.86,3416,915,508,9434
14430,2021-08-24 06:00:00,37.95,3418,962,496,9699
14431,2021-08-24 07:00:00,39.47,3414,998,483,9645
14432,2021-08-24 08:00:00,39.74,3415,1008,528,9633
14433,2021-08-24 09:00:00,39.94,3414,1009,596,9507
14434,2021-08-24 10:00:00,40.24,3411,1029,782,9482
14435,2021-08-24 11:00:00,39.49,3410,1002,992,9187
14436,2021-08-24 12:00:00,39.45,3403,1008,1293,8988
14437,2021-08-24 13:00:00,38.51,3408,990,1566,8816
14438,2021-08-24 14:00:00,37.15,3401,967,1894,8705
14439,2021-08-24 15:00:00,36.63,3412,950,2260,8291
14440,2021-08-24 16:00:00,35.05,3408,916,2756,7949
14441,2021-08-24 17:00:00,34.01,3408,911,3426,7657
14442,2021-08-24 18:00:00,32.76,3403,901,4241,7267
14443,2021-08-24 19:00:00,31.56,3412,894,4900,7080
14444,2021-08-24 20:00:00,31.03,3405,880,5535,6487
14445,2021-08-24 21:00:00,30.14,3410,848,5917,6004
14446,2021-08-24 22:00:00,30.08,3401,820,6219,5234
14447,2021-08-24 23:00:00,30.75,3401,801,6412,4364
14448,2021-08-25 00:00:00,30.29,3403,788,6614,4152
14449,2021-08-25 01:00:00,30.66,3404,784,6390,4125
14450,2021-08-25 02:00:00,30.24,3407,783,6621,4078
14451,2021-08-25 03:00:00,30.01,3397,785,6642,4215
14452,2021-08-25 04:00:00,29.55,3401,792,6636,4583
14453,2021-08-25 05:00:00,28.64,3407,810,6665,5379
14454,2021-08-25 06:00:00,28.82,3412,843,6594,5971
14455,2021-08-25 07:00:00,29.95,3412,879,6483,6104
14456,2021-08-25 08:00:00,30.43,3416,898,6552,6101
14457,2021-08-25 09:00:00,30.58,3414,908,6648,6101
14458,2021-08-25 10:00:00,30.99,3414,923,6834,5955
14459,2021-08-25 11:00:00,31.24,3412,919,6930,5655
14460,2021-08-25 12:00:00,31.12,3410,912,6955,5576
14461,2021-08-25 13:00:00,30.99,3413,908,6901,5624
14462,2021-08-25 14:00:00,31.11,3414,912,6917,5613
14463,2021-08-25 15:00:00,30.73,3415,900,6936,5587
14464,2021-08-25 16:00:00,29.95,3414,897,7053,5858
14465,2021-08-25 17:00:00,30.88,3416,925,7008,5876
14466,2021-08-25 18:00:00,30.05,3421,905,6955,6037
14467,2021-08-25 19:00:00,30.65,3417,916,6936,5914
14468,2021-08-25 20:00:00,29.32,3421,870,6881,5887
14469,2021-08-25 21:00:00,29.73,3418,852,6888,5320
14470,2021-08-25 22:00:00,30.18,3423,845,6856,4976
14471,2021-08-25 23:00:00,31.21,3421,826,6827,4142
14472,2021-08-26 00:00:00,31.52,3424,812,6654,3921
14473,2021-08-26 01:00:00,31.16,3426,802,6632,3941
14474,2021-08-26 02:00:00,31.23,3422,802,6679,3864
14475,2021-08-26 03:00:00,30.85,3424,797,6699,3934
14476,2021-08-26 04:00:00,31.35,3424,831,6586,4402
14477,2021-08-26 05:00:00,30.62,3421,883,6427,5849
14478,2021-08-26 06:00:00,29.76,3419,896,6188,6810
14479,2021-08-26 07:00:00,29.99,3428,918,5998,7255
14480,2021-08-26 08:00:00,30,3417,920,5896,7403
14481,2021-08-26 09:00:00,30.18,3414,928,5829,7511
14482,2021-08-26 10:00:00,30.97,3419,948,5578,7658
14483,2021-08-26 11:00:00,31.31,3414,952,5407,7713
14484,2021-08-26 12:00:00,31.45,3425,965,5322,7929
14485,2021-08-26 13:00:00,31.69,3417,968,5224,7956
14486,2021-08-26 14:00:00,32.15,3414,979,5066,8051
14487,2021-08-26 15:00:00,32.4,3416,985,4999,8082
14488,2021-08-26 16:00:00,32.3,3408,983,4908,8199
14489,2021-08-26 17:00:00,32.05,3405,976,4864,8266
14490,2021-08-26 18:00:00,31.67,3402,964,4730,8409
14491,2021-08-26 19:00:00,31.54,3406,947,4755,8155
14492,2021-08-26 20:00:00,31.71,3404,935,4682,7935
14493,2021-08-26 21:00:00,32.15,3412,926,4662,7564
14494,2021-08-26 22:00:00,33.73,3414,912,4611,6609
14495,2021-08-26 23:00:00,35.45,3415,897,4486,5750
14496,2021-08-27 00:00:00,36.14,3402,879,4348,5355
14497,2021-08-27 01:00:00,36.82,3399,877,4127,5293
14498,2021-08-27 02:00:00,36.18,3400,871,4068,5503
14499,2021-08-27 03:00:00,35.33,3398,869,3946,5931
14500,2021-08-27 04:00:00,34.02,3402,879,3873,6704
14501,2021-08-27 05:00:00,32.27,3407,908,3784,8082
14502,2021-08-27 06:00:00,32.16,3396,936,3577,8825
14503,2021-08-27 07:00:00,32.91,3395,958,3420,8964
14504,2021-08-27 08:00:00,33.3,3392,975,3408,9062
14505,2021-08-27 09:00:00,33.55,3391,980,3403,9023
14506,2021-08-27 10:00:00,34.11,3385,986,3284,8968
14507,2021-08-27 11:00:00,34.16,3390,981,3183,8959
14508,2021-08-27 12:00:00,34.35,3384,981,3066,8990
14509,2021-08-27 13:00:00,33.83,3385,967,3075,9008
14510,2021-08-27 14:00:00,34.01,3383,968,2988,9029
14511,2021-08-27 15:00:00,33.87,3485,971,2878,9149
14512,2021-08-27 16:00:00,33.86,3522,973,2796,9233
14513,2021-08-27 17:00:00,34.38,3479,974,2730,9109
14514,2021-08-27 18:00:00,34.37,3461,969,2743,9037
14515,2021-08-27 19:00:00,34.15,3639,959,2780,8768
14516,2021-08-27 20:00:00,33.8,3731,945,2778,8621
14517,2021-08-27 21:00:00,34.51,3816,938,2778,8096
14518,2021-08-27 22:00:00,35.65,3833,931,2751,7502
14519,2021-08-27 23:00:00,36.51,3825,915,2738,6931
14520,2021-08-28 00:00:00,36.15,3906,900,2751,6759
14521,2021-08-28 01:00:00,35.43,4042,888,2666,6815
14522,2021-08-28 02:00:00,35.4,4219,884,2649,6608
14523,2021-08-28 03:00:00,35.47,4223,880,2631,6531
14524,2021-08-28 04:00:00,35.39,4229,885,2740,6525
14525,2021-08-28 05:00:00,34.64,4219,888,2752,6883
14526,2021-08-28 06:00:00,34.54,4219,912,2642,7410
14527,2021-08-28 07:00:00,33.43,4224,912,2497,8052
14528,2021-08-28 08:00:00,33.29,4217,926,2442,8407
14529,2021-08-28 09:00:00,33.1,4223,929,2440,8544
14530,2021-08-28 10:00:00,33.53,4216,939,2390,8558
14531,2021-08-28 11:00:00,33.93,4214,942,2246,8562
14532,2021-08-28 12:00:00,33.89,4205,939,2263,8526
14533,2021-08-28 13:00:00,33.77,4208,934,2237,8523
14534,2021-08-28 14:00:00,33.99,4205,937,2161,8550
14535,2021-08-28 15:00:00,33.91,4206,934,2099,8598
14536,2021-08-28 16:00:00,33.42,4208,941,2037,9005
14537,2021-08-28 17:00:00,33.46,4204,944,1976,9099
14538,2021-08-28 18:00:00,33.6,4204,937,2027,8868
14539,2021-08-28 19:00:00,33.26,4196,928,2140,8780
14540,2021-08-28 20:00:00,33.07,4201,917,2164,8664
14541,2021-08-28 21:00:00,32.82,4207,910,2164,8664
14542,2021-08-28 22:00:00,34.71,4201,900,2108,7702
14543,2021-08-28 23:00:00,35.57,4198,895,2105,7269
14544,2021-08-29 00:00:00,35.67,4205,884,2101,7060
14545,2021-08-29 01:00:00,35.41,4203,878,2096,7079
14546,2021-08-29 02:00:00,35.29,4202,877,2148,7062
14547,2021-08-29 03:00:00,35.34,4206,879,2150,7068
14548,2021-08-29 04:00:00,35.64,4209,887,2093,7123
14549,2021-08-29 05:00:00,35.15,4199,889,2017,7437
14550,2021-08-29 06:00:00,17.15,4350,456,1337,9148
14551,2021-08-29 07:00:00,17.15,4350,456,1337,9148
14552,2021-08-29 08:00:00,17.15,4350,456,1337,9148
14553,2021-08-29 09:00:00,17.15,4350,456,1337,9148
14554,2021-08-29 10:00:00,17.15,4350,456,1337,9148
14555,2021-08-29 11:00:00,35.65,4356,988,1292,9301
14556,2021-08-29 12:00:00,36.04,4394,991,1240,9185
14557,2021-08-29 13:00:00,35.9,4394,988,1240,9202
14558,2021-08-29 14:00:00,35.79,4388,985,1230,9222
14559,2021-08-29 15:00:00,35.37,4412,973,1231,9201
14560,2021-08-29 16:00:00,35.53,4412,980,1203,9263
14561,2021-08-29 17:00:00,35.28,4393,976,1236,9304
14562,2021-08-29 18:00:00,34.35,4411,961,1420,9296
14563,2021-08-29 19:00:00,33.94,4435,954,1710,9063
14564,2021-08-29 20:00:00,33.69,4436,953,1933,8945
14565,2021-08-29 21:00:00,33.55,4427,942,2105,8671
14566,2021-08-29 22:00:00,33.9,4433,931,2167,8258
14567,2021-08-29 23:00:00,34.43,4434,906,2235,7556
14568,2021-08-30 00:00:00,34.21,4438,895,2209,7501
14569,2021-08-30 01:00:00,33.83,4434,884,2200,7507
14570,2021-08-30 02:00:00,33.65,4437,882,2209,7545
14571,2021-08-30 03:00:00,33.08,4447,884,2170,7863
14572,2021-08-30 04:00:00,32.77,4443,892,2059,8257
14573,2021-08-30 05:00:00,31.84,4441,911,1951,9151
14574,2021-08-30 06:00:00,32.95,4448,948,1664,9483
14575,2021-08-30 07:00:00,34.43,4436,983,1328,9668
14576,2021-08-30 08:00:00,35.95,4431,1015,1122,9668
14577,2021-08-30 09:00:00,36.19,4440,1013,979,9664
14578,2021-08-30 10:00:00,35.54,4445,986,963,9560
14579,2021-08-30 11:00:00,35.53,4436,994,987,9671
14580,2021-08-30 12:00:00,35.77,4434,1001,1025,9632
14581,2021-08-30 13:00:00,35.88,4431,1006,1137,9548
14582,2021-08-30 14:00:00,34.99,4429,988,1198,9620
14583,2021-08-30 15:00:00,35.17,4420,995,1260,9593
14584,2021-08-30 16:00:00,34.54,4421,976,1283,9568
14585,2021-08-30 17:00:00,34.05,4422,960,1432,9399
14586,2021-08-30 18:00:00,33.32,4420,932,1643,9088
14587,2021-08-30 19:00:00,32.75,4438,925,1936,8943
14588,2021-08-30 20:00:00,32.51,4424,906,2126,8566
14589,2021-08-30 21:00:00,32.2,4425,900,2462,8286
14590,2021-08-30 22:00:00,32.87,4425,895,2743,7594
14591,2021-08-30 23:00:00,33.05,4427,876,2952,6985
14592,2021-08-31 00:00:00,33,4425,869,3227,6619
14593,2021-08-31 01:00:00,33.01,4429,862,3349,6377
14594,2021-08-31 02:00:00,32.79,4434,858,3387,6369
14595,2021-08-31 03:00:00,33.74,4429,892,3499,6381
14596,2021-08-31 04:00:00,33.18,4437,905,3579,6761
14597,2021-08-31 05:00:00,32.98,4435,920,3459,7224
14598,2021-08-31 06:00:00,33.67,4432,968,3214,7918
14599,2021-08-31 07:00:00,34.91,4436,1004,2861,8237
14600,2021-08-31 08:00:00,35.83,4435,1020,2766,8149
14601,2021-08-31 09:00:00,36.54,4439,1039,2874,7998
14602,2021-08-31 10:00:00,36.85,4432,1052,3085,7845
14603,2021-08-31 11:00:00,37.53,4430,1062,3281,7500
14604,2021-08-31 12:00:00,37.59,4425,1067,3679,7149
14605,2021-08-31 13:00:00,37.88,4427,1072,3999,6776
14606,2021-08-31 14:00:00,37.02,4431,1052,4286,6571
14607,2021-08-31 15:00:00,36.49,4422,1037,4326,6555
14608,2021-08-31 16:00:00,36.45,4423,1030,4325,6471
14609,2021-08-31 17:00:00,36.07,4420,1018,4407,6384
14610,2021-08-31 18:00:00,35.24,4422,1000,4599,6296
14611,2021-08-31 19:00:00,35.16,4413,990,4744,6044
14612,2021-08-31 20:00:00,34.77,4423,984,5021,5846
14613,2021-08-31 21:00:00,34.41,4421,949,5207,5280
14614,2021-08-31 22:00:00,34.61,4424,924,5469,4535
14615,2021-08-31 23:00:00,35.55,4425,906,5442,3880
14616,2021-09-01 00:00:00,36.23,4424,895,5380,3507
14617,2021-09-01 01:00:00,36.69,4417,897,5263,3480
14618,2021-09-01 02:00:00,37.07,4426,890,4993,3495
14619,2021-09-01 03:00:00,37.32,4423,907,4934,3709
14620,2021-09-01 04:00:00,35.33,4430,926,4721,4992
14621,2021-09-01 05:00:00,34.71,4424,951,4563,5818
14622,2021-09-01 06:00:00,34.27,4428,976,4265,6709
14623,2021-09-01 07:00:00,35.93,4429,1018,3976,6870
14624,2021-09-01 08:00:00,36.87,4434,1039,3961,6768
14625,2021-09-01 09:00:00,37.27,4424,1040,4070,6512
14626,2021-09-01 10:00:00,37.38,4431,1055,4290,6452
14627,2021-09-01 11:00:00,37.16,4427,1061,4553,6377
14628,2021-09-01 12:00:00,36.73,4426,1059,4862,6231
14629,2021-09-01 13:00:00,36.22,4420,1042,4916,6162
14630,2021-09-01 14:00:00,35.59,4425,1037,5169,6125
14631,2021-09-01 15:00:00,35.25,4426,1034,5352,6055
14632,2021-09-01 16:00:00,35.27,4419,1033,5164,6226
14633,2021-09-01 17:00:00,34.26,4421,1004,5045,6383
14634,2021-09-01 18:00:00,33.16,4422,977,4919,6623
14635,2021-09-01 19:00:00,32.81,4423,965,4883,6640
14636,2021-09-01 20:00:00,33.29,4425,952,4783,6283
14637,2021-09-01 21:00:00,33.12,4426,935,4920,5952
14638,2021-09-01 22:00:00,33.69,4417,917,4892,5424
14639,2021-09-01 23:00:00,36.96,4426,898,4775,3872
14640,2021-09-02 00:00:00,38.23,4433,890,4257,3806
14641,2021-09-02 01:00:00,38.7,4432,903,4044,4037
14642,2021-09-02 02:00:00,38.15,4434,897,3569,4618
14643,2021-09-02 03:00:00,37.34,4433,901,3204,5336
14644,2021-09-02 04:00:00,35.41,4432,905,2903,6456
14645,2021-09-02 05:00:00,34.67,4432,914,2688,7126
14646,2021-09-02 06:00:00,34.31,4439,938,2614,7730
14647,2021-09-02 07:00:00,35.45,4425,975,2592,7823
14648,2021-09-02 08:00:00,36.47,4435,995,2754,7505
14649,2021-09-02 09:00:00,36.52,4438,1000,2961,7344
14650,2021-09-02 10:00:00,36.59,4432,1012,3305,7153
14651,2021-09-02 11:00:00,36.07,4425,999,3619,6881
14652,2021-09-02 12:00:00,34.06,4422,957,4044,6731
14653,2021-09-02 13:00:00,33.55,4433,953,4392,6557
14654,2021-09-02 14:00:00,32.8,4428,941,4775,6350
14655,2021-09-02 15:00:00,32.58,4426,935,5018,6123
14656,2021-09-02 16:00:00,33,4424,946,5158,5953
14657,2021-09-02 17:00:00,32.15,4424,915,5344,5682
14658,2021-09-02 18:00:00,31.91,4424,915,5632,5518
14659,2021-09-02 19:00:00,31.69,4425,910,5805,5369
14660,2021-09-02 20:00:00,32.11,4428,904,5870,4985
14661,2021-09-02 21:00:00,32.48,4430,893,5982,4506
14662,2021-09-02 22:00:00,33.96,4427,880,5923,3669
14663,2021-09-02 23:00:00,34.27,4426,840,5887,2943
14664,2021-09-03 00:00:00,34.99,4433,834,5748,2690
14665,2021-09-03 01:00:00,34.93,4430,830,5732,2672
14666,2021-09-03 02:00:00,34.95,4436,829,5632,2740
14667,2021-09-03 03:00:00,34.99,4432,839,5582,2933
14668,2021-09-03 04:00:00,34.04,4430,858,5434,3773
14669,2021-09-03 05:00:00,31.07,4436,870,5381,5414
14670,2021-09-03 06:00:00,31.05,4442,898,4988,6303
14671,2021-09-03 07:00:00,31.89,4432,926,4721,6620
14672,2021-09-03 08:00:00,32.85,4433,950,4574,6673
14673,2021-09-03 09:00:00,33.59,4435,967,4525,6625
14674,2021-09-03 10:00:00,34.41,4440,983,4500,6504
14675,2021-09-03 11:00:00,34.95,4432,978,4387,6292
14676,2021-09-03 12:00:00,35.5,4422,979,4259,6197
14677,2021-09-03 13:00:00,35.67,4430,973,4186,6094
14678,2021-09-03 14:00:00,36.41,4427,971,4168,5768
14679,2021-09-03 15:00:00,35.88,4430,957,4012,5937
14680,2021-09-03 16:00:00,34.88,4431,947,3754,6481
14681,2021-09-03 17:00:00,34.87,4424,933,3342,6687
14682,2021-09-03 18:00:00,34.2,4431,918,3248,6836
14683,2021-09-03 19:00:00,33.8,4436,910,3342,6791
14684,2021-09-03 20:00:00,33.39,4428,897,3632,6490
14685,2021-09-03 21:00:00,33.69,4431,892,3873,6029
14686,2021-09-03 22:00:00,34.06,4434,874,3965,5482
14687,2021-09-03 23:00:00,35.96,4434,874,4011,4656
14688,2021-09-04 00:00:00,36.22,4434,865,3940,4493
14689,2021-09-04 01:00:00,36.42,4434,854,3776,4419
14690,2021-09-04 02:00:00,36.72,4437,863,3691,4524
14691,2021-09-04 03:00:00,36.69,4431,868,3626,4679
14692,2021-09-04 04:00:00,36.34,4439,870,3358,5100
14693,2021-09-04 05:00:00,35.06,4439,877,3163,5904
14694,2021-09-04 06:00:00,35.66,4435,900,2674,6503
14695,2021-09-04 07:00:00,36.07,4436,942,2126,7513
14696,2021-09-04 08:00:00,36.52,4441,968,1928,7903
14697,2021-09-04 09:00:00,37.67,4442,988,1545,8105
14698,2021-09-04 10:00:00,38.59,4435,998,1412,8025
14699,2021-09-04 11:00:00,39.19,4432,1007,1384,7951
14700,2021-09-04 12:00:00,38.98,4419,1005,1445,7957
14701,2021-09-04 13:00:00,39.48,4418,1001,1177,7983
14702,2021-09-04 14:00:00,39.52,4420,993,904,8132
14703,2021-09-04 15:00:00,39.08,4416,985,730,8360
14704,2021-09-04 16:00:00,38.69,4416,980,580,8587
14705,2021-09-04 17:00:00,37.68,4416,961,428,8858
14706,2021-09-04 18:00:00,37.1,4411,949,478,8869
14707,2021-09-04 19:00:00,37.11,4416,952,523,8858
14708,2021-09-04 20:00:00,36.37,4414,936,662,8785
14709,2021-09-04 21:00:00,36.17,4417,927,811,8581
14710,2021-09-04 22:00:00,36.15,4471,914,991,8163
14711,2021-09-04 23:00:00,36.97,4560,905,1104,7507
14712,2021-09-05 00:00:00,37.14,4613,900,1201,7218
14713,2021-09-05 01:00:00,35.99,4729,866,1222,7020
14714,2021-09-05 02:00:00,35.6,4733,860,1347,6949
14715,2021-09-05 03:00:00,34.95,4736,867,1701,6960
14716,2021-09-05 04:00:00,35.3,4732,876,1623,7037
14717,2021-09-05 05:00:00,33.85,4734,859,1640,7360
14718,2021-09-05 06:00:00,34.68,4734,884,1480,7559
14719,2021-09-05 07:00:00,36.82,4598,922,1185,7694
14720,2021-09-05 08:00:00,37.4,4662,950,903,8092
14721,2021-09-05 09:00:00,37.7,4685,968,739,8370
14722,2021-09-05 10:00:00,38.54,4692,980,656,8293
14723,2021-09-05 11:00:00,38.85,4691,982,718,8142
14724,2021-09-05 12:00:00,39.06,4723,977,739,7943
14725,2021-09-05 13:00:00,38.89,4723,977,852,7894
14726,2021-09-05 14:00:00,38.36,4828,977,952,7886
14727,2021-09-05 15:00:00,37.68,4855,972,1071,7933
