,UTC time,carbon_intensity,nuclear,unknown,wind,hydro
14087,2021-08-09 23:00:00,33.51,4461,786,1565,7637
14088,2021-08-10 00:00:00,33.54,4459,776,1540,7387
14089,2021-08-10 01:00:00,33.76,4457,770,1354,7351
14090,2021-08-10 02:00:00,33.79,4465,760,1273,7215
14091,2021-08-10 03:00:00,33.84,4478,765,1136,7563
14092,2021-08-10 04:00:00,33.76,4470,767,998,8073
14093,2021-08-10 05:00:00,33.72,4477,786,798,9085
14094,2021-08-10 06:00:00,34.26,4474,819,616,9546
14095,2021-08-10 07:00:00,34.74,4481,853,549,9807
14096,2021-08-10 08:00:00,35.24,4478,881,524,9801
14097,2021-08-10 09:00:00,35.55,4479,896,521,9727
14098,2021-08-10 10:00:00,36.09,4480,920,553,9472
14099,2021-08-10 11:00:00,36.03,4462,910,595,9281
14100,2021-08-10 12:00:00,36.09,4461,916,623,9280
14101,2021-08-10 13:00:00,36.12,4463,921,675,9232
14102,2021-08-10 14:00:00,35.93,4459,916,716,9295
14103,2021-08-10 15:00:00,35.76,4463,912,688,9475
14104,2021-08-10 16:00:00,35.42,4464,896,710,9527
14105,2021-08-10 17:00:00,35.3,4463,894,694,9686
14106,2021-08-10 18:00:00,35.02,4457,882,726,9742
14107,2021-08-10 19:00:00,34.92,4470,872,783,9498
14108,2021-08-10 20:00:00,34.79,4484,863,877,9241
14109,2021-08-10 21:00:00,34.83,4478,852,986,8689
14110,2021-08-10 22:00:00,34.71,4477,834,1034,8323
14111,2021-08-10 23:00:00,35.32,4488,825,952,7482
14112,2021-08-11 00:00:00,35.25,4483,808,914,7270
14113,2021-08-11 01:00:00,35.56,4488,808,784,7180
14114,2021-08-11 02:00:00,35.74,4483,816,756,7220
14115,2021-08-11 03:00:00,35.83,4489,829,805,7286
14116,2021-08-11 04:00:00,35.77,4492,831,780,7439
14117,2021-08-11 05:00:00,35.25,4495,853,703,8725
14118,2021-08-11 06:00:00,35.49,4490,879,540,9368
14119,2021-08-11 07:00:00,35.76,4497,915,506,9857
14120,2021-08-11 08:00:00,36.11,4492,940,522,9913
14121,2021-08-11 09:00:00,36.4,4491,945,488,9714
14122,2021-08-11 10:00:00,36.78,4486,960,502,9533
14123,2021-08-11 11:00:00,36.86,4488,968,570,9454
14124,2021-08-11 12:00:00,36.69,4473,958,610,9400
14125,2021-08-11 13:00:00,36.2,4472,943,763,9392
14126,2021-08-11 14:00:00,35.98,4474,947,876,9523
14127,2021-08-11 15:00:00,35.86,4472,953,952,9668
14128,2021-08-11 16:00:00,35.81,4477,949,884,9779
14129,2021-08-11 17:00:00,35.78,4467,942,878,9693
14130,2021-08-11 18:00:00,34.96,4462,889,766,9899
14131,2021-08-11 19:00:00,34.73,4468,871,864,9586
14132,2021-08-11 20:00:00,34.39,4475,853,1019,9293
14133,2021-08-11 21:00:00,34.24,4480,847,1269,8788
14134,2021-08-11 22:00:00,34.06,4475,830,1413,8308
14135,2021-08-11 23:00:00,34.88,4479,835,1407,7289
14136,2021-08-12 00:00:00,34.27,4483,799,1499,7008
14137,2021-08-12 01:00:00,34.16,4485,795,1537,6958
14138,2021-08-12 02:00:00,34.22,4489,788,1430,6932
14139,2021-08-12 03:00:00,34.32,4487,787,1336,6990
14140,2021-08-12 04:00:00,34.56,4483,797,1175,7295
14141,2021-08-12 05:00:00,34.21,4487,814,883,8860
14142,2021-08-12 06:00:00,34.42,4489,835,649,9596
14143,2021-08-12 07:00:00,34.6,4486,855,529,10099
14144,2021-08-12 08:00:00,34.97,4479,879,537,10109
14145,2021-08-12 09:00:00,35.26,4472,888,561,9876
14146,2021-08-12 10:00:00,35.3,4476,891,591,9811
14147,2021-08-12 11:00:00,35.55,4483,899,593,9628
14148,2021-08-12 12:00:00,35.43,4479,895,632,9632
14149,2021-08-12 13:00:00,35.24,4473,892,703,9678
14150,2021-08-12 14:00:00,35.26,4469,894,748,9606
14151,2021-08-12 15:00:00,35.13,4455,893,776,9743
14152,2021-08-12 16:00:00,35,4451,885,725,9861
14153,2021-08-12 17:00:00,34.85,4450,874,686,9910
14154,2021-08-12 18:00:00,34.63,4446,858,663,9908
14155,2021-08-12 19:00:00,34.32,4458,840,819,9553
14156,2021-08-12 20:00:00,34.17,4457,840,1030,9300
14157,2021-08-12 21:00:00,34.3,4457,835,1210,8579
14158,2021-08-12 22:00:00,34.19,4457,826,1336,8230
14159,2021-08-12 23:00:00,34.26,4456,811,1446,7494
14160,2021-08-13 00:00:00,34.17,4452,802,1526,7226
14161,2021-08-13 01:00:00,34.21,4454,794,1416,7208
14162,2021-08-13 02:00:00,34.23,4458,790,1353,7220
14163,2021-08-13 03:00:00,34.46,4457,793,1246,7233
14164,2021-08-13 04:00:00,34.47,4463,804,1153,7687
14165,2021-08-13 05:00:00,34.49,4462,834,958,8837
14166,2021-08-13 06:00:00,34.82,4466,856,750,9343
14167,2021-08-13 07:00:00,35.56,4459,900,644,9581
14168,2021-08-13 08:00:00,35.77,4463,916,652,9622
14169,2021-08-13 09:00:00,35.82,4459,922,667,9670
14170,2021-08-13 10:00:00,35.74,4460,927,832,9533
14171,2021-08-13 11:00:00,35.85,4465,944,1013,9372
14172,2021-08-13 12:00:00,35.57,4457,941,1173,9354
14173,2021-08-13 13:00:00,35.25,4457,927,1289,9242
14174,2021-08-13 14:00:00,35.01,4448,920,1410,9172
14175,2021-08-13 15:00:00,35.27,4449,937,1422,9170
14176,2021-08-13 16:00:00,35.28,4445,939,1399,9258
14177,2021-08-13 17:00:00,35.59,4451,959,1411,9233
14178,2021-08-13 18:00:00,35.41,4451,952,1535,9070
14179,2021-08-13 19:00:00,34.98,4447,935,1686,8979
14180,2021-08-13 20:00:00,34.82,4444,929,1927,8543
14181,2021-08-13 21:00:00,34.14,4453,899,2206,8177
14182,2021-08-13 22:00:00,34.24,4459,888,2319,7480
14183,2021-08-13 23:00:00,35.1,4470,886,2319,6243
14184,2021-08-14 00:00:00,34.93,4460,876,2319,6243
14185,2021-08-14 01:00:00,35.15,4467,871,2483,5478
14186,2021-08-14 02:00:00,35.09,4473,864,2522,5298
14187,2021-08-14 03:00:00,35.3,4475,875,2541,5257
14188,2021-08-14 04:00:00,35.14,4481,875,2555,5404
14189,2021-08-14 05:00:00,34.34,4482,858,2643,5799
14190,2021-08-14 06:00:00,34.2,4479,879,2694,6414
14191,2021-08-14 07:00:00,34.05,4481,899,2772,6971
14192,2021-08-14 08:00:00,34.11,4475,926,2869,7351
14193,2021-08-14 09:00:00,34.38,4479,943,3078,6902
14194,2021-08-14 10:00:00,35.57,4486,990,3258,5965
14195,2021-08-14 11:00:00,36.35,4477,996,3380,4927
14196,2021-08-14 12:00:00,35.86,4479,976,3630,4532
14197,2021-08-14 13:00:00,35.61,4479,978,3879,4337
14198,2021-08-14 14:00:00,35.43,4471,972,3966,4259
14199,2021-08-14 15:00:00,35.12,4476,963,3907,4541
14200,2021-08-14 16:00:00,33.91,4478,960,3876,6224
14201,2021-08-14 17:00:00,33.81,4489,966,3724,6879
14202,2021-08-14 18:00:00,33.82,4485,951,3585,6797
14203,2021-08-14 19:00:00,33.72,4487,931,3540,6520
14204,2021-08-14 20:00:00,33.4,4485,916,3486,6774
14205,2021-08-14 21:00:00,33.47,4489,911,3470,6549
14206,2021-08-14 22:00:00,33.08,4490,869,3578,5747
14207,2021-08-14 23:00:00,33.48,4493,853,3577,4686
14208,2021-08-15 00:00:00,33.75,4498,854,3490,4517
14209,2021-08-15 01:00:00,33.67,4507,845,3463,4435
14210,2021-08-15 02:00:00,33.66,4501,842,3485,4333
14211,2021-08-15 03:00:00,33.61,4506,843,3507,4366
14212,2021-08-15 04:00:00,33.9,4504,853,3427,4424
14213,2021-08-15 05:00:00,33.77,4505,851,3300,4843
14214,2021-08-15 06:00:00,33.75,4509,863,3262,5272
14215,2021-08-15 07:00:00,33.86,4503,878,3294,5453
14216,2021-08-15 08:00:00,34.58,4509,902,3279,5089
14217,2021-08-15 09:00:00,34.85,4505,919,3366,4969
14218,2021-08-15 10:00:00,34.74,4510,922,3448,4996
14219,2021-08-15 11:00:00,34.9,4504,927,3528,4744
14220,2021-08-15 12:00:00,35.01,4504,930,3646,4425
14221,2021-08-15 13:00:00,34.85,4505,927,3711,4397
14222,2021-08-15 14:00:00,34.98,4502,922,3587,4406
14223,2021-08-15 15:00:00,34.31,4504,918,3637,5059
14224,2021-08-15 16:00:00,33.12,4503,899,3450,6805
14225,2021-08-15 17:00:00,32.88,4506,896,3101,8003
14226,2021-08-15 18:00:00,33.17,4506,891,2769,8142
14227,2021-08-15 19:00:00,33.16,4504,878,2663,8048
14228,2021-08-15 20:00:00,33.03,4507,863,2574,8051
14229,2021-08-15 21:00:00,32.95,4512,841,2533,7653
14230,2021-08-15 22:00:00,33.26,4513,822,2369,6993
14231,2021-08-15 23:00:00,34.65,4515,849,2131,6248
14232,2021-08-16 00:00:00,34.49,4517,825,1993,6170
14233,2021-08-16 01:00:00,34.94,4518,832,1860,6071
14234,2021-08-16 02:00:00,35.03,4519,815,1712,5890
14235,2021-08-16 03:00:00,34.91,4520,808,1654,5989
14236,2021-08-16 04:00:00,34.82,4525,834,1590,6847
14237,2021-08-16 05:00:00,34.48,4518,859,1489,8158
14238,2021-08-16 06:00:00,35.19,4526,915,1434,8595
14239,2021-08-16 07:00:00,35.58,4518,931,1234,8868
14240,2021-08-16 08:00:00,35.98,4524,951,1104,9039
14241,2021-08-16 09:00:00,36.01,4513,938,959,9043
14242,2021-08-16 10:00:00,36.26,4511,941,804,9109
14243,2021-08-16 11:00:00,36.48,4514,952,748,9176
14244,2021-08-16 12:00:00,36.87,4517,968,706,9106
14245,2021-08-16 13:00:00,36.71,4529,966,743,9169
14246,2021-08-16 14:00:00,36.7,4516,963,796,9034
14247,2021-08-16 15:00:00,36.43,4515,957,890,9057
14248,2021-08-16 16:00:00,36.37,4512,954,924,9005
14249,2021-08-16 17:00:00,36.04,4522,934,990,8839
14250,2021-08-16 18:00:00,35.72,4512,918,1006,8891
14251,2021-08-16 19:00:00,35.29,4512,889,1033,8756
14252,2021-08-16 20:00:00,34.92,4510,868,1123,8581
14253,2021-08-16 21:00:00,34.85,4515,852,1247,8018
14254,2021-08-16 22:00:00,35.1,4517,829,1390,6839
14255,2021-08-16 23:00:00,36.15,4515,826,1406,5575
14256,2021-08-17 00:00:00,36.31,4522,807,1451,4905
14257,2021-08-17 01:00:00,36.38,4516,801,1525,4581
14258,2021-08-17 02:00:00,36.32,4516,797,1656,4280
14259,2021-08-17 03:00:00,36.16,4517,799,1800,4170
14260,2021-08-17 04:00:00,35.22,4513,804,1959,4893
14261,2021-08-17 05:00:00,33.55,4511,831,2158,7295
14262,2021-08-17 06:00:00,33.78,4514,882,2253,8071
14263,2021-08-17 07:00:00,34,4520,913,2316,8362
14264,2021-08-17 08:00:00,34.18,4517,927,2370,8324
14265,2021-08-17 09:00:00,34.13,4515,932,2431,8396
14266,2021-08-17 10:00:00,34.19,4505,935,2552,8117
14267,2021-08-17 11:00:00,34,4506,952,3025,7780
14268,2021-08-17 12:00:00,34,4506,952,3025,7780
14269,2021-08-17 13:00:00,34,4506,952,3025,7780
14270,2021-08-17 14:00:00,34,4506,952,3025,7780
14271,2021-08-17 15:00:00,34,4506,952,3025,7780
14272,2021-08-17 16:00:00,33.71,4521,953,3021,8262
14273,2021-08-17 17:00:00,33.86,4509,963,3102,8111
14274,2021-08-17 18:00:00,33.72,4513,964,3253,8021
14275,2021-08-17 19:00:00,33.26,4521,955,3621,7696
14276,2021-08-17 20:00:00,32.76,4519,941,4109,7027
14277,2021-08-17 21:00:00,32.25,4517,918,4515,6284
14278,2021-08-17 22:00:00,32,4523,901,4792,5502
14279,2021-08-17 23:00:00,31.69,4521,866,5123,4050
14280,2021-08-18 00:00:00,31.56,4522,859,5398,3310
14281,2021-08-18 01:00:00,31.02,4524,855,5824,3020
14282,2021-08-18 02:00:00,30.54,4515,848,6146,2847
14283,2021-08-18 03:00:00,30.35,4521,855,6400,2780
14284,2021-08-18 04:00:00,30.26,4521,872,6527,3317
14285,2021-08-18 05:00:00,29.69,4518,883,6685,4827
14286,2021-08-18 06:00:00,29.88,4522,919,6797,5524
14287,2021-08-18 07:00:00,30.48,4519,958,6715,5718
14288,2021-08-18 08:00:00,31.88,4517,1039,6462,5891
14289,2021-08-18 09:00:00,32.4,4524,1052,6118,6046
14290,2021-08-18 10:00:00,32.96,4516,1068,5791,6228
14291,2021-08-18 11:00:00,33.47,4516,1065,5245,6498
14292,2021-08-18 12:00:00,33.75,4515,1064,4977,6604
14293,2021-08-18 13:00:00,33.85,4514,1061,4822,6709
14294,2021-08-18 14:00:00,33.87,4514,1068,4766,6989
14295,2021-08-18 15:00:00,33.96,4515,1069,4611,7211
14296,2021-08-18 16:00:00,34.14,4520,1064,4378,7288
14297,2021-08-18 17:00:00,34.25,4511,1060,4173,7489
14298,2021-08-18 18:00:00,34.06,4522,1039,4086,7454
14299,2021-08-18 19:00:00,34.28,4521,1009,3885,6780
14300,2021-08-18 20:00:00,34.38,4518,1003,3865,6531
14301,2021-08-18 21:00:00,34.5,4515,991,3934,5911
14302,2021-08-18 22:00:00,35.2,4519,985,3736,5228
14303,2021-08-18 23:00:00,35.16,4526,967,3736,4853
14304,2021-08-19 00:00:00,35.4,4523,955,3713,4337
14305,2021-08-19 01:00:00,35.47,4531,952,3820,3942
14306,2021-08-19 02:00:00,35.49,4530,944,3759,3870
14307,2021-08-19 03:00:00,35.14,4538,937,3839,3931
14308,2021-08-19 04:00:00,34.49,4533,937,3806,4837
14309,2021-08-19 05:00:00,33.95,4528,966,3640,6754
14310,2021-08-19 06:00:00,33.84,4537,1003,3685,7782
14311,2021-08-19 07:00:00,34.14,4532,1022,3582,8010
14312,2021-08-19 08:00:00,34.33,4525,1031,3530,8054
14313,2021-08-19 09:00:00,34.56,4533,1048,3566,7993
14314,2021-08-19 10:00:00,34.89,4530,1067,3536,8001
14315,2021-08-19 11:00:00,34.75,4533,1069,3722,7861
14316,2021-08-19 12:00:00,34.64,4530,1075,3875,7839
14317,2021-08-19 13:00:00,34.4,4532,1072,4083,7700
14318,2021-08-19 14:00:00,33.97,4529,1066,4396,7584
14319,2021-08-19 15:00:00,33.84,4533,1057,4495,7336
14320,2021-08-19 16:00:00,33.93,4528,1049,4407,7179
14321,2021-08-19 17:00:00,33.94,4530,1036,4278,7110
14322,2021-08-19 18:00:00,33.92,4529,1028,4195,7134
14323,2021-08-19 19:00:00,33.57,4526,999,4236,6881
14324,2021-08-19 20:00:00,33.45,4532,991,4307,6697
14325,2021-08-19 21:00:00,33.45,4531,978,4388,6134
14326,2021-08-19 22:00:00,33.77,4534,962,4349,5278
14327,2021-08-19 23:00:00,33.93,4532,956,4441,4671
14328,2021-08-20 00:00:00,33.66,4532,919,4347,4300
14329,2021-08-20 01:00:00,33.89,4532,914,4200,4184
14330,2021-08-20 02:00:00,33.96,4491,908,4089,4282
14331,2021-08-20 03:00:00,34.27,4353,911,4012,4418
14332,2021-08-20 04:00:00,33.88,4349,919,3908,5415
14333,2021-08-20 05:00:00,33.79,4337,937,3561,6861
14334,2021-08-20 06:00:00,34.52,4148,967,3156,7811
14335,2021-08-20 07:00:00,35.35,4138,1008,2953,8019
14336,2021-08-20 08:00:00,35.61,4140,1025,2876,8197
14337,2021-08-20 09:00:00,35.42,4147,1016,2883,8233
14338,2021-08-20 10:00:00,35.46,4136,1015,2822,8311
14339,2021-08-20 11:00:00,35.44,4137,1011,2805,8286
14340,2021-08-20 12:00:00,35.2,4133,1009,2993,8189
14341,2021-08-20 13:00:00,35.03,4135,999,3117,7936
14342,2021-08-20 14:00:00,34.79,4135,997,3252,7941
14343,2021-08-20 15:00:00,34.56,4131,988,3370,7819
14344,2021-08-20 16:00:00,34.54,4108,986,3399,7786
14345,2021-08-20 17:00:00,34.43,4218,972,3258,7701
14346,2021-08-20 18:00:00,33.79,4418,951,3308,7634
14347,2021-08-20 19:00:00,33.92,4427,955,3396,7299
14348,2021-08-20 20:00:00,34.25,4424,982,3588,7037
14349,2021-08-20 21:00:00,33.97,4428,959,3781,6441
14350,2021-08-20 22:00:00,34.03,4427,945,3894,5725
14351,2021-08-20 23:00:00,33.92,4435,903,3970,4597
14352,2021-08-21 00:00:00,33.79,4432,892,4022,4383
14353,2021-08-21 01:00:00,33.73,4431,878,3922,4325
14354,2021-08-21 02:00:00,33.76,4429,877,3914,4282
14355,2021-08-21 03:00:00,33.81,4438,876,3871,4275
14356,2021-08-21 04:00:00,33.64,4456,874,3846,4472
14357,2021-08-21 05:00:00,33.99,4504,893,3639,4859
14358,2021-08-21 06:00:00,34.6,4501,926,3342,5521
14359,2021-08-21 07:00:00,34.58,4515,953,3258,6373
14360,2021-08-21 08:00:00,34.82,4508,982,3208,6854
14361,2021-08-21 09:00:00,35.32,4513,1006,3065,7015
14362,2021-08-21 10:00:00,35.67,4508,1023,2997,7074
14363,2021-08-21 11:00:00,35.98,4519,1027,2862,7006
14364,2021-08-21 12:00:00,36.3,4533,1041,2803,6996
14365,2021-08-21 13:00:00,36.4,4532,1030,2634,6993
14366,2021-08-21 14:00:00,36.68,4528,1022,2381,7019
14367,2021-08-21 15:00:00,36.76,4527,1020,2159,7332
14368,2021-08-21 16:00:00,36.51,4527,1014,2111,7608
14369,2021-08-21 17:00:00,36.45,4524,1006,1926,7897
14370,2021-08-21 18:00:00,36.37,4527,980,1738,7843
14371,2021-08-21 19:00:00,36.25,4526,977,1831,7738
14372,2021-08-21 20:00:00,35.72,4527,952,2018,7471
14373,2021-08-21 21:00:00,35.64,4519,943,2213,6974
14374,2021-08-21 22:00:00,35.31,4531,905,2417,6075
14375,2021-08-21 23:00:00,36.36,4526,912,2517,4842
14376,2021-08-22 00:00:00,36.25,4530,898,2482,4733
14377,2021-08-22 01:00:00,36.21,4532,903,2545,4743
14378,2021-08-22 02:00:00,36.51,4525,909,2510,4644
14379,2021-08-22 03:00:00,36.59,4531,912,2538,4556
14380,2021-08-22 04:00:00,36.81,4532,915,2387,4704
14381,2021-08-22 05:00:00,37.69,4530,939,2164,4785
14382,2021-08-22 06:00:00,37.91,4535,962,1919,5472
14383,2021-08-22 07:00:00,38.28,4526,991,1643,6204
14384,2021-08-22 08:00:00,38.49,4528,1011,1386,6846
14385,2021-08-22 09:00:00,38.67,4522,1026,1174,7341
14386,2021-08-22 10:00:00,38.93,4528,1038,1120,7394
14387,2021-08-22 11:00:00,38.83,4518,1043,1181,7476
14388,2021-08-22 12:00:00,38.99,4517,1049,1139,7507
14389,2021-08-22 13:00:00,38.94,4517,1036,1061,7485
14390,2021-08-22 14:00:00,38.67,4514,1024,947,7751
14391,2021-08-22 15:00:00,38.21,4511,1013,948,8019
14392,2021-08-22 16:00:00,37.95,4514,1012,875,8407
14393,2021-08-22 17:00:00,37.81,4366,1011,893,8781
14394,2021-08-22 18:00:00,37.48,4353,994,893,8853
14395,2021-08-22 19:00:00,36.96,4353,975,1064,8743
14396,2021-08-22 20:00:00,36.54,4357,972,1389,8520
14397,2021-08-22 21:00:00,36.79,4363,976,1657,7745
14398,2021-08-22 22:00:00,36.46,4499,957,1892,6997
14399,2021-08-22 23:00:00,36.15,4499,896,1929,5998
14400,2021-08-23 00:00:00,36.11,4504,875,1955,5530
14401,2021-08-23 01:00:00,36.18,4357,870,2100,5348
14402,2021-08-23 02:00:00,38.08,3418,868,2114,5316
14403,2021-08-23 03:00:00,37.16,3418,872,2212,6015
14404,2021-08-23 04:00:00,36.09,3412,869,2196,7105
14405,2021-08-23 05:00:00,35.83,3416,897,1928,8563
14406,2021-08-23 06:00:00,37.35,3417,969,1498,9102
14407,2021-08-23 07:00:00,38.15,3423,997,1060,9589
14408,2021-08-23 08:00:00,39.09,3418,1036,864,9682
14409,2021-08-23 09:00:00,39.73,3423,1061,744,9679
14410,2021-08-23 10:00:00,40.1,3415,1076,715,9639
14411,2021-08-23 11:00:00,40.01,3421,1078,813,9569
14412,2021-08-23 12:00:00,39.91,3420,1076,772,9703
14413,2021-08-23 13:00:00,39.85,3418,1064,715,9678
14414,2021-08-23 14:00:00,39.82,3420,1061,699,9687
14415,2021-08-23 15:00:00,39.51,3419,1034,620,9688
14416,2021-08-23 16:00:00,39.51,3414,1035,576,9795
14417,2021-08-23 17:00:00,39.38,3413,1020,475,9865
14418,2021-08-23 18:00:00,38.88,3418,994,441,9970
14419,2021-08-23 19:00:00,38.66,3419,977,421,9931
14420,2021-08-23 20:00:00,38.43,3417,964,400,9979
14421,2021-08-23 21:00:00,38.03,3419,931,407,9781
14422,2021-08-23 22:00:00,37.95,3418,902,428,9297
14423,2021-08-23 23:00:00,38.69,3419,898,354,8663
14424,2021-08-24 00:00:00,38.67,3417,891,366,8542
14425,2021-08-24 01:00:00,38.65,3419,888,390,8453
14426,2021-08-24 02:00:00,38.61,3414,886,412,8420
14427,2021-08-24 03:00:00,38.38,3411,880,436,8487
14428,2021-08-24 04:00:00,37.75,3414,888,494,9126
14429,2021-08-24 05:00:00,37.9,3416,915,508,9434
14430,2021-08-24 06:00:00,38.49,3418,962,496,9699
14431,2021-08-24 07:00:00,39.21,3414,998,483,9645
14432,2021-08-24 08:00:00,39.3,3415,1008,528,9633
14433,2021-08-24 09:00:00,39.32,3414,1009,596,9507
14434,2021-08-24 10:00:00,39.34,3411,1029,782,9482
14435,2021-08-24 11:00:00,38.78,3410,1002,992,9187
14436,2021-08-24 12:00:00,38.53,3403,1008,1293,8988
14437,2021-08-24 13:00:00,37.87,3408,990,1566,8816
14438,2021-08-24 14:00:00,37,3401,967,1894,8705
14439,2021-08-24 15:00:00,36.41,3412,950,2260,8291
14440,2021-08-24 16:00:00,35.28,3408,916,2756,7949
14441,2021-08-24 17:00:00,34.36,3408,911,3426,7657
14442,2021-08-24 18:00:00,33.25,3403,901,4241,7267
14443,2021-08-24 19:00:00,32.34,3412,894,4900,7080
14444,2021-08-24 20:00:00,31.59,3405,880,5535,6487
14445,2021-08-24 21:00:00,30.81,3410,848,5917,6004
14446,2021-08-24 22:00:00,30.31,3401,820,6219,5234
14447,2021-08-24 23:00:00,30.09,3401,801,6412,4364
14448,2021-08-25 00:00:00,29.69,3403,788,6614,4152
14449,2021-08-25 01:00:00,29.91,3404,784,6390,4125
14450,2021-08-25 02:00:00,29.61,3407,783,6621,4078
14451,2021-08-25 03:00:00,29.58,3397,785,6642,4215
14452,2021-08-25 04:00:00,29.57,3401,792,6636,4583
14453,2021-08-25 05:00:00,29.55,3407,810,6665,5379
14454,2021-08-25 06:00:00,29.95,3412,843,6594,5971
14455,2021-08-25 07:00:00,30.58,3412,879,6483,6104
14456,2021-08-25 08:00:00,30.8,3416,898,6552,6101
14457,2021-08-25 09:00:00,30.84,3414,908,6648,6101
14458,2021-08-25 10:00:00,30.91,3414,923,6834,5955
14459,2021-08-25 11:00:00,30.86,3412,919,6930,5655
14460,2021-08-25 12:00:00,30.76,3410,912,6955,5576
14461,2021-08-25 13:00:00,30.74,3413,908,6901,5624
14462,2021-08-25 14:00:00,30.78,3414,912,6917,5613
14463,2021-08-25 15:00:00,30.58,3415,900,6936,5587
14464,2021-08-25 16:00:00,30.3,3414,897,7053,5858
14465,2021-08-25 17:00:00,30.77,3416,925,7008,5876
14466,2021-08-25 18:00:00,30.46,3421,905,6955,6037
14467,2021-08-25 19:00:00,30.7,3417,916,6936,5914
14468,2021-08-25 20:00:00,30.06,3421,870,6881,5887
14469,2021-08-25 21:00:00,29.98,3418,852,6888,5320
14470,2021-08-25 22:00:00,30.03,3423,845,6856,4976
14471,2021-08-25 23:00:00,30.07,3421,826,6827,4142
14472,2021-08-26 00:00:00,30.13,3424,812,6654,3921
14473,2021-08-26 01:00:00,29.97,3426,802,6632,3941
14474,2021-08-26 02:00:00,29.94,3422,802,6679,3864
14475,2021-08-26 03:00:00,29.8,3424,797,6699,3934
14476,2021-08-26 04:00:00,30.35,3424,831,6586,4402
14477,2021-08-26 05:00:00,30.81,3421,883,6427,5849
14478,2021-08-26 06:00:00,30.9,3419,896,6188,6810
14479,2021-08-26 07:00:00,31.26,3428,918,5998,7255
14480,2021-08-26 08:00:00,31.36,3417,920,5896,7403
14481,2021-08-26 09:00:00,31.51,3414,928,5829,7511
14482,2021-08-26 10:00:00,32.03,3419,948,5578,7658
14483,2021-08-26 11:00:00,32.28,3414,952,5407,7713
14484,2021-08-26 12:00:00,32.46,3425,965,5322,7929
14485,2021-08-26 13:00:00,32.62,3417,968,5224,7956
14486,2021-08-26 14:00:00,32.93,3414,979,5066,8051
14487,2021-08-26 15:00:00,33.09,3416,985,4999,8082
14488,2021-08-26 16:00:00,33.12,3408,983,4908,8199
14489,2021-08-26 17:00:00,33.04,3405,976,4864,8266
14490,2021-08-26 18:00:00,32.96,3402,964,4730,8409
14491,2021-08-26 19:00:00,32.8,3406,947,4755,8155
14492,2021-08-26 20:00:00,32.83,3404,935,4682,7935
14493,2021-08-26 21:00:00,32.9,3412,926,4662,7564
14494,2021-08-26 22:00:00,33.28,3414,912,4611,6609
14495,2021-08-26 23:00:00,33.75,3415,897,4486,5750
14496,2021-08-27 00:00:00,33.94,3402,879,4348,5355
14497,2021-08-27 01:00:00,34.32,3399,877,4127,5293
14498,2021-08-27 02:00:00,34.15,3400,871,4068,5503
14499,2021-08-27 03:00:00,34.01,3398,869,3946,5931
14500,2021-08-27 04:00:00,33.77,3402,879,3873,6704
14501,2021-08-27 05:00:00,33.52,3407,908,3784,8082
14502,2021-08-27 06:00:00,33.83,3396,936,3577,8825
14503,2021-08-27 07:00:00,34.3,3395,958,3420,8964
14504,2021-08-27 08:00:00,34.52,3392,975,3408,9062
14505,2021-08-27 09:00:00,34.63,3391,980,3403,9023
14506,2021-08-27 10:00:00,34.94,3385,986,3284,8968
14507,2021-08-27 11:00:00,35.01,3390,981,3183,8959
14508,2021-08-27 12:00:00,35.16,3384,981,3066,8990
14509,2021-08-27 13:00:00,34.92,3385,967,3075,9008
14510,2021-08-27 14:00:00,35.05,3383,968,2988,9029
14511,2021-08-27 15:00:00,35.03,3485,971,2878,9149
14512,2021-08-27 16:00:00,35.08,3522,973,2796,9233
14513,2021-08-27 17:00:00,35.34,3479,974,2730,9109
14514,2021-08-27 18:00:00,35.31,3461,969,2743,9037
14515,2021-08-27 19:00:00,35.03,3639,959,2780,8768
14516,2021-08-27 20:00:00,34.78,3731,945,2778,8621
14517,2021-08-27 21:00:00,34.9,3816,938,2778,8096
14518,2021-08-27 22:00:00,35.23,3833,931,2751,7502
14519,2021-08-27 23:00:00,35.42,3825,915,2738,6931
14520,2021-08-28 00:00:00,35.13,3906,900,2751,6759
14521,2021-08-28 01:00:00,34.8,4042,888,2666,6815
14522,2021-08-28 02:00:00,34.63,4219,884,2649,6608
14523,2021-08-28 03:00:00,34.64,4223,880,2631,6531
14524,2021-08-28 04:00:00,34.54,4229,885,2740,6525
14525,2021-08-28 05:00:00,34.34,4219,888,2752,6883
14526,2021-08-28 06:00:00,34.56,4219,912,2642,7410
14527,2021-08-28 07:00:00,34.33,4224,912,2497,8052
14528,2021-08-28 08:00:00,34.42,4217,926,2442,8407
14529,2021-08-28 09:00:00,34.38,4223,929,2440,8544
14530,2021-08-28 10:00:00,34.61,4216,939,2390,8558
14531,2021-08-28 11:00:00,34.87,4214,942,2246,8562
14532,2021-08-28 12:00:00,34.83,4205,939,2263,8526
14533,2021-08-28 13:00:00,34.79,4208,934,2237,8523
14534,2021-08-28 14:00:00,34.94,4205,937,2161,8550
14535,2021-08-28 15:00:00,34.95,4206,934,2099,8598
14536,2021-08-28 16:00:00,34.87,4208,941,2037,9005
14537,2021-08-28 17:00:00,34.95,4204,944,1976,9099
14538,2021-08-28 18:00:00,34.92,4204,937,2027,8868
