,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
89,2019-01-04 17:00:00,456.03,2728.0,2.0,1693.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
90,2019-01-04 18:00:00,463.77,2731.0,2.0,1624.0,0.0,15.0,105.0,0.0,0.0,0.0,0.0
91,2019-01-04 19:00:00,514.59,2748.0,2.0,1191.0,0.0,15.0,104.0,0.0,0.0,0.0,0.0
92,2019-01-04 20:00:00,520.98,2752.0,2.0,1149.0,0.0,15.0,98.0,0.0,0.0,0.0,0.0
93,2019-01-04 21:00:00,538.06,2724.0,2.0,1024.0,0.0,15.0,84.0,0.0,0.0,0.0,0.0
94,2019-01-04 22:00:00,563.33,2726.0,2.0,872.0,0.0,15.0,64.0,0.0,0.0,0.0,0.0
95,2019-01-04 23:00:00,564.42,2732.0,2.0,868.0,0.0,15.0,63.0,0.0,0.0,0.0,0.0
96,2019-01-05 00:00:00,620.11,2752.0,2.0,542.0,0.0,15.0,63.0,0.0,0.0,0.0,0.0
97,2019-01-05 01:00:00,663.38,2828.0,2.0,329.0,0.0,15.0,67.0,0.0,0.0,0.0,0.0
98,2019-01-05 02:00:00,664.5,2838.0,2.0,315.0,0.0,15.0,77.0,0.0,0.0,0.0,0.0
99,2019-01-05 03:00:00,646.64,2800.0,2.0,387.0,0.0,15.0,88.0,0.0,0.0,0.0,0.0
100,2019-01-05 04:00:00,640.43,2779.0,2.0,391.0,0.0,15.0,112.0,0.0,0.0,0.0,0.0
101,2019-01-05 05:00:00,621.54,2688.0,2.0,472.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
102,2019-01-05 06:00:00,525.42,2725.0,2.0,1090.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
103,2019-01-05 07:00:00,496.78,2713.0,2.0,1311.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
104,2019-01-05 08:00:00,478.23,2713.0,2.0,1472.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
105,2019-01-05 09:00:00,461.62,2708.0,2.0,1626.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
106,2019-01-05 10:00:00,461.35,2704.0,2.0,1624.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
107,2019-01-05 11:00:00,472.1,2749.0,2.0,1551.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
108,2019-01-05 12:00:00,476.93,2774.0,2.0,1524.0,0.0,15.0,107.0,0.0,0.0,0.0,0.0
109,2019-01-05 13:00:00,473.23,2674.0,2.0,1495.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
110,2019-01-05 14:00:00,469.04,2580.0,2.0,1475.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
111,2019-01-05 15:00:00,448.51,2565.0,2.0,1656.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
112,2019-01-05 16:00:00,451.12,2574.0,2.0,1636.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
113,2019-01-05 17:00:00,448.67,2583.0,2.0,1669.0,0.0,15.0,108.0,0.0,0.0,0.0,0.0
114,2019-01-05 18:00:00,451.78,2573.0,2.0,1635.0,0.0,15.0,105.0,0.0,0.0,0.0,0.0
115,2019-01-05 19:00:00,454.82,2558.0,2.0,1595.0,0.0,15.0,106.0,0.0,0.0,0.0,0.0
116,2019-01-05 20:00:00,498.82,2545.0,2.0,1220.0,0.0,15.0,97.0,0.0,0.0,0.0,0.0
117,2019-01-05 21:00:00,553.32,2537.0,2.0,844.0,0.0,15.0,88.0,0.0,0.0,0.0,0.0
118,2019-01-05 22:00:00,572.83,2579.0,2.0,761.0,0.0,15.0,66.0,0.0,0.0,0.0,0.0
119,2019-01-05 23:00:00,580.97,2566.0,2.0,711.0,0.0,15.0,64.0,0.0,0.0,0.0,0.0
120,2019-01-06 00:00:00,620.28,2574.0,2.0,500.0,0.0,15.0,64.0,0.0,0.0,0.0,0.0
121,2019-01-06 01:00:00,654.95,2599.0,2.0,337.0,0.0,15.0,64.0,0.0,0.0,0.0,0.0
122,2019-01-06 02:00:00,633.08,2613.0,2.0,445.0,0.0,15.0,63.0,0.0,0.0,0.0,0.0
123,2019-01-06 03:00:00,620.55,2589.0,2.0,493.0,0.0,15.0,73.0,0.0,0.0,0.0,0.0
124,2019-01-06 04:00:00,639.22,2619.0,2.0,373.0,0.0,15.0,106.0,0.0,0.0,0.0,0.0
125,2019-01-06 05:00:00,612.02,2551.0,2.0,491.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
126,2019-01-06 06:00:00,583.82,2554.0,2.0,644.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
127,2019-01-06 07:00:00,557.49,2562.0,2.0,805.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
128,2019-01-06 08:00:00,502.52,2546.0,2.0,1179.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
129,2019-01-06 09:00:00,495.04,2568.0,2.0,1249.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
130,2019-01-06 10:00:00,478.42,2568.0,2.0,1386.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
131,2019-01-06 11:00:00,476.47,2540.0,2.0,1387.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
132,2019-01-06 12:00:00,485.21,2547.0,2.0,1317.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
133,2019-01-06 13:00:00,487.89,2538.0,2.0,1290.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
134,2019-01-06 14:00:00,496.4,2564.0,2.0,1236.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
135,2019-01-06 15:00:00,467.5,2534.0,2.0,1461.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
136,2019-01-06 16:00:00,463.56,2548.0,2.0,1503.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
137,2019-01-06 17:00:00,474.41,2554.0,2.0,1413.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
138,2019-01-06 18:00:00,489.25,2565.0,2.0,1297.0,0.0,15.0,107.0,0.0,0.0,0.0,0.0
139,2019-01-06 19:00:00,505.08,2561.0,2.0,1179.0,0.0,15.0,98.0,0.0,0.0,0.0,0.0
140,2019-01-06 20:00:00,521.54,2558.0,2.0,1059.0,0.0,15.0,95.0,0.0,0.0,0.0,0.0
141,2019-01-06 21:00:00,539.4,2542.0,2.0,943.0,0.0,15.0,81.0,0.0,0.0,0.0,0.0
142,2019-01-06 22:00:00,593.52,2566.0,2.0,638.0,0.0,15.0,66.0,0.0,0.0,0.0,0.0
143,2019-01-06 23:00:00,556.34,2556.0,2.0,857.0,0.0,15.0,63.0,0.0,0.0,0.0,0.0
144,2019-01-07 00:00:00,598.22,2595.0,2.0,622.0,0.0,15.0,64.0,0.0,0.0,0.0,0.0
145,2019-01-07 01:00:00,610.55,2581.0,2.0,544.0,0.0,15.0,72.0,0.0,0.0,0.0,0.0
146,2019-01-07 02:00:00,642.61,2687.0,2.0,402.0,0.0,15.0,73.0,0.0,0.0,0.0,0.0
147,2019-01-07 03:00:00,637.02,2760.0,2.0,433.0,0.0,15.0,84.0,0.0,0.0,0.0,0.0
148,2019-01-07 04:00:00,631.45,2804.0,2.0,444.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
149,2019-01-07 05:00:00,598.36,2594.0,2.0,574.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
150,2019-01-07 06:00:00,572.32,2588.0,2.0,722.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
151,2019-01-07 07:00:00,491.04,2566.0,2.0,1279.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
152,2019-01-07 08:00:00,468.35,2570.0,2.0,1475.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
153,2019-01-07 09:00:00,451.03,2558.0,2.0,1628.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
154,2019-01-07 10:00:00,449.59,2538.0,2.0,1630.0,0.0,15.0,107.0,0.0,0.0,0.0,0.0
155,2019-01-07 11:00:00,459.13,2520.0,2.0,1528.0,0.0,15.0,108.0,0.0,0.0,0.0,0.0
156,2019-01-07 12:00:00,475.44,2512.0,2.0,1379.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
157,2019-01-07 13:00:00,491.38,2465.0,2.0,1224.0,0.0,15.0,108.0,0.0,0.0,0.0,0.0
158,2019-01-07 14:00:00,528.42,2589.0,2.0,1009.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
159,2019-01-07 15:00:00,502.42,2644.0,2.0,1230.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
160,2019-01-07 16:00:00,495.08,2763.0,2.0,1349.0,0.0,15.0,114.0,0.0,0.0,0.0,0.0
161,2019-01-07 17:00:00,497.61,2857.0,2.0,1383.0,0.0,15.0,108.0,0.0,0.0,0.0,0.0
162,2019-01-07 18:00:00,495.73,2871.0,2.0,1412.0,0.0,15.0,103.0,0.0,0.0,0.0,0.0
163,2019-01-07 19:00:00,530.19,2846.0,2.0,1118.0,0.0,15.0,100.0,0.0,0.0,0.0,0.0
164,2019-01-07 20:00:00,548.22,2875.0,2.0,1004.0,0.0,15.0,91.0,0.0,0.0,0.0,0.0
165,2019-01-07 21:00:00,574.61,2863.0,2.0,836.0,0.0,15.0,72.0,0.0,0.0,0.0,0.0
166,2019-01-07 22:00:00,597.8,2896.0,2.0,704.0,0.0,15.0,66.0,0.0,0.0,0.0,0.0
167,2019-01-07 23:00:00,612.92,2887.0,2.0,613.0,0.0,15.0,64.0,0.0,0.0,0.0,0.0
168,2019-01-08 00:00:00,621.33,2907.0,2.0,570.0,0.0,15.0,63.0,0.0,0.0,0.0,0.0
169,2019-01-08 01:00:00,671.44,2956.0,2.0,306.0,0.0,15.0,68.0,0.0,0.0,0.0,0.0
170,2019-01-08 02:00:00,657.5,2950.0,2.0,359.0,0.0,15.0,85.0,0.0,0.0,0.0,0.0
171,2019-01-08 03:00:00,646.79,2953.0,2.0,390.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
172,2019-01-08 04:00:00,646.81,2942.0,2.0,388.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
173,2019-01-08 05:00:00,612.56,3086.0,2.0,617.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
174,2019-01-08 06:00:00,591.59,3101.0,2.0,756.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
175,2019-01-08 07:00:00,538.52,3104.0,2.0,1153.0,0.0,15.0,108.0,0.0,0.0,0.0,0.0
176,2019-01-08 08:00:00,530.42,3155.0,2.0,1243.0,0.0,15.0,107.0,0.0,0.0,0.0,0.0
177,2019-01-08 09:00:00,525.44,3171.0,2.0,1290.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
178,2019-01-08 10:00:00,522.97,3088.0,2.0,1277.0,0.0,15.0,107.0,0.0,0.0,0.0,0.0
179,2019-01-08 11:00:00,525.24,3033.0,2.0,1230.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
180,2019-01-08 12:00:00,528.81,3055.0,2.0,1213.0,0.0,15.0,107.0,0.0,0.0,0.0,0.0
181,2019-01-08 13:00:00,535.05,3065.0,2.0,1163.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
182,2019-01-08 14:00:00,530.61,3027.0,2.0,1184.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
183,2019-01-08 15:00:00,516.69,3040.0,2.0,1307.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
184,2019-01-08 16:00:00,500.1,3097.0,2.0,1485.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
185,2019-01-08 17:00:00,498.3,3078.0,2.0,1493.0,0.0,15.0,108.0,0.0,0.0,0.0,0.0
186,2019-01-08 18:00:00,500.86,3049.0,2.0,1456.0,0.0,15.0,106.0,0.0,0.0,0.0,0.0
187,2019-01-08 19:00:00,535.84,3054.0,2.0,1155.0,0.0,15.0,107.0,0.0,0.0,0.0,0.0
188,2019-01-08 20:00:00,567.17,3164.0,2.0,959.0,0.0,15.0,101.0,0.0,0.0,0.0,0.0
189,2019-01-08 21:00:00,614.77,3212.0,2.0,661.0,0.0,15.0,82.0,0.0,0.0,0.0,0.0
190,2019-01-08 22:00:00,636.32,3158.0,2.0,531.0,0.0,15.0,67.0,0.0,0.0,0.0,0.0
191,2019-01-08 23:00:00,627.57,2923.0,2.0,536.0,0.0,15.0,65.0,0.0,0.0,0.0,0.0
192,2019-01-09 00:00:00,661.78,2930.0,2.0,356.0,0.0,15.0,63.0,0.0,0.0,0.0,0.0
193,2019-01-09 01:00:00,658.59,2941.0,2.0,374.0,0.0,15.0,63.0,0.0,0.0,0.0,0.0
194,2019-01-09 02:00:00,636.31,2880.0,2.0,466.0,0.0,15.0,78.0,0.0,0.0,0.0,0.0
195,2019-01-09 03:00:00,623.88,2873.0,2.0,502.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
196,2019-01-09 04:00:00,624.8,2892.0,2.0,499.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
197,2019-01-09 05:00:00,606.95,3025.0,2.0,638.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
198,2019-01-09 06:00:00,566.86,3072.0,2.0,919.0,0.0,15.0,112.0,0.0,0.0,0.0,0.0
199,2019-01-09 07:00:00,505.5,3036.0,2.0,1402.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
200,2019-01-09 08:00:00,505.17,3054.0,2.0,1415.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
201,2019-01-09 09:00:00,507.31,3111.0,2.0,1423.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
202,2019-01-09 10:00:00,506.83,3102.0,2.0,1422.0,0.0,15.0,112.0,0.0,0.0,0.0,0.0
203,2019-01-09 11:00:00,512.18,3124.0,2.0,1385.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
204,2019-01-09 12:00:00,518.19,3087.0,2.0,1314.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
205,2019-01-09 13:00:00,525.54,3108.0,2.0,1260.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
206,2019-01-09 14:00:00,537.85,3161.0,2.0,1180.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
207,2019-01-09 15:00:00,525.08,3258.0,2.0,1331.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
208,2019-01-09 16:00:00,506.45,3227.0,2.0,1491.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
209,2019-01-09 17:00:00,506.3,3246.0,2.0,1502.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
210,2019-01-09 18:00:00,500.45,3277.0,2.0,1574.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
211,2019-01-09 19:00:00,546.17,3271.0,2.0,1158.0,0.0,15.0,107.0,0.0,0.0,0.0,0.0
212,2019-01-09 20:00:00,610.17,3306.0,2.0,694.0,0.0,15.0,102.0,0.0,0.0,0.0,0.0
213,2019-01-09 21:00:00,655.99,3304.0,2.0,437.0,0.0,15.0,71.0,0.0,0.0,0.0,0.0
214,2019-01-09 22:00:00,655.77,3164.0,2.0,421.0,0.0,15.0,66.0,0.0,0.0,0.0,0.0
215,2019-01-09 23:00:00,610.35,3001.0,2.0,656.0,0.0,15.0,64.0,0.0,0.0,0.0,0.0
216,2019-01-10 00:00:00,656.69,3063.0,2.0,404.0,0.0,15.0,62.0,0.0,0.0,0.0,0.0
217,2019-01-10 01:00:00,667.26,3057.0,2.0,347.0,0.0,15.0,62.0,0.0,0.0,0.0,0.0
218,2019-01-10 02:00:00,643.95,3001.0,2.0,448.0,0.0,15.0,77.0,0.0,0.0,0.0,0.0
219,2019-01-10 03:00:00,640.31,2904.0,2.0,418.0,0.0,15.0,109.0,0.0,0.0,0.0,0.0
220,2019-01-10 04:00:00,645.85,2879.0,2.0,382.0,0.0,15.0,111.0,0.0,0.0,0.0,0.0
221,2019-01-10 05:00:00,563.75,2912.0,2.0,885.0,0.0,15.0,113.0,0.0,0.0,0.0,0.0
222,2019-01-10 06:00:00,529.16,2892.0,2.0,1133.0,0.0,15.0,113.0,0.0,0.0,0.0,0.0
223,2019-01-10 07:00:00,478.51,2906.0,2.0,1581.0,0.0,15.0,113.0,0.0,0.0,0.0,0.0
224,2019-01-10 08:00:00,467.42,2937.0,2.0,1711.0,0.0,15.0,112.0,0.0,0.0,0.0,0.0
225,2019-01-10 09:00:00,456.53,2889.0,2.0,1795.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0
226,2019-01-10 10:00:00,459.75,2913.0,2.0,1775.0,0.0,15.0,112.0,0.0,0.0,0.0,0.0
227,2019-01-10 11:00:00,481.49,3028.0,2.0,1632.0,0.0,15.0,104.0,0.0,0.0,0.0,0.0
228,2019-01-10 12:00:00,498.6,3093.0,2.0,1498.0,0.0,15.0,108.0,0.0,0.0,0.0,0.0
