Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
35736,2023-01-29 00:00:00,159.54,141.0,463.0,0.0,560.0,0.0,570.0,81.0,6.0,29.0
35737,2023-01-29 01:00:00,158.25,141.0,463.0,0.0,581.0,0.0,564.0,81.0,6.0,29.0
35738,2023-01-29 02:00:00,160.12,142.0,463.0,0.0,573.0,0.0,554.0,81.0,6.0,29.0
35739,2023-01-29 03:00:00,160.99,142.0,463.0,0.0,563.0,0.0,554.0,81.0,6.0,29.0
35740,2023-01-29 04:00:00,160.48,143.0,461.0,0.0,576.0,0.0,548.0,81.0,6.0,29.0
35741,2023-01-29 05:00:00,151.99,143.0,461.0,0.0,675.0,0.0,552.0,81.0,6.0,29.0
35742,2023-01-29 06:00:00,150.07,142.0,461.0,0.0,687.0,1.0,557.0,81.0,6.0,28.0
35743,2023-01-29 07:00:00,143.56,142.0,461.0,0.0,787.0,5.0,543.0,80.0,6.0,28.0
35744,2023-01-29 08:00:00,132.47,142.0,460.0,0.0,977.0,14.0,513.0,81.0,6.0,28.0
35745,2023-01-29 09:00:00,134.82,143.0,460.0,0.0,968.0,19.0,483.0,81.0,6.0,28.0
35746,2023-01-29 10:00:00,131.61,140.0,441.0,0.0,1021.0,22.0,435.0,81.0,6.0,29.0
35747,2023-01-29 11:00:00,135.78,140.0,460.0,0.0,1038.0,22.0,384.0,81.0,6.0,29.0
35748,2023-01-29 12:00:00,136.88,140.0,461.0,0.0,1036.0,18.0,371.0,81.0,6.0,28.0
35749,2023-01-29 13:00:00,139.13,139.0,461.0,0.0,993.0,13.0,380.0,81.0,6.0,28.0
35750,2023-01-29 14:00:00,137.32,139.0,460.0,0.0,947.0,8.0,457.0,81.0,6.0,28.0
35751,2023-01-29 15:00:00,131.68,139.0,460.0,0.0,1030.0,2.0,471.0,81.0,6.0,28.0
35752,2023-01-29 16:00:00,125.98,140.0,460.0,0.0,1129.0,0.0,483.0,81.0,6.0,29.0
35753,2023-01-29 17:00:00,127.73,141.0,460.0,0.0,1148.0,0.0,437.0,81.0,6.0,29.0
35754,2023-01-29 18:00:00,129.62,141.0,463.0,0.0,1132.0,0.0,425.0,81.0,6.0,29.0
35755,2023-01-29 19:00:00,135.46,141.0,481.0,0.0,1153.0,0.0,337.0,81.0,6.0,29.0
35756,2023-01-29 20:00:00,143.75,141.0,508.0,0.0,1176.0,0.0,228.0,81.0,6.0,29.0
35757,2023-01-29 21:00:00,163.2,140.0,531.0,0.0,899.0,0.0,272.0,81.0,6.0,29.0
35758,2023-01-29 22:00:00,174.99,141.0,484.0,0.0,712.0,0.0,278.0,81.0,6.0,29.0
35759,2023-01-29 23:00:00,182.08,141.0,464.0,0.0,613.0,0.0,288.0,82.0,6.0,29.0
