Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
41232,2023-09-15 00:00:00,307.03,199.0,465.0,0.0,348.0,0.0,309.0,81.0,0.0,23.0
41233,2023-09-15 01:00:00,297.03,199.0,466.0,0.0,338.0,0.0,369.0,81.0,0.0,23.0
41234,2023-09-15 02:00:00,297.31,200.0,465.0,0.0,322.0,0.0,384.0,81.0,0.0,23.0
41235,2023-09-15 03:00:00,292.88,199.0,466.0,0.0,322.0,0.0,406.0,81.0,0.0,23.0
41236,2023-09-15 04:00:00,279.48,200.0,466.0,0.0,446.0,1.0,367.0,81.0,0.0,25.0
41237,2023-09-15 05:00:00,268.69,200.0,466.0,0.0,510.0,10.0,365.0,80.0,0.0,25.0
41238,2023-09-15 06:00:00,274.04,198.0,465.0,0.0,550.0,23.0,277.0,80.0,0.0,25.0
41239,2023-09-15 07:00:00,280.4,199.0,465.0,0.0,586.0,39.0,191.0,80.0,0.0,24.0
41240,2023-09-15 08:00:00,308.6,200.0,464.0,0.0,497.0,52.0,114.0,81.0,0.0,23.0
41241,2023-09-15 09:00:00,321.3,200.0,463.0,0.0,474.0,61.0,68.0,80.0,0.0,22.0
41242,2023-09-15 10:00:00,329.01,200.0,463.0,0.0,451.0,62.0,56.0,80.0,0.0,22.0
41243,2023-09-15 11:00:00,337.35,200.0,463.0,0.0,413.0,58.0,62.0,80.0,0.0,22.0
41244,2023-09-15 12:00:00,338.06,198.0,463.0,0.0,421.0,53.0,53.0,80.0,0.0,22.0
41245,2023-09-15 13:00:00,341.77,199.0,463.0,0.0,419.0,44.0,50.0,80.0,0.0,22.0
41246,2023-09-15 14:00:00,315.95,198.0,462.0,0.0,547.0,32.0,44.0,80.0,0.0,22.0
41247,2023-09-15 15:00:00,301.31,198.0,462.0,0.0,628.0,16.0,52.0,80.0,0.0,23.0
41248,2023-09-15 16:00:00,296.07,199.0,462.0,0.0,680.0,4.0,43.0,80.0,0.0,24.0
41249,2023-09-15 17:00:00,284.4,199.0,462.0,0.0,712.0,0.0,81.0,81.0,0.0,25.0
41250,2023-09-15 18:00:00,283.55,199.0,463.0,0.0,708.0,0.0,92.0,81.0,0.0,26.0
41251,2023-09-15 19:00:00,295.81,199.0,463.0,0.0,628.0,0.0,101.0,80.0,0.0,26.0
41252,2023-09-15 20:00:00,307.0,197.0,464.0,0.0,554.0,0.0,111.0,80.0,0.0,25.0
41253,2023-09-15 21:00:00,322.82,198.0,463.0,0.0,483.0,0.0,106.0,81.0,0.0,24.0
41254,2023-09-15 22:00:00,309.97,198.0,415.0,0.0,531.0,0.0,92.0,81.0,0.0,26.0
41255,2023-09-15 23:00:00,339.85,198.0,415.0,0.0,432.0,0.0,64.0,81.0,0.0,25.0
