UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-08-17 00:00:00,198.0,294.0,0.0,570.0,0.0,419.0,79.0,0.0,24.0
2023-08-17 01:00:00,200.0,295.0,0.0,550.0,0.0,435.0,78.0,0.0,24.0
2023-08-17 02:00:00,199.0,294.0,0.0,556.0,0.0,425.0,78.0,0.0,24.0
2023-08-17 03:00:00,190.0,295.0,0.0,560.0,1.0,426.0,79.0,0.0,24.0
2023-08-17 04:00:00,179.0,296.0,0.0,801.0,4.0,433.0,78.0,0.0,25.0
2023-08-17 05:00:00,183.0,296.0,0.0,820.0,15.0,435.0,77.0,0.0,26.0
2023-08-17 06:00:00,184.0,295.0,0.0,819.0,33.0,391.0,76.0,0.0,26.0
2023-08-17 07:00:00,185.0,293.0,0.0,809.0,53.0,341.0,77.0,0.0,24.0
2023-08-17 08:00:00,184.0,291.0,0.0,603.0,66.0,288.0,77.0,0.0,23.0
2023-08-17 09:00:00,183.0,251.0,0.0,572.0,72.0,247.0,77.0,0.0,23.0
2023-08-17 10:00:00,183.0,263.0,0.0,617.0,73.0,171.0,77.0,0.0,23.0
2023-08-17 11:00:00,182.0,284.0,0.0,612.0,72.0,131.0,77.0,0.0,22.0
2023-08-17 12:00:00,181.0,303.0,0.0,610.0,68.0,148.0,77.0,0.0,22.0
2023-08-17 13:00:00,190.0,325.0,0.0,591.0,60.0,160.0,77.0,0.0,22.0
2023-08-17 14:00:00,199.0,354.0,0.0,626.0,48.0,147.0,77.0,0.0,23.0
2023-08-17 15:00:00,200.0,368.0,0.0,839.0,30.0,158.0,77.0,0.0,24.0
2023-08-17 16:00:00,200.0,395.0,0.0,881.0,13.0,145.0,77.0,0.0,25.0
2023-08-17 17:00:00,199.0,403.0,0.0,861.0,2.0,182.0,77.0,0.0,26.0
2023-08-17 18:00:00,200.0,403.0,0.0,839.0,0.0,285.0,77.0,0.0,27.0
2023-08-17 19:00:00,200.0,385.0,0.0,813.0,0.0,347.0,79.0,0.0,27.0
2023-08-17 20:00:00,199.0,354.0,0.0,815.0,0.0,350.0,80.0,0.0,26.0
2023-08-17 21:00:00,199.0,355.0,0.0,789.0,0.0,395.0,80.0,0.0,25.0
2023-08-17 22:00:00,199.0,354.0,0.0,635.0,0.0,417.0,79.0,0.0,24.0
2023-08-17 23:00:00,199.0,355.0,0.0,561.0,0.0,375.0,79.0,0.0,24.0
