Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
42696,2023-11-15 00:00:00,132.53,140.0,368.0,0.0,843.0,0.0,484.0,82.0,0.0,26.0
42697,2023-11-15 01:00:00,132.87,141.0,370.0,0.0,839.0,0.0,488.0,82.0,0.0,25.0
42698,2023-11-15 02:00:00,133.37,141.0,369.0,0.0,838.0,0.0,480.0,82.0,0.0,25.0
42699,2023-11-15 03:00:00,140.03,142.0,370.0,0.0,840.0,0.0,392.0,82.0,0.0,25.0
42700,2023-11-15 04:00:00,146.77,142.0,368.0,0.0,840.0,0.0,304.0,82.0,0.0,25.0
42701,2023-11-15 05:00:00,137.35,142.0,411.0,0.0,1144.0,1.0,199.0,82.0,0.0,27.0
42702,2023-11-15 06:00:00,136.37,142.0,419.0,0.0,1183.0,7.0,182.0,82.0,0.0,27.0
42703,2023-11-15 07:00:00,136.72,141.0,420.0,0.0,1162.0,17.0,186.0,81.0,0.0,27.0
42704,2023-11-15 08:00:00,137.31,139.0,420.0,0.0,1170.0,30.0,144.0,81.0,0.0,26.0
42705,2023-11-15 09:00:00,145.95,139.0,420.0,0.0,1081.0,41.0,99.0,82.0,0.0,25.0
42706,2023-11-15 10:00:00,153.32,140.0,421.0,0.0,965.0,46.0,122.0,82.0,0.0,24.0
42707,2023-11-15 11:00:00,146.1,141.0,421.0,0.0,967.0,45.0,217.0,82.0,0.0,25.0
42708,2023-11-15 12:00:00,141.52,141.0,422.0,0.0,973.0,38.0,278.0,82.0,0.0,24.0
42709,2023-11-15 13:00:00,131.51,141.0,422.0,0.0,1025.0,24.0,389.0,82.0,0.0,24.0
42710,2023-11-15 14:00:00,119.36,142.0,422.0,0.0,1221.0,10.0,427.0,82.0,0.0,24.0
42711,2023-11-15 15:00:00,112.45,142.0,422.0,0.0,1221.0,2.0,578.0,82.0,0.0,24.0
42712,2023-11-15 16:00:00,110.11,142.0,420.0,0.0,1227.0,1.0,625.0,82.0,0.0,25.0
42713,2023-11-15 17:00:00,115.18,142.0,420.0,0.0,1229.0,1.0,516.0,82.0,0.0,26.0
42714,2023-11-15 18:00:00,120.72,143.0,420.0,0.0,1243.0,0.0,405.0,82.0,0.0,28.0
42715,2023-11-15 19:00:00,124.03,143.0,420.0,0.0,1259.0,0.0,327.0,82.0,0.0,28.0
42716,2023-11-15 20:00:00,131.48,144.0,419.0,0.0,1177.0,0.0,284.0,82.0,0.0,28.0
42717,2023-11-15 21:00:00,146.44,144.0,419.0,0.0,980.0,0.0,260.0,82.0,0.0,27.0
42718,2023-11-15 22:00:00,146.55,143.0,420.0,0.0,1003.0,0.0,230.0,82.0,0.0,26.0
42719,2023-11-15 23:00:00,160.92,143.0,422.0,0.0,855.0,0.0,208.0,82.0,0.0,25.0
