datetime,avg_hydro_production_forecast
2023-06-27T00:00:00.000000000,227.26642
2023-06-27T01:00:00.000000000,256.56143
2023-06-27T02:00:00.000000000,252.73023
2023-06-27T03:00:00.000000000,250.43564
2023-06-27T04:00:00.000000000,226.28179
2023-06-27T05:00:00.000000000,174.91332
2023-06-27T06:00:00.000000000,117.5051
2023-06-27T07:00:00.000000000,74.79301
2023-06-27T08:00:00.000000000,37.98526
2023-06-27T09:00:00.000000000,25.63938
2023-06-27T10:00:00.000000000,22.34676
2023-06-27T11:00:00.000000000,36.33153
2023-06-27T12:00:00.000000000,52.3477
2023-06-27T13:00:00.000000000,80.42709
2023-06-27T14:00:00.000000000,70.77998
2023-06-27T15:00:00.000000000,33.73395
2023-06-27T16:00:00.000000000,31.38049
2023-06-27T17:00:00.000000000,47.8606
2023-06-27T18:00:00.000000000,46.39661
2023-06-27T19:00:00.000000000,37.99996
2023-06-27T20:00:00.000000000,31.3096
2023-06-27T21:00:00.000000000,41.88076
2023-06-27T22:00:00.000000000,84.2211
2023-06-27T23:00:00.000000000,136.74938
2023-06-28T00:00:00.000000000,228.1179
2023-06-28T01:00:00.000000000,258.0524
2023-06-28T02:00:00.000000000,251.3945
2023-06-28T03:00:00.000000000,245.70251
2023-06-28T04:00:00.000000000,215.38508
2023-06-28T05:00:00.000000000,160.32929
2023-06-28T06:00:00.000000000,101.09094
2023-06-28T07:00:00.000000000,55.92991
2023-06-28T08:00:00.000000000,16.8543
2023-06-28T09:00:00.000000000,6.22276
2023-06-28T10:00:00.000000000,4.23563
2023-06-28T11:00:00.000000000,16.56901
2023-06-28T12:00:00.000000000,33.99152
2023-06-28T13:00:00.000000000,69.80373
2023-06-28T14:00:00.000000000,59.7776
2023-06-28T15:00:00.000000000,17.88831
2023-06-28T16:00:00.000000000,11.23097
2023-06-28T17:00:00.000000000,23.98706
2023-06-28T18:00:00.000000000,24.83907
2023-06-28T19:00:00.000000000,22.93509
2023-06-28T20:00:00.000000000,18.17273
2023-06-28T21:00:00.000000000,31.677
2023-06-28T22:00:00.000000000,76.51559
2023-06-28T23:00:00.000000000,132.93128
2023-06-29T00:00:00.000000000,237.99778
2023-06-29T01:00:00.000000000,266.16218
2023-06-29T02:00:00.000000000,255.93389
2023-06-29T03:00:00.000000000,245.58691
2023-06-29T04:00:00.000000000,211.41672
2023-06-29T05:00:00.000000000,153.54079
2023-06-29T06:00:00.000000000,93.88991
2023-06-29T07:00:00.000000000,49.96976
2023-06-29T08:00:00.000000000,12.74416
2023-06-29T09:00:00.000000000,5.4253
2023-06-29T10:00:00.000000000,6.50233
2023-06-29T11:00:00.000000000,20.99015
2023-06-29T12:00:00.000000000,40.13706
2023-06-29T13:00:00.000000000,75.88044
2023-06-29T14:00:00.000000000,64.62084
2023-06-29T15:00:00.000000000,20.24103
2023-06-29T16:00:00.000000000,10.38921
2023-06-29T17:00:00.000000000,20.86312
2023-06-29T18:00:00.000000000,20.83039
2023-06-29T19:00:00.000000000,19.60475
2023-06-29T20:00:00.000000000,16.33361
2023-06-29T21:00:00.000000000,32.28982
2023-06-29T22:00:00.000000000,79.89916
2023-06-29T23:00:00.000000000,138.49825
2023-06-30T00:00:00.000000000,205.82504
2023-06-30T01:00:00.000000000,229.22896
2023-06-30T02:00:00.000000000,220.77838
2023-06-30T03:00:00.000000000,211.0998
2023-06-30T04:00:00.000000000,182.92615
2023-06-30T05:00:00.000000000,134.62551
2023-06-30T06:00:00.000000000,85.29601
2023-06-30T07:00:00.000000000,49.98025
2023-06-30T08:00:00.000000000,20.41109
2023-06-30T09:00:00.000000000,16.38454
2023-06-30T10:00:00.000000000,18.37917
2023-06-30T11:00:00.000000000,32.26556
2023-06-30T12:00:00.000000000,49.83662
2023-06-30T13:00:00.000000000,79.812
2023-06-30T14:00:00.000000000,70.35297
2023-06-30T15:00:00.000000000,31.06853
2023-06-30T16:00:00.000000000,21.34455
2023-06-30T17:00:00.000000000,30.34255
2023-06-30T18:00:00.000000000,28.84407
2023-06-30T19:00:00.000000000,25.56883
2023-06-30T20:00:00.000000000,21.09238
2023-06-30T21:00:00.000000000,33.79887
2023-06-30T22:00:00.000000000,73.42943
2023-06-30T23:00:00.000000000,122.34633
