UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-06-20 00:00:00,0.0,5462.0,4130.0,0.0,2092.0,380.0,0.0,0.0,0.0,0.0
2023-06-20 01:00:00,0.0,5462.0,4226.0,1.0,1962.0,382.0,0.0,0.0,0.0,0.0
2023-06-20 02:00:00,0.0,5460.0,4454.0,4.0,1761.0,393.0,0.0,0.0,0.0,0.0
2023-06-20 03:00:00,0.0,5461.0,5388.0,20.0,1422.0,411.0,0.0,0.0,0.0,0.0
2023-06-20 04:00:00,0.0,5460.0,6898.0,86.0,1054.0,433.0,0.0,0.0,0.0,0.0
2023-06-20 05:00:00,0.0,5458.0,7664.0,209.0,775.0,468.0,0.0,0.0,0.0,0.0
2023-06-20 06:00:00,0.0,5456.0,7860.0,360.0,679.0,510.0,0.0,0.0,0.0,0.0
2023-06-20 07:00:00,0.0,5458.0,7777.0,575.0,811.0,564.0,0.0,0.0,0.0,0.0
2023-06-20 08:00:00,0.0,5457.0,7698.0,712.0,978.0,612.0,0.0,0.0,0.0,0.0
2023-06-20 09:00:00,0.0,5459.0,7585.0,854.0,1170.0,643.0,0.0,0.0,0.0,0.0
2023-06-20 10:00:00,0.0,5457.0,7351.0,923.0,1255.0,653.0,0.0,0.0,0.0,0.0
2023-06-20 11:00:00,0.0,5457.0,7121.0,952.0,1428.0,665.0,0.0,0.0,0.0,0.0
2023-06-20 12:00:00,0.0,5456.0,7038.0,921.0,1524.0,651.0,0.0,0.0,0.0,0.0
2023-06-20 13:00:00,0.0,5455.0,7112.0,823.0,1652.0,625.0,0.0,0.0,0.0,0.0
2023-06-20 14:00:00,0.0,5452.0,7242.0,658.0,1751.0,579.0,0.0,0.0,0.0,0.0
2023-06-20 15:00:00,0.0,5449.0,7424.0,452.0,1509.0,534.0,0.0,0.0,0.0,0.0
2023-06-20 16:00:00,0.0,5447.0,7648.0,259.0,1233.0,471.0,0.0,0.0,0.0,0.0
2023-06-20 17:00:00,0.0,5448.0,7688.0,118.0,1053.0,426.0,0.0,0.0,0.0,0.0
2023-06-20 18:00:00,0.0,5448.0,7485.0,26.0,1228.0,405.0,0.0,0.0,0.0,0.0
2023-06-20 19:00:00,0.0,5447.0,7182.0,4.0,1539.0,404.0,0.0,0.0,0.0,0.0
2023-06-20 20:00:00,0.0,5449.0,6395.0,0.0,1753.0,389.0,0.0,0.0,0.0,0.0
2023-06-20 21:00:00,0.0,5446.0,5958.0,0.0,1954.0,376.0,0.0,0.0,0.0,0.0
2023-06-20 22:00:00,0.0,5447.0,4318.0,0.0,2046.0,359.0,0.0,0.0,0.0,0.0
2023-06-20 23:00:00,0.0,5448.0,4113.0,0.0,2061.0,327.0,0.0,0.0,0.0,0.0
