UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_unknown_production_forecast
2023-06-25 00:00:00,2024-07-17 00:00:00,3.1,2.261628823763492,286.60827265064927,283.22680284653023,28.34126167258028,0.0400475164060245,0.00325,5483.06775,4249.42361,2.67433,2648.00005,395.45387
2023-06-25 01:00:00,2024-07-17 00:00:00,3.1,2.3037424019758026,286.8796030339566,283.53088642557,22.61676135562613,0.0008808461819325,0.43358,5480.68715,3841.23815,50.5779,2472.00001,401.38912
2023-06-25 02:00:00,2024-07-17 00:00:00,3.1,2.3037424019758026,286.8796030339566,283.53088642557,22.61676135562613,0.0008808461819325,1.05449,5491.55173,3684.26485,101.06273,2163.00007,411.61393
2023-06-25 03:00:00,2024-07-17 00:00:00,3.1,2.3037424019758026,286.8796030339566,283.53088642557,22.61676135562613,0.0008808461819325,1.18154,5507.00157,3799.5118,145.41189,1699.00007,433.82806
2023-06-25 04:00:00,2024-07-17 00:00:00,3.1,2.753252323616624,289.9594556757478,283.8244711636666,127.8198217715478,0.0036423874371153,0.65294,5496.22649,4146.68012,184.76842,1097.99996,466.30112
2023-06-25 05:00:00,2024-07-17 00:00:00,3.1,2.753252323616624,289.9594556757478,283.8244711636666,127.8198217715478,0.0036423874371153,2.33028,5489.51747,4833.09293,224.67303,625.0,499.44677
2023-06-25 06:00:00,2024-07-17 00:00:00,3.1,2.753252323616624,289.9594556757478,283.8244711636666,127.8198217715478,0.0036423874371153,2.08186,5522.02415,5560.11901,255.15492,446.99999,538.85222
2023-06-25 07:00:00,2024-07-17 00:00:00,3.1,3.4378694158729823,292.34372558035113,283.43578939839813,562.6276387665074,0.0341418857354581,1.64464,5487.35357,6034.96162,289.52943,376.0,567.9594
2023-06-25 08:00:00,2024-07-17 00:00:00,3.1,3.4378694158729823,292.34372558035113,283.43578939839813,562.6276387665074,0.0341418857354581,2.0697,5467.36412,6428.2656,322.27884,328.0,592.61233
2023-06-25 09:00:00,2024-07-17 00:00:00,3.1,3.4378694158729823,292.34372558035113,283.43578939839813,562.6276387665074,0.0341418857354581,2.18621,5454.90819,6757.0657,348.88287,292.99999,611.14196
2023-06-25 10:00:00,2024-07-17 00:00:00,3.1,3.879027121856821,293.3804783190764,283.0762082251589,630.4500313891976,0.108190572520702,2.39085,5456.10998,6786.07051,364.99305,276.0,629.412
2023-06-25 11:00:00,2024-07-17 00:00:00,3.1,3.879027121856821,293.3804783190764,283.0762082251589,630.4500313891976,0.108190572520702,1.93996,5463.99046,6731.48445,366.63346,278.0,633.20155
2023-06-25 12:00:00,2024-07-17 00:00:00,3.1,3.879027121856821,293.3804783190764,283.0762082251589,630.4500313891976,0.108190572520702,1.22087,5476.77711,6632.76719,355.30391,292.99999,635.51477
2023-06-25 13:00:00,2024-07-17 00:00:00,3.1,4.054273111075003,292.6906418370834,283.51833785314375,511.21511364208624,0.3161955764474329,1.38517,5471.39278,6513.33929,321.44929,305.0,633.29959
2023-06-25 14:00:00,2024-07-17 00:00:00,3.1,4.054273111075003,292.6906418370834,283.51833785314375,511.21511364208624,0.3161955764474329,1.4944,5479.68795,6524.10129,264.94063,318.0,625.53128
2023-06-25 15:00:00,2024-07-17 00:00:00,3.1,4.054273111075003,292.6906418370834,283.51833785314375,511.21511364208624,0.3161955764474329,0.0,5473.28973,6554.2087,195.56008,339.00001,605.81693
2023-06-25 16:00:00,2024-07-17 00:00:00,3.1,3.955120535495073,290.9249066073047,284.2864579163988,378.911038091587,1.1922717342486924,0.0,5483.91829,6663.53572,115.87897,363.0,576.65408
2023-06-25 17:00:00,2024-07-17 00:00:00,3.1,3.955120535495073,290.9249066073047,284.2864579163988,378.911038091587,1.1922717342486924,0.0,5508.67599,6872.00703,37.59834,402.00001,542.19381
2023-06-25 18:00:00,2024-07-17 00:00:00,3.1,3.955120535495073,290.9249066073047,284.2864579163988,378.911038091587,1.1922717342486924,0.0,5490.57337,7011.70788,0.0,520.99998,513.22026
2023-06-25 19:00:00,2024-07-17 00:00:00,3.1,3.530435910536931,288.27502819462813,284.2675678894124,45.1235040528232,0.5055499423434612,0.0,5472.28195,7010.25207,0.0,710.99999,483.66211
2023-06-25 20:00:00,2024-07-17 00:00:00,3.1,3.530435910536931,288.27502819462813,284.2675678894124,45.1235040528232,0.5055499423434612,0.0,5448.72237,6856.67472,0.0,891.00001,455.1406
2023-06-25 21:00:00,2024-07-17 00:00:00,3.1,3.530435910536931,288.27502819462813,284.2675678894124,45.1235040528232,0.5055499423434612,0.0,5454.80275,6502.12665,0.0,1009.00003,441.26495
2023-06-25 22:00:00,2024-07-17 00:00:00,3.1,3.304736917535343,286.841955405734,284.08593983519387,23.566727813101465,0.8152178558887736,0.0,5460.55212,6039.78084,0.0,949.00003,428.64123
2023-06-25 23:00:00,2024-07-17 00:00:00,3.1,3.304736917535343,286.841955405734,284.08593983519387,23.566727813101465,0.8152178558887736,0.0,5470.89901,5571.84851,0.0,904.99997,425.7941
2023-06-26 00:00:00,2024-07-17 00:00:00,3.1,3.304736917535343,286.841955405734,284.08593983519387,23.566727813101465,0.8152178558887736,0.00325,5527.09891,4456.83475,0.0,3369.32756,448.9317
2023-06-26 01:00:00,2024-07-17 00:00:00,3.1,3.250759441314785,286.7891367884639,284.3005939242785,19.89869942897116,0.5988233326419178,0.43358,5524.75693,4104.3389,49.92083,3345.05378,452.24821
2023-06-26 02:00:00,2024-07-17 00:00:00,3.1,3.250759441314785,286.7891367884639,284.3005939242785,19.89869942897116,0.5988233326419178,1.05449,5535.7723,4046.49144,107.2595,3305.37041,460.5365
2023-06-26 03:00:00,2024-07-17 00:00:00,3.1,3.250759441314785,286.7891367884639,284.3005939242785,19.89869942897116,0.5988233326419178,1.18154,5551.33433,4253.98155,160.31648,3285.83114,481.76623
2023-06-26 04:00:00,2024-07-17 00:00:00,3.1,3.630632748294001,288.65961970930084,284.224246549136,98.43524535661952,1.3571498905175798,0.65294,5540.41826,4705.96462,208.16612,3222.41307,513.9952
2023-06-26 05:00:00,2024-07-17 00:00:00,3.1,3.630632748294001,288.65961970930084,284.224246549136,98.43524535661952,1.3571498905175798,2.33028,5533.58234,5531.20327,255.31316,3228.61167,546.41385
2023-06-26 06:00:00,2024-07-17 00:00:00,3.1,3.630632748294001,288.65961970930084,284.224246549136,98.43524535661952,1.3571498905175798,2.08186,5566.49024,6320.38488,290.64919,3193.29037,586.13166
2023-06-26 07:00:00,2024-07-17 00:00:00,3.1,4.110830830095368,290.4582722908962,283.68224065538453,443.8220642877485,0.6901370875999899,1.64464,5531.78042,6780.18025,324.83881,3152.73601,616.27078
2023-06-26 08:00:00,2024-07-17 00:00:00,3.1,4.110830830095368,290.4582722908962,283.68224065538453,443.8220642877485,0.6901370875999899,2.0697,5511.22977,7151.33947,351.24892,3153.57644,642.27385
2023-06-26 09:00:00,2024-07-17 00:00:00,3.1,4.110830830095368,290.4582722908962,283.68224065538453,443.8220642877485,0.6901370875999899,2.18621,5498.43392,7487.62609,366.42567,3172.80157,662.3729
