Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
41592,2023-09-30 00:00:00,2024-07-17 00:00:00,3.1,111.19,0.0,4044.0,4673.0,0.0,4512.0,228.0,0.0,0.0,0.0,0.0
41593,2023-09-30 01:00:00,2024-07-17 00:00:00,3.1,110.46,0.0,4044.0,4700.0,0.0,4568.0,234.0,0.0,0.0,0.0,0.0
41594,2023-09-30 02:00:00,2024-07-17 00:00:00,3.1,109.84,0.0,4044.0,4699.0,0.0,4631.0,248.0,0.0,0.0,0.0,0.0
41595,2023-09-30 03:00:00,2024-07-17 00:00:00,3.1,106.58,0.0,4043.0,4811.0,1.0,4933.0,251.0,0.0,0.0,0.0,0.0
41596,2023-09-30 04:00:00,2024-07-17 00:00:00,3.1,102.82,0.0,4044.0,5191.0,1.0,5092.0,228.0,0.0,0.0,0.0,0.0
41597,2023-09-30 05:00:00,2024-07-17 00:00:00,3.1,99.69,0.0,4043.0,5485.0,15.0,5288.0,235.0,0.0,0.0,0.0,0.0
41598,2023-09-30 06:00:00,2024-07-17 00:00:00,3.1,97.95,0.0,4044.0,5768.0,114.0,5547.0,276.0,0.0,0.0,0.0,0.0
41599,2023-09-30 07:00:00,2024-07-17 00:00:00,3.1,97.44,0.0,4045.0,6053.0,274.0,5815.0,314.0,0.0,0.0,0.0,0.0
41600,2023-09-30 08:00:00,2024-07-17 00:00:00,3.1,101.1,0.0,4044.0,5690.0,441.0,6032.0,364.0,0.0,0.0,0.0,0.0
41601,2023-09-30 09:00:00,2024-07-17 00:00:00,3.1,105.85,0.0,4045.0,5225.0,570.0,6077.0,409.0,0.0,0.0,0.0,0.0
41602,2023-09-30 10:00:00,2024-07-17 00:00:00,3.1,108.39,0.0,4043.0,4936.0,648.0,6189.0,412.0,0.0,0.0,0.0,0.0
41603,2023-09-30 11:00:00,2024-07-17 00:00:00,3.1,107.41,0.0,4043.0,4752.0,650.0,6526.0,413.0,0.0,0.0,0.0,0.0
41604,2023-09-30 12:00:00,2024-07-17 00:00:00,3.1,104.94,0.0,4044.0,4717.0,574.0,6744.0,400.0,0.0,0.0,0.0,0.0
41605,2023-09-30 13:00:00,2024-07-17 00:00:00,3.1,101.12,0.0,4044.0,4704.0,431.0,6985.0,364.0,0.0,0.0,0.0,0.0
41606,2023-09-30 14:00:00,2024-07-17 00:00:00,3.1,96.4,0.0,4045.0,4736.0,264.0,7300.0,292.0,0.0,0.0,0.0,0.0
41607,2023-09-30 15:00:00,2024-07-17 00:00:00,3.1,92.2,0.0,4045.0,4835.0,93.0,7420.0,250.0,0.0,0.0,0.0,0.0
41608,2023-09-30 16:00:00,2024-07-17 00:00:00,3.1,89.48,0.0,4046.0,4927.0,6.0,7555.0,224.0,0.0,0.0,0.0,0.0
41609,2023-09-30 17:00:00,2024-07-17 00:00:00,3.1,88.22,0.0,4046.0,4920.0,0.0,7783.0,221.0,0.0,0.0,0.0,0.0
41610,2023-09-30 18:00:00,2024-07-17 00:00:00,3.1,88.64,0.0,4047.0,4743.0,0.0,7882.0,220.0,0.0,0.0,0.0,0.0
41611,2023-09-30 19:00:00,2024-07-17 00:00:00,3.1,89.76,0.0,4045.0,4590.0,0.0,7821.0,218.0,0.0,0.0,0.0,0.0
41612,2023-09-30 20:00:00,2024-07-17 00:00:00,3.1,91.61,0.0,4047.0,4441.0,0.0,7641.0,216.0,0.0,0.0,0.0,0.0
41613,2023-09-30 21:00:00,2024-07-17 00:00:00,3.1,93.38,0.0,4016.0,4370.0,0.0,7311.0,216.0,0.0,0.0,0.0,0.0
41614,2023-09-30 22:00:00,2024-07-17 00:00:00,3.1,95.27,0.0,4048.0,4244.0,0.0,7231.0,199.0,0.0,0.0,0.0,0.0
41615,2023-09-30 23:00:00,2024-07-17 00:00:00,3.1,97.48,0.0,4049.0,4227.0,0.0,6895.0,198.0,0.0,0.0,0.0,0.0
