Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
36528,2023-03-03 00:00:00,2024-07-17 00:00:00,3.1,158.05,0.0,5791.0,4107.0,0.0,9111.0,894.0,0.0,0.0,0.0,0.0
36529,2023-03-03 01:00:00,2024-07-17 00:00:00,3.1,159.72,0.0,5791.0,4105.0,0.0,8895.0,863.0,0.0,0.0,0.0,0.0
36530,2023-03-03 02:00:00,2024-07-17 00:00:00,3.1,161.81,0.0,5791.0,4182.0,0.0,8498.0,881.0,0.0,0.0,0.0,0.0
36531,2023-03-03 03:00:00,2024-07-17 00:00:00,3.1,162.01,0.0,5790.0,4585.0,0.0,7931.0,997.0,0.0,0.0,0.0,0.0
36532,2023-03-03 04:00:00,2024-07-17 00:00:00,3.1,154.92,0.0,5791.0,5867.0,0.0,7464.0,1135.0,0.0,0.0,0.0,0.0
36533,2023-03-03 05:00:00,2024-07-17 00:00:00,3.1,148.7,0.0,5789.0,7121.0,0.0,6979.0,1274.0,0.0,0.0,0.0,0.0
36534,2023-03-03 06:00:00,2024-07-17 00:00:00,3.1,147.08,0.0,5789.0,7733.0,8.0,6567.0,1336.0,0.0,0.0,0.0,0.0
36535,2023-03-03 07:00:00,2024-07-17 00:00:00,3.1,146.73,0.0,5786.0,8189.0,58.0,6312.0,1350.0,0.0,0.0,0.0,0.0
36536,2023-03-03 08:00:00,2024-07-17 00:00:00,3.1,149.26,0.0,5787.0,8343.0,135.0,6004.0,1365.0,0.0,0.0,0.0,0.0
36537,2023-03-03 09:00:00,2024-07-17 00:00:00,3.1,151.05,0.0,5787.0,8368.0,226.0,6078.0,1306.0,0.0,0.0,0.0,0.0
36538,2023-03-03 10:00:00,2024-07-17 00:00:00,3.1,150.6,0.0,5787.0,8479.0,288.0,6256.0,1332.0,0.0,0.0,0.0,0.0
36539,2023-03-03 11:00:00,2024-07-17 00:00:00,3.1,150.89,0.0,5790.0,8063.0,305.0,6756.0,1308.0,0.0,0.0,0.0,0.0
36540,2023-03-03 12:00:00,2024-07-17 00:00:00,3.1,151.9,0.0,5788.0,7417.0,295.0,7287.0,1256.0,0.0,0.0,0.0,0.0
36541,2023-03-03 13:00:00,2024-07-17 00:00:00,3.1,151.88,0.0,5789.0,6744.0,237.0,7859.0,1188.0,0.0,0.0,0.0,0.0
36542,2023-03-03 14:00:00,2024-07-17 00:00:00,3.1,150.75,0.0,5788.0,6198.0,145.0,8333.0,1133.0,0.0,0.0,0.0,0.0
36543,2023-03-03 15:00:00,2024-07-17 00:00:00,3.1,147.52,0.0,5789.0,5890.0,50.0,8908.0,1066.0,0.0,0.0,0.0,0.0
36544,2023-03-03 16:00:00,2024-07-17 00:00:00,3.1,143.14,0.0,5790.0,6057.0,5.0,9334.0,1064.0,0.0,0.0,0.0,0.0
36545,2023-03-03 17:00:00,2024-07-17 00:00:00,3.1,135.52,0.0,5474.0,6210.0,0.0,9682.0,1034.0,0.0,0.0,0.0,0.0
36546,2023-03-03 18:00:00,2024-07-17 00:00:00,3.1,127.35,0.0,4982.0,6000.0,0.0,9965.0,1029.0,0.0,0.0,0.0,0.0
36547,2023-03-03 19:00:00,2024-07-17 00:00:00,3.1,125.6,0.0,4808.0,5656.0,0.0,10113.0,1018.0,0.0,0.0,0.0,0.0
36548,2023-03-03 20:00:00,2024-07-17 00:00:00,3.1,125.63,0.0,4658.0,5170.0,0.0,10144.0,977.0,0.0,0.0,0.0,0.0
36549,2023-03-03 21:00:00,2024-07-17 00:00:00,3.1,124.69,0.0,4508.0,4864.0,0.0,10178.0,926.0,0.0,0.0,0.0,0.0
36550,2023-03-03 22:00:00,2024-07-17 00:00:00,3.1,123.79,0.0,4458.0,4758.0,0.0,10302.0,921.0,0.0,0.0,0.0,0.0
36551,2023-03-03 23:00:00,2024-07-17 00:00:00,3.1,124.96,0.0,4406.0,4400.0,0.0,10313.0,878.0,0.0,0.0,0.0,0.0
