Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
40896,2023-09-01 00:00:00,380.45,432.0,2269.0,0.0,571.0,146.0,0.0,262.0,0.0,0.0,2.0
40897,2023-09-01 01:00:00,389.09,430.0,1981.0,0.0,582.0,144.0,0.0,195.0,0.0,0.0,2.0
40898,2023-09-01 02:00:00,395.34,434.0,1944.0,0.0,570.0,146.0,0.0,146.0,0.0,0.0,2.0
40899,2023-09-01 03:00:00,398.93,433.0,1900.0,0.0,621.0,145.0,0.0,121.0,0.0,0.0,2.0
40900,2023-09-01 04:00:00,405.75,523.0,2156.0,0.0,772.0,145.0,0.0,123.0,0.0,0.0,2.0
40901,2023-09-01 05:00:00,425.68,741.0,2363.0,0.0,792.0,144.0,0.0,93.0,0.0,0.0,2.0
40902,2023-09-01 06:00:00,432.75,805.0,2505.0,0.0,844.0,144.0,0.0,50.0,0.0,0.0,2.0
40903,2023-09-01 07:00:00,443.55,1033.0,2523.0,0.0,853.0,199.0,0.0,48.0,0.0,0.0,2.0
40904,2023-09-01 08:00:00,443.49,1027.0,2522.0,0.0,847.0,200.0,0.0,44.0,0.0,0.0,2.0
40905,2023-09-01 09:00:00,433.01,904.0,2517.0,0.0,819.0,206.0,0.0,60.0,0.0,0.0,2.0
40906,2023-09-01 10:00:00,413.75,672.0,2560.0,0.0,876.0,213.0,0.0,63.0,0.0,0.0,2.0
40907,2023-09-01 11:00:00,416.2,717.0,2538.0,0.0,868.0,212.0,0.0,78.0,0.0,0.0,2.0
40908,2023-09-01 12:00:00,408.43,680.0,2477.0,0.0,862.0,254.0,0.0,94.0,0.0,0.0,2.0
40909,2023-09-01 13:00:00,398.07,571.0,2416.0,0.0,868.0,259.0,0.0,108.0,0.0,0.0,2.0
40910,2023-09-01 14:00:00,398.71,592.0,2404.0,0.0,865.0,255.0,0.0,125.0,0.0,0.0,2.0
40911,2023-09-01 15:00:00,398.03,650.0,2417.0,0.0,861.0,254.0,0.0,185.0,0.0,0.0,2.0
40912,2023-09-01 16:00:00,395.78,678.0,2478.0,0.0,874.0,257.0,0.0,229.0,0.0,0.0,2.0
40913,2023-09-01 17:00:00,390.38,619.0,2492.0,0.0,877.0,257.0,0.0,235.0,0.0,0.0,2.0
40914,2023-09-01 18:00:00,378.59,492.0,2510.0,0.0,874.0,257.0,0.0,246.0,0.0,0.0,2.0
40915,2023-09-01 19:00:00,381.68,442.0,2509.0,0.0,874.0,148.0,0.0,270.0,0.0,0.0,2.0
40916,2023-09-01 20:00:00,358.93,219.0,2685.0,0.0,887.0,147.0,0.0,298.0,0.0,0.0,2.0
40917,2023-09-01 21:00:00,360.03,243.0,2582.0,0.0,880.0,144.0,0.0,311.0,0.0,0.0,2.0
40918,2023-09-01 22:00:00,358.16,246.0,2596.0,0.0,831.0,144.0,0.0,330.0,0.0,0.0,2.0
40919,2023-09-01 23:00:00,358.39,237.0,2521.0,0.0,772.0,147.0,0.0,304.0,0.0,0.0,2.0
