datetime,param,level,latitude,longitude,0-3 hr avg,0-6 hr avg,6-9 hr avg,6-12 hr avg,12-15 hr avg,12-18 hr avg,18-21 hr avg,18-24 hr avg,24-27 hr avg,24-30 hr avg,30-33 hr avg,30-36 hr avg,36-39 hr avg,36-42 hr avg,42-45 hr avg,42-48 hr avg,48-51 hr avg,48-54 hr avg,54-57 hr avg,54-60 hr avg,60-63 hr avg,60-66 hr avg,66-69 hr avg,66-72 hr avg,72-75 hr avg,72-78 hr avg,78-81 hr avg,78-84 hr avg,84-87 hr avg,84-90 hr avg,90-93 hr avg,90-96 hr avg
2019-01-01 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,11.856334954121017,52.75017157157306,51.56926735373255,26.208447008976854,0.0,0.0,0.0,0.0,21.38329556009316,88.6480733969287,100.71581667241891,50.935222817001375,0.0,0.0,0.0,0.0,23.312481841953243,94.81313818076487,108.48000831241146,54.947670703346446,0.0,0.0,0.0,0.0,0.0,70.14806149991668,71.86480840082854,36.38989130813487,0.0,0.0
2019-01-02 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,21.579337106680885,90.40553542917345,105.70328047211788,53.44697292255833,0.0,0.0,0.0,0.0,24.10379437917154,96.69517744259622,112.30977139471503,56.812561457486915,0.0,0.0,0.0,0.0,12.294391956391014,47.56995115887031,55.12212110113038,28.607921983956338,0.0,0.0,0.0,0.0,0.0,41.736330861881235,44.31338531725643,22.497126370385264,0.0,0.0
2019-01-03 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,23.355333560897698,92.16542182122816,101.37590381907657,51.36391498272393,0.0,0.0,0.0,0.0,12.764726875965541,51.76228873955424,60.40435200575398,30.908750445427252,0.0,0.0,0.0,0.0,8.52332318080606,36.56706106025242,42.432385435210136,21.56813895066109,0.0,0.0,0.0,0.0,0.0,62.499428041091434,75.60720264270365,38.259132628754514,0.0,0.0
2019-01-04 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,15.414403930811638,55.126760492020175,62.22822867120105,31.94035907539219,0.0,0.0,0.0,0.0,6.735520608030281,33.28894228518914,42.204855176705344,21.539995732169167,0.0,0.0,0.0,0.0,15.805481329194631,64.48213480605031,70.35484577791092,35.58740125978109,0.0,0.0,0.0,0.0,0.0,75.62499810475052,88.85103443782371,45.11971714869419,0.0,0.0
2019-01-05 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,6.7345581351222625,29.455326051717975,33.09641119132771,16.727494537903812,0.0,0.0,0.0,0.0,13.451110959616003,54.0925170316026,62.00356233880797,31.191881717172222,0.0,0.0,0.0,0.0,18.959319769584404,75.60516740605964,83.2708388324546,42.24531912092995,0.0,0.0,0.0,0.0,0.0,44.829020428855046,56.27827372968173,28.575094354408524,0.0,0.0
2019-01-06 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,15.727853470468059,61.67650648189029,67.32171646268728,33.97424378426387,0.0,0.0,0.0,0.0,13.856724358326675,61.73611599892505,74.18593802206031,37.74324684748562,0.0,0.0,0.0,0.0,10.846808383012295,45.11924056676708,61.481094715615164,31.29011047178629,0.0,0.0,0.0,0.0,0.0,87.52213296181722,104.79643312385156,53.338160378507254,0.0,0.0
2019-01-07 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,13.156160715260402,54.86064588379523,66.03853409622727,33.63517997191855,0.0,0.0,0.0,0.0,10.161517201851566,42.405793731391334,56.62964223136,28.731653742301035,0.0,0.0,0.0,0.0,15.148710629195943,62.81592553546442,76.36415162010955,39.05229982156802,0.0,0.0,0.0,0.0,0.0,78.66820210321839,95.04519353005439,48.37050255594129,0.0,0.0
2019-01-08 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,9.843930166632585,38.747222548441414,49.279672836246895,25.111684305412737,0.0,0.0,0.0,0.0,16.93075819217092,69.68036248516839,87.77898553844265,45.018674687313734,0.0,0.0,0.0,0.0,19.537213044187183,79.74069055613506,97.84939845778234,49.91465155361396,0.0,0.0,0.0,0.0,0.0,68.48417296259815,67.23327914207606,34.178247140563265,0.0,0.0
2019-01-09 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,16.49206540894877,67.55260525799824,84.25698006736964,42.82601495684496,0.0,0.0,0.0,0.0,19.840257430074068,80.94951732260937,102.73947635790444,52.21632163683944,0.0,0.0,0.0,0.0,20.437871801959012,68.09695077177173,70.32867423339567,35.773609853568985,0.0,0.0,0.0,0.0,0.0,53.81990374571899,58.10605795398354,29.531489355742494,0.0,0.0
2019-01-10 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,19.37622830499665,77.79379635854103,98.77314465878112,50.20785004671239,0.0,0.0,0.0,0.0,16.44804632753433,56.393198978228476,67.42420437023364,34.289502714131075,0.0,0.0,0.0,0.0,13.766801167730804,43.212335727182236,47.36183164372123,24.339981152347335,0.0,0.0,0.0,0.0,0.0,21.042610739116753,23.053773219976136,12.179657821901802,0.0,0.0
2019-01-11 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,15.68134260413741,52.86891899177372,61.145527839208384,31.300564956973243,0.0,0.0,0.0,0.0,11.505741896526402,38.958334997367785,48.22102764516258,24.937898204578687,0.0,0.0,0.0,0.0,7.870758927248297,24.38445216865406,23.840166336667167,12.380160016676964,0.0,0.0,0.0,0.0,0.0,73.35780422933621,85.5246487736859,43.72892857725981,0.0,0.0
2019-01-12 00:00:00,var0_4_192,surface,47.25,5.75,0.0,0.0,8.195855443794365,34.55612679856151,53.989025954741045,27.73216605094285,0.0,0.0,0.0,0.0,7.477047291094978,22.963175900283268,29.522448449521377,15.060982412530013,0.0,0.0,0.0,0.0,23.964884707449926,81.67113328072065,85.25500546491651,43.570707759373846,0.0,0.0,0.0,0.0,0.0,84.83992526642774,97.0407853821618,50.34003889873163,0.0,0.0
