Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
41088,2023-09-09 00:00:00,152.79,1788.0,31640.0,26544.0,152.0,4212.0,408.0,19208.0,2852.0,0.0,320.0
41089,2023-09-09 01:00:00,150.33,1788.0,30620.0,26528.0,144.0,3724.0,188.0,19928.0,2764.0,0.0,316.0
41090,2023-09-09 02:00:00,152.09,1824.0,29972.0,26620.0,156.0,3336.0,72.0,18560.0,2776.0,0.0,312.0
41091,2023-09-09 03:00:00,150.28,1784.0,29556.0,26704.0,144.0,3216.0,68.0,18824.0,2744.0,0.0,304.0
41092,2023-09-09 04:00:00,147.64,1800.0,29404.0,26816.0,144.0,3292.0,64.0,20036.0,2712.0,0.0,316.0
41093,2023-09-09 05:00:00,157.04,1844.0,32280.0,26916.0,144.0,3628.0,124.0,18456.0,2812.0,0.0,320.0
41094,2023-09-09 06:00:00,147.95,1824.0,28784.0,27004.0,144.0,4044.0,2672.0,15440.0,2808.0,0.0,336.0
41095,2023-09-09 07:00:00,110.28,1788.0,23072.0,27128.0,136.0,4920.0,18304.0,13472.0,2760.0,0.0,320.0
41096,2023-09-09 08:00:00,76.01,1800.0,16924.0,27192.0,128.0,4444.0,38276.0,11592.0,2708.0,0.0,304.0
41097,2023-09-09 09:00:00,67.55,1792.0,16208.0,27256.0,128.0,4032.0,48792.0,11096.0,2752.0,0.0,312.0
41098,2023-09-09 10:00:00,61.54,1816.0,15104.0,27308.0,128.0,4228.0,52628.0,12588.0,2816.0,0.0,304.0
41099,2023-09-09 11:00:00,60.39,1852.0,14952.0,27312.0,120.0,3780.0,52376.0,15112.0,2800.0,0.0,304.0
41100,2023-09-09 12:00:00,55.92,1864.0,13800.0,27328.0,128.0,3572.0,52476.0,18488.0,2748.0,0.0,304.0
41101,2023-09-09 13:00:00,58.53,1920.0,14596.0,27312.0,128.0,3528.0,49644.0,20896.0,2748.0,0.0,304.0
41102,2023-09-09 14:00:00,58.03,1832.0,14264.0,27312.0,128.0,3868.0,44816.0,23680.0,2672.0,0.0,308.0
41103,2023-09-09 15:00:00,67.19,1824.0,16964.0,27336.0,128.0,4024.0,39936.0,24296.0,2676.0,0.0,312.0
41104,2023-09-09 16:00:00,88.74,1820.0,24048.0,27344.0,128.0,4112.0,32460.0,25592.0,2732.0,0.0,328.0
41105,2023-09-09 17:00:00,125.22,1840.0,33528.0,27344.0,128.0,5260.0,15724.0,25228.0,2808.0,0.0,336.0
41106,2023-09-09 18:00:00,154.08,1788.0,38544.0,27356.0,128.0,7872.0,3704.0,20440.0,2800.0,0.0,336.0
41107,2023-09-09 19:00:00,167.01,1800.0,41452.0,27360.0,128.0,9640.0,1012.0,17052.0,2716.0,0.0,336.0
41108,2023-09-09 20:00:00,177.01,1888.0,41012.0,27380.0,128.0,7316.0,644.0,13760.0,2736.0,0.0,328.0
41109,2023-09-09 21:00:00,181.38,1968.0,40504.0,27392.0,128.0,6856.0,544.0,11756.0,2740.0,0.0,336.0
41110,2023-09-09 22:00:00,174.22,1972.0,35844.0,27392.0,128.0,5552.0,468.0,11640.0,2784.0,0.0,328.0
41111,2023-09-09 23:00:00,168.87,1968.0,32848.0,27388.0,128.0,4276.0,348.0,12104.0,2872.0,0.0,332.0
