datetime,avg_coal_production_forecast
2023-06-27T00:00:00.000000000,1448.02083
2023-06-27T01:00:00.000000000,1434.08538
2023-06-27T02:00:00.000000000,1440.07618
2023-06-27T03:00:00.000000000,1439.47536
2023-06-27T04:00:00.000000000,1448.69501
2023-06-27T05:00:00.000000000,1440.73138
2023-06-27T06:00:00.000000000,1442.42011
2023-06-27T07:00:00.000000000,1436.55306
2023-06-27T08:00:00.000000000,1446.36043
2023-06-27T09:00:00.000000000,1455.04875
2023-06-27T10:00:00.000000000,1455.65999
2023-06-27T11:00:00.000000000,1453.22225
2023-06-27T12:00:00.000000000,1445.3245
2023-06-27T13:00:00.000000000,1444.241
2023-06-27T14:00:00.000000000,1444.0336
2023-06-27T15:00:00.000000000,1446.32181
2023-06-27T16:00:00.000000000,1448.0986
2023-06-27T17:00:00.000000000,1428.34769
2023-06-27T18:00:00.000000000,1417.20772
2023-06-27T19:00:00.000000000,1421.43015
2023-06-27T20:00:00.000000000,1423.56681
2023-06-27T21:00:00.000000000,1412.65496
2023-06-27T22:00:00.000000000,1389.54476
2023-06-27T23:00:00.000000000,1384.17657
2023-06-28T00:00:00.000000000,1358.96619
2023-06-28T01:00:00.000000000,1346.53372
2023-06-28T02:00:00.000000000,1353.18867
2023-06-28T03:00:00.000000000,1353.15232
2023-06-28T04:00:00.000000000,1362.33081
2023-06-28T05:00:00.000000000,1355.5743
2023-06-28T06:00:00.000000000,1357.68745
2023-06-28T07:00:00.000000000,1352.92381
2023-06-28T08:00:00.000000000,1362.32413
2023-06-28T09:00:00.000000000,1370.27506
2023-06-28T10:00:00.000000000,1370.70136
2023-06-28T11:00:00.000000000,1368.78893
2023-06-28T12:00:00.000000000,1361.87018
2023-06-28T13:00:00.000000000,1360.76062
2023-06-28T14:00:00.000000000,1361.05809
2023-06-28T15:00:00.000000000,1363.62185
2023-06-28T16:00:00.000000000,1365.51437
2023-06-28T17:00:00.000000000,1346.4943
2023-06-28T18:00:00.000000000,1336.56986
2023-06-28T19:00:00.000000000,1340.57767
2023-06-28T20:00:00.000000000,1342.54155
2023-06-28T21:00:00.000000000,1333.16514
2023-06-28T22:00:00.000000000,1312.25549
2023-06-28T23:00:00.000000000,1307.05541
2023-06-29T00:00:00.000000000,1282.59164
2023-06-29T01:00:00.000000000,1271.4482
2023-06-29T02:00:00.000000000,1278.6727
2023-06-29T03:00:00.000000000,1279.12064
2023-06-29T04:00:00.000000000,1288.26358
2023-06-29T05:00:00.000000000,1282.54246
2023-06-29T06:00:00.000000000,1285.01949
2023-06-29T07:00:00.000000000,1281.20238
2023-06-29T08:00:00.000000000,1290.25352
2023-06-29T09:00:00.000000000,1297.5721
2023-06-29T10:00:00.000000000,1297.83963
2023-06-29T11:00:00.000000000,1296.37795
2023-06-29T12:00:00.000000000,1290.29869
2023-06-29T13:00:00.000000000,1289.16654
2023-06-29T14:00:00.000000000,1289.89725
2023-06-29T15:00:00.000000000,1292.69728
2023-06-29T16:00:00.000000000,1294.68895
2023-06-29T17:00:00.000000000,1276.29589
2023-06-29T18:00:00.000000000,1267.41366
2023-06-29T19:00:00.000000000,1271.23746
2023-06-29T20:00:00.000000000,1273.05314
2023-06-29T21:00:00.000000000,1264.99369
2023-06-29T22:00:00.000000000,1245.97122
2023-06-29T23:00:00.000000000,1240.91532
2023-06-30T00:00:00.000000000,1217.05557
2023-06-30T01:00:00.000000000,1207.01822
2023-06-30T02:00:00.000000000,1214.73155
2023-06-30T03:00:00.000000000,1215.59483
2023-06-30T04:00:00.000000000,1224.7073
2023-06-30T05:00:00.000000000,1219.87458
2023-06-30T06:00:00.000000000,1222.66404
2023-06-30T07:00:00.000000000,1219.65902
2023-06-30T08:00:00.000000000,1228.41056
2023-06-30T09:00:00.000000000,1235.18645
2023-06-30T10:00:00.000000000,1235.31781
2023-06-30T11:00:00.000000000,1234.24273
2023-06-30T12:00:00.000000000,1228.88402
2023-06-30T13:00:00.000000000,1227.73263
2023-06-30T14:00:00.000000000,1228.83498
2023-06-30T15:00:00.000000000,1231.83786
2023-06-30T16:00:00.000000000,1233.91466
2023-06-30T17:00:00.000000000,1216.05934
2023-06-30T18:00:00.000000000,1208.07152
2023-06-30T19:00:00.000000000,1211.73749
2023-06-30T20:00:00.000000000,1213.42595
2023-06-30T21:00:00.000000000,1206.49665
2023-06-30T22:00:00.000000000,1189.09354
2023-06-30T23:00:00.000000000,1184.16139
