UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-04-24 00:00:00,49.0,1973.0,34141.0,147.0,4663.0,0.0,8089.0,569.0
2023-04-24 01:00:00,49.0,1805.0,33977.0,147.0,4548.0,0.0,7950.0,567.0
2023-04-24 02:00:00,48.0,1807.0,33972.0,147.0,4494.0,0.0,7860.0,569.0
2023-04-24 03:00:00,48.0,1812.0,34678.0,147.0,5197.0,0.0,7339.0,569.0
2023-04-24 04:00:00,48.0,2532.0,34911.0,147.0,6240.0,208.0,6897.0,573.0
2023-04-24 05:00:00,46.0,3189.0,35096.0,147.0,6924.0,572.0,6267.0,575.0
2023-04-24 06:00:00,46.0,3514.0,35221.0,147.0,7217.0,2000.0,5161.0,575.0
2023-04-24 07:00:00,45.0,3501.0,35352.0,147.0,7381.0,4107.0,4511.0,575.0
2023-04-24 08:00:00,43.0,3253.0,35312.0,147.0,6624.0,5947.0,4305.0,573.0
2023-04-24 09:00:00,42.0,2927.0,35213.0,147.0,5966.0,7173.0,4423.0,582.0
2023-04-24 10:00:00,41.0,2154.0,35191.0,147.0,5876.0,7801.0,4742.0,591.0
2023-04-24 11:00:00,40.0,1628.0,34968.0,147.0,5469.0,7946.0,5386.0,590.0
2023-04-24 12:00:00,41.0,1642.0,34869.0,147.0,5415.0,7707.0,5727.0,590.0
2023-04-24 13:00:00,42.0,1598.0,34956.0,147.0,5191.0,6980.0,5893.0,596.0
2023-04-24 14:00:00,42.0,1616.0,34866.0,147.0,5505.0,5985.0,5779.0,596.0
2023-04-24 15:00:00,41.0,1666.0,34750.0,147.0,5891.0,4476.0,5332.0,609.0
2023-04-24 16:00:00,41.0,3095.0,35076.0,147.0,6650.0,2659.0,4747.0,634.0
2023-04-24 17:00:00,41.0,3732.0,35514.0,147.0,7553.0,1116.0,4212.0,641.0
2023-04-24 18:00:00,41.0,4024.0,35617.0,147.0,7886.0,344.0,3487.0,639.0
2023-04-24 19:00:00,41.0,4016.0,35834.0,147.0,7865.0,0.0,3433.0,639.0
2023-04-24 20:00:00,41.0,3706.0,35876.0,147.0,7716.0,0.0,3050.0,623.0
2023-04-24 21:00:00,42.0,3565.0,35900.0,146.0,6999.0,0.0,2700.0,620.0
2023-04-24 22:00:00,29.0,3546.0,35724.0,146.0,5914.0,0.0,2811.0,618.0
2023-04-24 23:00:00,30.0,3555.0,35686.0,147.0,5093.0,0.0,2656.0,619.0
