Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
41184,2023-09-13 00:00:00,46.87,21.0,2936.0,39158.0,130.0,3078.0,0.0,1676.0,547.0
41185,2023-09-13 01:00:00,46.76,22.0,2895.0,39040.0,130.0,2710.0,0.0,1699.0,551.0
41186,2023-09-13 02:00:00,46.78,23.0,2895.0,39123.0,130.0,2693.0,0.0,1613.0,549.0
41187,2023-09-13 03:00:00,47.88,23.0,3001.0,39157.0,130.0,2665.0,0.0,1472.0,549.0
41188,2023-09-13 04:00:00,53.83,24.0,3664.0,39293.0,130.0,2969.0,0.0,1416.0,562.0
41189,2023-09-13 05:00:00,54.88,25.0,3825.0,39452.0,130.0,3335.0,281.0,1377.0,555.0
41190,2023-09-13 06:00:00,55.58,25.0,3946.0,39545.0,130.0,3461.0,1008.0,1459.0,561.0
41191,2023-09-13 07:00:00,55.62,25.0,4001.0,39599.0,130.0,3321.0,2939.0,1462.0,543.0
41192,2023-09-13 08:00:00,55.39,25.0,4007.0,39555.0,130.0,3080.0,4859.0,1524.0,535.0
41193,2023-09-13 09:00:00,54.71,25.0,3925.0,39522.0,130.0,2969.0,6579.0,1458.0,579.0
41194,2023-09-13 10:00:00,51.74,25.0,3536.0,39277.0,129.0,2933.0,7787.0,1310.0,572.0
41195,2023-09-13 11:00:00,51.07,24.0,3483.0,39354.0,129.0,3140.0,8344.0,1248.0,551.0
41196,2023-09-13 12:00:00,51.09,24.0,3490.0,39470.0,129.0,2908.0,8181.0,1284.0,533.0
41197,2023-09-13 13:00:00,51.52,25.0,3537.0,39535.0,128.0,2790.0,7368.0,1359.0,535.0
41198,2023-09-13 14:00:00,50.52,25.0,3409.0,39478.0,128.0,2917.0,6570.0,1430.0,540.0
41199,2023-09-13 15:00:00,53.13,26.0,3720.0,39562.0,128.0,3159.0,4969.0,1444.0,560.0
41200,2023-09-13 16:00:00,53.68,26.0,3753.0,39536.0,128.0,3426.0,2804.0,1458.0,580.0
41201,2023-09-13 17:00:00,55.64,26.0,3968.0,39590.0,128.0,3768.0,802.0,1467.0,582.0
41202,2023-09-13 18:00:00,55.47,26.0,3969.0,39601.0,128.0,3944.0,235.0,1660.0,581.0
41203,2023-09-13 19:00:00,54.95,26.0,3907.0,39614.0,128.0,3543.0,0.0,1932.0,573.0
41204,2023-09-13 20:00:00,54.46,25.0,3862.0,39708.0,129.0,3539.0,0.0,1879.0,556.0
41205,2023-09-13 21:00:00,53.98,24.0,3808.0,39896.0,129.0,3425.0,0.0,1736.0,547.0
41206,2023-09-13 22:00:00,44.4,23.0,2728.0,39856.0,130.0,3272.0,0.0,1639.0,543.0
41207,2023-09-13 23:00:00,32.75,23.0,1485.0,39886.0,130.0,2799.0,0.0,1514.0,545.0
