UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-12-15 00:00:00,2024-07-17 00:00:00,3.1,2.973209099000353,279.06957305962266,275.9227579634784,0.0,0.0104951471178891,582.24791,6840.67913,43075.28402,152.56271,8801.3849,0.0,3755.99991,403.84833
2023-12-15 01:00:00,2024-07-17 00:00:00,3.1,3.2991058243875995,278.7449585099664,275.46132682481186,0.0,0.0055808975628181,585.57484,6806.86812,43272.59687,150.64308,8682.3736,0.0,3461.99991,407.3699
2023-12-15 02:00:00,2024-07-17 00:00:00,3.1,3.2991058243875995,278.7449585099664,275.46132682481186,0.0,0.0055808975628181,604.96244,6852.68868,43481.18251,162.87293,8446.55272,0.0,3164.9999,408.10423
2023-12-15 03:00:00,2024-07-17 00:00:00,3.1,3.2991058243875995,278.7449585099664,275.46132682481186,0.0,0.0055808975628181,615.15679,6974.75049,43478.60926,173.94057,8546.70373,0.0,2866.99998,407.952
2023-12-15 04:00:00,2024-07-17 00:00:00,3.1,3.4192678434458896,278.38347231675675,275.20959993403386,0.0,0.0148551848517945,619.55839,7047.88882,43426.16617,183.1022,8464.36074,0.0,2699.99995,408.98029
2023-12-15 05:00:00,2024-07-17 00:00:00,3.1,3.4192678434458896,278.38347231675675,275.20959993403386,0.0,0.0148551848517945,616.92807,7078.38993,43547.77407,192.48767,8854.19191,0.0,2533.00006,407.28089
2023-12-15 06:00:00,2024-07-17 00:00:00,3.1,3.4192678434458896,278.38347231675675,275.20959993403386,0.0,0.0148551848517945,613.03729,6999.21898,43460.62832,186.63701,9749.18082,0.0,2364.99998,407.98862
2023-12-15 07:00:00,2024-07-17 00:00:00,3.1,3.316276832861445,279.4406680011283,275.94281390493467,28.682757453815768,0.0082780680381596,615.89031,6967.79493,43203.49042,179.90948,10519.99364,0.0,2286.99996,407.98449
2023-12-15 08:00:00,2024-07-17 00:00:00,3.1,3.316276832861445,279.4406680011283,275.94281390493467,28.682757453815768,0.0082780680381596,626.12942,6901.46369,43023.01602,179.02462,11001.54896,327.99999,2208.00004,410.67085
2023-12-15 09:00:00,2024-07-17 00:00:00,3.1,3.316276832861445,279.4406680011283,275.94281390493467,28.682757453815768,0.0082780680381596,609.23031,6777.44856,42643.84931,178.0294,11153.10792,2053.00006,2138.0,414.4042
2023-12-15 10:00:00,2024-07-17 00:00:00,3.1,3.4419684257833114,281.8609748776064,276.7838045111651,135.16642352635313,0.0179122578586216,592.27522,6516.50437,42158.02786,167.64304,11155.2301,4012.99985,2061.00004,414.46508
2023-12-15 11:00:00,2024-07-17 00:00:00,3.1,3.4419684257833114,281.8609748776064,276.7838045111651,135.16642352635313,0.0179122578586216,578.34041,6310.66926,42127.00733,161.83838,10662.5558,5124.99993,1984.99998,415.88743
2023-12-15 12:00:00,2024-07-17 00:00:00,3.1,3.4419684257833114,281.8609748776064,276.7838045111651,135.16642352635313,0.0179122578586216,593.48769,6195.38528,42058.80285,159.76673,10383.17431,5449.00008,1909.99997,415.7639
2023-12-15 13:00:00,2024-07-17 00:00:00,3.1,3.1920283108849974,281.3931339867853,277.20789340783426,218.32183246013955,0.0077249340186135,597.90775,6227.95782,42000.92144,159.0704,10233.83032,4930.00014,1889.00003,414.0878
2023-12-15 14:00:00,2024-07-17 00:00:00,3.1,3.1920283108849974,281.3931339867853,277.20789340783426,218.32183246013955,0.0077249340186135,605.7932,6327.32448,41997.21984,161.357,10277.08974,3501.99994,1870.99996,413.18708
2023-12-15 15:00:00,2024-07-17 00:00:00,3.1,3.1920283108849974,281.3931339867853,277.20789340783426,218.32183246013955,0.0077249340186135,622.76742,6436.05559,41997.68321,161.37764,9936.47881,1356.0,1853.99994,411.35811
2023-12-15 16:00:00,2024-07-17 00:00:00,3.1,3.314949709177378,279.3941130603432,276.1975799712528,117.05047488482066,0.0130472091497594,613.73,6368.89139,42018.85109,153.80016,9578.64082,66.0,1853.99994,411.95024
