Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
40008,2023-07-26 00:00:00,14.94,22.0,1492.0,32343.0,137.0,4363.0,0.0,2969.0,461.0
40009,2023-07-26 01:00:00,15.14,22.0,1522.0,32550.0,135.0,4201.0,0.0,3058.0,445.0
40010,2023-07-26 02:00:00,15.05,21.0,1508.0,32696.0,136.0,4030.0,0.0,2960.0,441.0
40011,2023-07-26 03:00:00,17.83,22.0,1835.0,32688.0,137.0,4120.0,205.0,2683.0,440.0
40012,2023-07-26 04:00:00,26.29,22.0,2893.0,32831.0,138.0,4338.0,312.0,2513.0,441.0
40013,2023-07-26 05:00:00,28.86,22.0,3347.0,33179.0,139.0,4913.0,980.0,2426.0,442.0
40014,2023-07-26 06:00:00,31.03,23.0,3731.0,33428.0,139.0,4433.0,2762.0,1917.0,444.0
40015,2023-07-26 07:00:00,28.81,23.0,3563.0,33272.0,139.0,4039.0,5202.0,1644.0,438.0
40016,2023-07-26 08:00:00,26.86,22.0,3673.0,33273.0,139.0,6598.0,7373.0,1810.0,434.0
40017,2023-07-26 09:00:00,24.69,22.0,3255.0,33134.0,139.0,3939.0,8747.0,2072.0,431.0
40018,2023-07-26 10:00:00,19.81,22.0,2576.0,33215.0,139.0,3986.0,9113.0,2326.0,430.0
40019,2023-07-26 11:00:00,16.5,22.0,2109.0,33216.0,139.0,3945.0,9322.0,2536.0,429.0
40020,2023-07-26 12:00:00,15.59,21.0,1965.0,33163.0,139.0,3759.0,9064.0,2739.0,427.0
40021,2023-07-26 13:00:00,13.81,21.0,1706.0,33052.0,139.0,3760.0,8775.0,3055.0,430.0
40022,2023-07-26 14:00:00,13.65,20.0,1682.0,33064.0,139.0,4224.0,7968.0,3306.0,437.0
40023,2023-07-26 15:00:00,18.72,20.0,2390.0,33189.0,139.0,4793.0,6589.0,3516.0,435.0
40024,2023-07-26 16:00:00,26.03,20.0,3333.0,33289.0,139.0,5038.0,4463.0,3415.0,436.0
40025,2023-07-26 17:00:00,27.24,20.0,3377.0,33436.0,139.0,5780.0,2253.0,3054.0,434.0
40026,2023-07-26 18:00:00,29.59,18.0,3609.0,33486.0,139.0,6506.0,742.0,2558.0,437.0
40027,2023-07-26 19:00:00,30.49,17.0,3644.0,33023.0,139.0,6595.0,247.0,2388.0,438.0
40028,2023-07-26 20:00:00,29.99,16.0,3549.0,32472.0,138.0,6545.0,208.0,2689.0,446.0
40029,2023-07-26 21:00:00,29.67,15.0,3500.0,32135.0,139.0,6254.0,0.0,3447.0,446.0
40030,2023-07-26 22:00:00,26.71,14.0,3062.0,31800.0,139.0,5434.0,0.0,4041.0,439.0
40031,2023-07-26 23:00:00,18.21,13.0,1995.0,31763.0,137.0,5034.0,0.0,4756.0,444.0
