Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
36408,2023-02-26 00:00:00,226.7,143.0,443.0,39.0,372.0,0.0,725.0,77.0,6.0,31.0
36409,2023-02-26 01:00:00,228.21,141.0,442.0,39.0,379.0,0.0,699.0,77.0,6.0,31.0
36410,2023-02-26 02:00:00,243.72,141.0,442.0,39.0,413.0,0.0,546.0,77.0,6.0,31.0
36411,2023-02-26 03:00:00,234.71,143.0,442.0,39.0,405.0,0.0,627.0,77.0,6.0,31.0
36412,2023-02-26 04:00:00,231.33,144.0,448.0,39.0,440.0,0.0,631.0,77.0,6.0,31.0
36413,2023-02-26 05:00:00,230.16,144.0,461.0,39.0,590.0,0.0,515.0,77.0,6.0,31.0
36414,2023-02-26 06:00:00,214.29,144.0,463.0,39.0,732.0,1.0,527.0,77.0,6.0,30.0
36415,2023-02-26 07:00:00,207.83,141.0,463.0,39.0,748.0,2.0,568.0,76.0,6.0,30.0
36416,2023-02-26 08:00:00,206.35,142.0,463.0,39.0,695.0,5.0,634.0,77.0,6.0,30.0
36417,2023-02-26 09:00:00,212.15,142.0,495.0,39.0,661.0,7.0,648.0,77.0,6.0,30.0
36418,2023-02-26 10:00:00,209.12,142.0,462.0,39.0,636.0,8.0,656.0,77.0,6.0,30.0
36419,2023-02-26 11:00:00,209.48,142.0,462.0,39.0,662.0,8.0,628.0,77.0,6.0,30.0
36420,2023-02-26 12:00:00,210.22,142.0,462.0,39.0,660.0,7.0,623.0,77.0,6.0,30.0
36421,2023-02-26 13:00:00,211.57,143.0,462.0,39.0,676.0,5.0,599.0,77.0,6.0,30.0
36422,2023-02-26 14:00:00,213.17,143.0,462.0,39.0,683.0,3.0,578.0,77.0,6.0,30.0
36423,2023-02-26 15:00:00,209.26,146.0,466.0,39.0,704.0,2.0,614.0,77.0,6.0,30.0
36424,2023-02-26 16:00:00,210.43,190.0,511.0,39.0,1050.0,0.0,480.0,77.0,6.0,31.0
36425,2023-02-26 17:00:00,200.98,200.0,513.0,39.0,1165.0,0.0,527.0,77.0,6.0,31.0
36426,2023-02-26 18:00:00,199.13,201.0,512.0,39.0,1181.0,0.0,539.0,77.0,6.0,31.0
36427,2023-02-26 19:00:00,196.53,200.0,510.0,39.0,1184.0,0.0,566.0,77.0,6.0,31.0
36428,2023-02-26 20:00:00,195.91,201.0,508.0,39.0,1184.0,0.0,575.0,77.0,6.0,31.0
36429,2023-02-26 21:00:00,195.76,199.0,462.0,39.0,1098.0,0.0,577.0,77.0,6.0,31.0
36430,2023-02-26 22:00:00,217.41,199.0,464.0,39.0,803.0,0.0,595.0,77.0,6.0,31.0
36431,2023-02-26 23:00:00,236.34,156.0,464.0,39.0,499.0,0.0,582.0,78.0,6.0,30.0
