UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-06-25 00:00:00,199.0,286.0,0.0,441.0,0.0,728.0,78.0,0.0,31.0
2023-06-25 01:00:00,198.0,286.0,0.0,440.0,0.0,730.0,78.0,0.0,31.0
2023-06-25 02:00:00,199.0,285.0,0.0,444.0,0.0,726.0,78.0,0.0,31.0
2023-06-25 03:00:00,199.0,286.0,0.0,433.0,1.0,722.0,78.0,0.0,31.0
2023-06-25 04:00:00,200.0,285.0,0.0,511.0,7.0,706.0,78.0,0.0,31.0
2023-06-25 05:00:00,199.0,285.0,0.0,522.0,17.0,676.0,78.0,0.0,31.0
2023-06-25 06:00:00,196.0,285.0,0.0,505.0,29.0,629.0,77.0,0.0,32.0
2023-06-25 07:00:00,196.0,285.0,0.0,505.0,39.0,581.0,78.0,0.0,32.0
2023-06-25 08:00:00,196.0,286.0,0.0,347.0,47.0,527.0,78.0,0.0,32.0
2023-06-25 09:00:00,196.0,281.0,0.0,335.0,53.0,444.0,78.0,0.0,32.0
2023-06-25 10:00:00,196.0,211.0,0.0,233.0,44.0,250.0,78.0,0.0,32.0
2023-06-25 11:00:00,196.0,211.0,0.0,190.0,43.0,248.0,78.0,0.0,32.0
2023-06-25 12:00:00,197.0,211.0,0.0,185.0,41.0,278.0,78.0,0.0,31.0
2023-06-25 13:00:00,199.0,211.0,0.0,181.0,37.0,354.0,78.0,0.0,31.0
2023-06-25 14:00:00,198.0,271.0,0.0,267.0,36.0,521.0,78.0,0.0,31.0
2023-06-25 15:00:00,197.0,285.0,0.0,647.0,25.0,578.0,78.0,0.0,32.0
2023-06-25 16:00:00,197.0,285.0,0.0,685.0,13.0,610.0,78.0,0.0,32.0
2023-06-25 17:00:00,197.0,285.0,0.0,839.0,4.0,608.0,78.0,0.0,32.0
2023-06-25 18:00:00,197.0,285.0,0.0,856.0,0.0,624.0,78.0,0.0,32.0
2023-06-25 19:00:00,197.0,285.0,0.0,863.0,0.0,624.0,78.0,0.0,32.0
2023-06-25 20:00:00,198.0,285.0,0.0,841.0,0.0,657.0,78.0,0.0,32.0
2023-06-25 21:00:00,199.0,286.0,0.0,750.0,0.0,633.0,78.0,0.0,32.0
2023-06-25 22:00:00,199.0,285.0,0.0,654.0,0.0,648.0,78.0,0.0,31.0
2023-06-25 23:00:00,199.0,285.0,0.0,453.0,0.0,651.0,78.0,0.0,31.0
