datetime,param,level,latitude,longitude,0-3 hr avg,0-6 hr avg,6-9 hr avg,6-12 hr avg,12-15 hr avg,12-18 hr avg,18-21 hr avg,18-24 hr avg,24-27 hr avg,24-30 hr avg,30-33 hr avg,30-36 hr avg,36-39 hr avg,36-42 hr avg,42-45 hr avg,42-48 hr avg,48-51 hr avg,48-54 hr avg,54-57 hr avg,54-60 hr avg,60-63 hr avg,60-66 hr avg,66-69 hr avg,66-72 hr avg,72-75 hr avg,72-78 hr avg,78-81 hr avg,78-84 hr avg,84-87 hr avg,84-90 hr avg,90-93 hr avg,90-96 hr avg
2023-01-01 00:00:00,DSWRF,surface,45.5,13.75,0.0,0.0,46.69759030816534,119.67293898213372,116.42973058011997,58.49237719504273,0.0,0.0,0.0,0.0,49.9962146732697,122.78366502411482,112.91710075793151,56.76367651126888,0.0,0.0,0.0,0.0,22.612972387900854,44.09699781238449,37.934840813145016,19.197469327402302,0.0,0.0,0.0,0.0,0.0,120.19862924971406,156.24282814992984,78.69626929265712,0.0,0.0
2023-01-02 00:00:00,DSWRF,surface,45.5,13.75,0.0,0.0,51.11943681111076,125.31667802866514,114.96436011815251,57.778946830549835,0.0,0.0,0.0,0.0,23.019273642289185,53.164980664584256,46.99091740647514,23.694100791297522,0.0,0.0,0.0,0.0,24.260659249603904,105.5514412884354,149.55355617174806,75.38455075248898,0.0,0.0,0.0,0.0,0.0,92.33737658952097,95.35306324791623,48.25233133128187,0.0,0.0
2023-01-03 00:00:00,DSWRF,surface,45.5,13.75,0.0,0.0,37.66592137930634,77.18830851806534,50.221437897874736,25.266627722187714,0.0,0.0,0.0,0.0,18.693480991475916,71.65195485856597,120.82196964136529,60.965101830908125,0.0,0.0,0.0,0.0,42.9003514154505,107.63056189869019,110.9594893176473,56.07702149747469,0.0,0.0,0.0,0.0,0.0,173.91102883224505,163.73752674060333,82.67594046164058,0.0,0.0
2023-01-04 00:00:00,DSWRF,surface,45.5,13.75,0.0,0.0,45.009573339414715,135.85663924055137,145.0918339228582,73.11421092805196,0.0,0.0,0.0,0.0,42.328323510684534,115.43357024816214,113.69181145543595,57.414865202412784,0.0,0.0,0.0,0.0,76.44401051876387,188.66294053822475,182.9068038743928,92.2483244860993,0.0,0.0,0.0,0.0,0.0,144.63624763121987,124.9303057601079,63.107210189372346,0.0,0.0
2023-01-05 00:00:00,DSWRF,surface,45.5,13.75,0.0,0.0,48.19560808987587,118.64544120810521,115.81906098970614,58.50421983003386,0.0,0.0,0.0,0.0,77.64445636283793,189.70655613279442,180.60978537167722,91.10661317977687,0.0,0.0,0.0,0.0,76.51408790550454,180.78747323050052,153.44897531666257,77.4087291126617,0.0,0.0,0.0,0.0,0.0,115.86736529505242,111.4370071587818,56.29391991696945,0.0,0.0
2023-01-06 00:00:00,DSWRF,surface,45.5,13.75,0.0,0.0,77.31600860455906,189.2723623875699,185.0543301586454,93.33436807572983,0.0,0.0,0.0,0.0,77.80231694095835,189.6127306183388,173.15889132996315,87.36048389453936,0.0,0.0,0.0,0.0,38.673070399155094,97.18126579411533,89.54574995373517,45.176097663358604,0.0,0.0,0.0,0.0,0.0,40.13006593225581,31.502930373843686,16.08734833099797,0.0,0.0
2023-01-07 00:00:00,DSWRF,surface,45.5,13.75,0.0,0.0,66.56113285854967,160.8036958340491,145.12213461114214,73.20827348962983,0.0,0.0,0.0,0.0,44.39410878756915,107.33262971915026,91.40446048563895,46.267378694746384,0.0,0.0,0.0,0.0,7.955980815252337,41.17442110408196,46.159585153209605,23.310551151459876,0.0,0.0,0.0,0.0,0.0,197.87502589741712,202.37437558169927,102.39119363142117,0.0,0.0
2023-01-08 00:00:00,DSWRF,surface,45.5,13.75,0.0,0.0,43.5252439942322,105.52983764709965,91.87451244616229,46.43887712480329,0.0,0.0,0.0,0.0,3.3860109503107774,15.001100946417274,29.5126932473386,14.914683476303848,0.0,0.0,0.0,0.0,37.85785485031113,132.45986921059537,171.41230855676577,86.87051781654759,0.0,0.0,0.0,0.0,0.0,200.34017307429707,178.28766942854327,90.3684366103579,0.0,0.0
2023-01-09 00:00:00,DSWRF,surface,45.5,13.75,0.0,0.0,6.370112198705629,19.252452191199172,29.363735458201727,14.85032459115773,0.0,0.0,0.0,0.0,25.27958995619271,88.96789263523581,130.19705080314628,66.12441024017058,0.0,0.0,0.0,0.0,88.05142915037273,197.18105993622996,177.956835367378,90.17288125835995,0.0,0.0,0.0,0.0,0.0,62.235404036341066,119.26589989664376,60.875472070933434,0.0,0.0
2023-01-10 00:00:00,DSWRF,surface,45.5,13.75,0.0,0.0,42.99927837800385,129.87899928345513,178.38211510965505,90.33781115880791,0.0,0.0,0.0,0.0,84.0962056424005,192.71110829508225,163.50038007872826,82.83764891583976,0.0,0.0,0.0,0.0,28.3117453071844,104.03995766776342,127.79967915398007,64.89646159762526,0.0,0.0,0.0,0.0,0.0,126.32947759327266,112.98363072084939,57.56974599384311,0.0,0.0
