datetime,param,level,latitude,longitude,0-3 hr acc,0-6 hr acc,6-9 hr acc,6-12 hr acc,12-15 hr acc,12-18 hr acc,18-21 hr acc,18-24 hr acc,24-27 hr acc,24-30 hr acc,30-33 hr acc,30-36 hr acc,36-39 hr acc,36-42 hr acc,42-45 hr acc,42-48 hr acc,48-51 hr acc,48-54 hr acc,54-57 hr acc,54-60 hr acc,60-63 hr acc,60-66 hr acc,66-69 hr acc,66-72 hr acc,72-75 hr acc,72-78 hr acc,78-81 hr acc,78-84 hr acc,84-87 hr acc,84-90 hr acc,90-93 hr acc,90-96 hr acc
2023-01-01 00:00:00,APCP,surface,45.75,16.25,0.0,0.0,0.0,0.0,0.0,0.005136848469369201,0.002268142117333985,0.002268142117333985,0.0,0.0,0.0,0.0013149563842733813,0.0032073931423684185,0.004718550632533146,0.0,0.0017092012223220408,0.0028465207620409372,0.009525896507544616,0.005370702488266676,0.008637081442575894,0.013830167368934462,0.03977619172675441,0.04147720747582463,0.07363441829096913,0.006883393741176728,0.010805729247508415,0.010805729247508415,0.0005864706123707615,0.00019337848229427566,0.00038492875116504324,0.001127105472234327,0.02951305671311036
2023-01-02 00:00:00,APCP,surface,45.75,16.25,0.0,0.0,0.0,0.0,0.0015093148820993982,0.006791439516316656,0.0018905905966682306,0.003975518461996808,0.0034008073030144027,0.01474143273664414,0.014261108404809162,0.023218639972747174,0.030460128101535578,0.05167753237328367,0.03101301315096611,0.05860520611340443,0.010774800210711758,0.018203689205284725,0.0,0.0,0.00018785091203905448,0.0026317730888175627,0.023010589953542663,0.07440817474248133,0.13678071300818098,0.31461820998865286,0.31461820998865286,0.24240949694684552,0.10686774257172792,0.1719950025307605,0.039487601078593365,0.10855620325876161
2023-01-03 00:00:00,APCP,surface,45.75,16.25,0.0,0.0,0.0011502139341548559,0.009945880423979776,0.050600292236573786,0.18045353524467603,0.14406678539966522,0.2045802646218467,0.01691480685512358,0.028411005146503004,0.0054957647399177635,0.009173145900579285,0.002734431121863947,0.005469785601854916,0.006863429552643644,0.02861059724549067,0.06943450849731461,0.5540786768468435,0.35175763970006985,0.5219150586743191,0.08204274588675892,0.13144776535098546,0.06152991868853755,0.10573013389788888,0.006168803693813239,0.010627937939564501,0.010627937939564501,0.007414470944860621,0.004292377895725935,0.005664992440472316,0.0031953258249347266,0.004704637171873286
2023-01-04 00:00:00,APCP,surface,45.75,16.25,0.0721166175622731,0.1092930431068347,0.008835692882182842,0.011784230036540657,0.001768418150492444,0.018903412449892822,0.03754555762478068,0.10339845411323845,0.1572714624377648,0.2139932450029838,0.09618970812254433,0.4424671527373782,0.3656956749991582,0.6198901917246551,0.05511473573357657,0.08111694246088058,0.023199534269105655,0.041312524637378265,0.007414180713394779,0.014087561136055487,0.0037284413645111082,0.006029396774443553,0.0028205541609920178,0.004699993441517962,0.0015083670097585265,0.005884384867081201,0.005884384867081201,0.012900240146060851,0.0015074368132795492,0.0020709895493967127,0.00037570182407810896,0.00037570182407810896
2023-01-05 00:00:00,APCP,surface,45.75,16.25,0.5619315667228761,0.9018520258610581,0.19643181937605675,0.5650669786891421,0.2858287142878136,0.49467192451823827,0.09991654774066959,0.12018584803552808,0.01282156048281805,0.02803335286333179,0.008609022803573898,0.00979006159322507,0.0,0.0003912857593871644,0.0,0.00037570182407810896,0.0026512569230079477,0.005286729405000801,0.014100910484689288,0.015984070405756834,0.0,0.0,0.0,0.0,0.0,0.00018785091203905448,0.00018785091203905448,0.001697162258977614,0.010777970805054613,0.013413443250703889,0.008453291041757453,0.01953928533246787
2023-01-06 00:00:00,APCP,surface,45.75,16.25,0.008540565759659663,0.02811952863265344,0.010917342199678666,0.014051193258977489,0.0,0.00019609356594019173,0.0015028072963124358,0.005082199316222195,0.014271386633245732,0.018595678250685584,0.003958810949368631,0.004339149415279746,0.0,0.0,0.0,0.0,0.0,0.0,0.0013279146301292879,0.008127675968066031,0.030271970298356033,0.06379303369202755,0.00751496664169758,0.02098224623653633,0.4390369533177237,2.9958081962905236,2.9958081962905236,6.822204181799501,1.2423385005569307,1.9519623863748878,0.9881623808358787,2.9063575224816987
2023-01-07 00:00:00,APCP,surface,45.75,16.25,0.05973026435822794,0.06694801243717984,0.00019337848229427566,0.0011409726126586843,0.0007606769318222322,0.0007606769318222322,0.000944828450685996,0.0015083811868031596,0.0,0.0,0.0,0.0017036485973982664,0.015509404791756077,0.0420964957594532,0.02387008807085552,0.024621491719011738,0.004564340778781579,0.5942313967279625,1.603371641723878,4.405412939126394,2.3616535807752124,3.7530014075579574,0.8411639197712957,1.7842500412269633,1.3888813236828743,3.069741644546625,3.069741644546625,1.9693693449663028,0.19289363675017063,0.2591457302026201,0.006256579979359486,0.008004989477702965
2023-01-08 00:00:00,APCP,surface,45.75,16.25,0.0028251978913473408,0.003579381396226604,0.0022764495443122514,0.009836905562620277,0.03479264976787595,0.102214436964176,0.04402869332563449,0.05022870358305869,0.00359758622836479,0.12471070486358814,1.1842957383177604,4.155180954425117,3.6127405694536545,5.96575296049471,1.5144394540041475,2.8541604912321197,1.6971309485777821,3.3138189357437033,1.2718001118757547,2.268216148861332,0.2549254522636795,0.398530947417431,0.14934408854963085,0.1896517772254219,0.004814601629565228,0.012941557354507896,0.012941557354507896,0.006453767353590758,0.0042959466658369725,0.006055340160805707,0.00019519219344697262,0.002340064073914275
2023-01-09 00:00:00,APCP,surface,45.75,16.25,0.01556875019814108,0.3328898140394942,0.6155319017691074,2.049788835728606,2.4914773839961635,5.065585139168455,2.4157151515833766,5.49871786313965,3.134057336969987,5.708537086861785,2.152382093355052,3.5840085561251005,0.5336423911786443,0.7808192967261915,0.1641186978244918,0.43113148242981447,0.23513948981014704,0.4700732977481093,0.0845469773311911,0.1218675230912746,0.01687570433876319,0.03550571403033703,0.06296151570550215,0.2626125505444044,0.5070728741022539,1.5546894989017819,1.5546894989017819,1.57853431616643,0.21703306538735648,0.35071806960764385,0.045291606602304635,0.09060582647694104
2023-01-10 00:00:00,APCP,surface,45.75,16.25,2.8725909121601063,4.832017553307584,2.1890836474585633,3.677256937667747,0.6215663597192294,1.0583211803437989,0.4685701229548593,0.6624381198691128,0.04806061152208427,0.07338980416736425,0.0027694995850196043,0.003956811119963404,0.005857624278368422,0.008992139835556457,0.02034562211536624,0.2356162820565926,0.29862201452140236,0.5502613334447846,0.10922282459351189,0.2511167454354792,0.07619270014200556,0.10769729676889783,0.07175798571663175,0.18257190630229525,0.19840173610014572,0.35897016602527804,0.35897016602527804,0.25652477018470715,0.07040506135879314,0.26643314457700823,0.4506780363944071,1.056604351163194
2023-01-11 00:00:00,APCP,surface,45.75,16.25,0.1269851796555307,0.1851020573585461,0.018469034060864385,0.02712211758446541,0.012158548473609362,0.018634886111662745,0.009077059080490975,0.3590071280869422,0.5255475422097312,0.8179724278045928,0.11706504549787433,0.15430299737230335,0.006418732079506849,0.012046859006759319,0.03071432966281607,0.04947422017975582,0.006896050765886052,0.00900444465734557,0.018577099709823276,0.024988937019619926,0.004322431297169053,0.058334275993565346,0.24052389073257896,0.49273124602915913,0.143392745559761,0.29399314479490635,0.29399314479490635,0.12984804637018102,0.010178778061072827,0.020933174004659126,0.003593021752079647,0.00415657448819681
2023-01-12 00:00:00,APCP,surface,45.75,16.25,0.3033621534863845,0.41281678178387204,0.039961984528880966,0.06908652927016616,0.00591036867131141,0.021667561271106105,0.03792406717444942,0.04397574265671925,0.0009867405927201293,0.001750965529906621,0.0,0.00037570182407810896,0.010726087513129916,0.1544690302628186,0.3032401684596531,0.6948500848424107,0.4081496605302825,0.6926946155559078,0.18302655109335952,0.251041838332555,0.03190570460742311,0.06490214665155876,0.010044462333242637,0.013446052664807837,0.001504667616583236,0.006429554688383963,0.006429554688383963,0.06662939438793772,0.044983082660612975,0.4599573891461492,0.6135041372511564,1.6555930805034735
2023-01-13 00:00:00,APCP,surface,45.75,16.25,0.00039577051164793326,0.00039577051164793326,0.0,0.0,0.001128965792505127,0.0735530095012116,0.444033656345362,0.8518420316316673,0.11050748584998893,0.19147242322107505,0.07635599627532437,0.10602582848867922,0.013551542358167993,0.028472291717594325,0.009799676209106184,0.014563824647437058,0.0009475260017385907,0.001338811761125755,0.0007514036481562179,0.010153250851462943,0.09529874959445732,0.5085850486807159,0.43385057631188684,0.6820494498244419,0.1375808548845266,0.3331249707976302,0.3331249707976302,0.9724142764324226,0.6739560984517906,1.7166001218150615,0.5717292801644664,0.7789766013445574
2023-01-14 00:00:00,APCP,surface,45.75,16.25,0.06873542782988053,0.10964914888774621,0.08032753909031458,0.11680684354314658,0.0015228759838822603,0.004579173760819834,0.00037756214434890914,0.0024641670528871514,0.0005691124495632542,0.0017137013562536013,0.003009335233166472,0.012971944692184163,0.07264800552213475,0.3369426055039031,0.487811836723647,1.0023634855818615,0.4888095265957736,1.1258000881018533,0.8584908330536979,1.5265277000269928,0.5360137842328577,1.6687638848863575,1.0865198713133966,1.552541155746726,0.463393109353309,1.9525322779792427,1.9525322779792427,2.8603611392021726,0.3566678361060308,2.653854779386663,3.3768105533530908,4.971613523895613
2023-01-15 00:00:00,APCP,surface,45.75,16.25,0.00037570182407810896,0.0005635527361171635,0.0024439221767785088,0.009961679298882288,0.030820571816300536,0.29639476741604226,0.46426835361012025,0.942896154064129,0.5237722365636706,1.283667801648089,1.0390788649266125,1.6775138888402181,0.49995095229448405,1.3131442459814835,0.47147734980620193,0.878225988360755,1.1568683834202518,2.587471162668291,0.8008859678907017,1.1172755273968509,0.8028730889933047,2.680441196603687,3.0582494440620343,5.711725334779825,2.3216142283237535,3.720836918731097,3.720836918731097,0.9786675715083835,0.5783451446693402,1.7892504443492765,0.8817251527991615,2.3568384317406847
