datetime,param,level,latitude,longitude,Analysis,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-01-01 00:00:00,DPT,2 m above ground,46.5,9.5,274.61302324304256,274.5460127721717,274.4249254128863,275.78239318674423,277.5272179064366,277.0229856626865,275.856089269981,275.5114864870857,275.31324893703334,275.0689323386353,274.7761622980897,275.72476758072236,276.8969310243799,276.5941230092694,275.87684929770955,275.72224256378,275.77457570017316,275.8533000096285,275.7902522973386,276.0860609001757,275.93212384438027,275.9285488884866,275.4161720558812,274.7380603384176,273.9908932016147,273.57687419958927,272.94236589340005,274.00743268942153,274.8828450105668,274.5677605260664,273.5284672746493,272.80502152683005,272.57637956126473
2023-01-02 00:00:00,DPT,2 m above ground,46.5,9.5,275.65436680629557,275.3702257844372,274.9685760591427,276.03350086457453,277.4168976947427,277.1342171414088,276.4430808339979,276.3461521771318,276.30595057776964,276.5310386479756,276.54326268461074,276.7757216060837,276.7197814472412,276.54624651995255,275.9988961328532,275.4969084259335,274.72895068039315,274.06627105286805,273.48021124464015,274.41733912250635,274.98180332699496,274.7321457864451,273.83384842784403,273.3268006563462,273.6399182519199,274.3946510282517,275.13149943522296,276.3638088987925,276.9787611318137,276.744334475306,276.312286873198,276.3789878535722,275.9335735563118
2023-01-03 00:00:00,DPT,2 m above ground,46.5,9.5,276.3599949278924,276.5164852851075,276.5639379070949,276.8809193055131,276.81380161907765,276.64638798612077,276.2782319718409,275.6398876625096,275.0722274380165,274.39590965606374,273.8025089031596,274.64907172113817,275.3595677853723,275.13212089403703,274.3824877113218,273.8521893676887,273.45907342374136,274.1178270828551,274.9741006017448,276.0663130005952,276.7936374241028,276.7239289719626,276.24281730810503,275.8969397594575,275.36952484423205,274.7066910245883,274.2781989125815,275.1103912431626,275.99633181953595,275.97539422152886,275.16845526243145,274.9355357736248,274.4561153266948
2023-01-04 00:00:00,DPT,2 m above ground,46.5,9.5,274.7138022472067,273.9290653521715,273.2328977182814,274.3254330121646,275.07440456091246,275.10596631929326,274.5338721684741,274.1354302405871,274.201777255528,274.79339689279965,275.44149765822556,276.3385839671923,277.08638585795035,276.8900679917484,276.3001120258057,275.9685042101316,275.74227688826693,275.22238688569087,274.664114433816,275.308202828272,276.08538709639635,276.144492182797,275.1989081724755,274.63475539694394,274.16629931826554,273.6198760244822,273.22659565392473,274.1698492524437,274.91308993197606,275.07739971350077,273.96217211981514,273.312544876055,272.82225726529725
2023-01-05 00:00:00,DPT,2 m above ground,46.5,9.5,274.2519326724446,275.1974438002548,275.8669636355527,276.7461580380461,277.0978211443116,276.83201927957384,276.3769002031388,276.0600790465644,275.7262637968241,275.10087347189716,274.24754435362604,275.08364414771586,276.14092307061844,276.2201804611476,274.88924281514625,274.18043950776075,273.62010706829903,272.98443354758814,272.54996355429415,273.7045968531305,274.7044204845773,274.8126010702519,273.5572720876968,273.0134635528535,272.5831425778232,272.21897866953384,271.9320158279709,272.84707442218985,273.8670614918944,274.25333336865845,274.3414429323112,274.57318274582065,274.6199688667807
2023-01-06 00:00:00,DPT,2 m above ground,46.5,9.5,275.64237304867714,274.93002404216026,273.9905843171225,275.0310582917965,276.29628042680866,276.2761267427546,274.950926844695,274.3605428977919,273.85584854672857,273.1580159107858,272.5986334938791,273.8129059092771,274.8115691116183,274.9552884849729,273.6086133342312,273.11386141256554,272.62407873297764,272.4495897590805,272.4340921021836,273.4680241928986,274.23552977786915,274.58515371813417,274.15681304086525,274.4427138877493,274.8143738188968,274.7871187243592,274.2159472079061,273.28734819516706,272.59584415835934,271.96775767665986,271.1352522144787,270.82184024719766,270.67077298715947
2023-01-07 00:00:00,DPT,2 m above ground,46.5,9.5,273.4752887282567,272.89274386577716,272.4616514222306,273.5468850841918,274.68002534804765,274.77777675947965,273.21164501348176,272.29131257172935,271.77619348583937,271.6167699558538,271.69844037146873,272.9055580418719,273.85624858037886,274.0830811437653,273.29733678873026,273.2970961394449,274.0367196470196,274.76214449796726,274.65474056254425,273.85976634662603,273.1954528542482,272.5834380106398,271.7225989690676,271.1565195809277,270.7488407167162,270.5980433514387,270.10121101431434,270.7023976401857,270.41521783230326,270.4063865385027,269.05124802984085,269.6728867630077,270.2026664864386
2023-01-08 00:00:00,DPT,2 m above ground,46.5,9.5,271.72703418531535,271.4379175244992,271.42152810065693,272.6882399027861,273.6120582070415,274.1194858161042,273.5450672573055,273.1441632380279,273.41659589254425,274.24264928898856,274.618188592679,274.17752328358705,272.78296619308003,272.3025777706414,272.3134408315106,271.95943859067984,271.9036015461053,271.4923224514548,271.09763892083424,271.16140951766323,270.64312902874804,270.1894409475927,267.995686080831,266.57454749875353,265.9333676793889,266.21301892389647,267.1378970542049,269.5943746165875,271.7673388818601,272.4702313745503,271.64849266450125,271.6863266976278,271.9083525777914
2023-01-09 00:00:00,DPT,2 m above ground,46.5,9.5,273.9223414906327,274.3979360032442,274.84525279259947,274.55684893932033,273.6068233959903,272.88683201832043,272.4274560601572,272.2524614812138,272.09503947796065,271.82331528260784,271.7619509323368,271.84396496213844,271.4386318434706,270.7187211162915,268.69811572610195,267.2594699031947,266.5013545732171,266.91137209559724,267.75212496751953,269.9622553581669,272.09691595789536,272.97958221907646,272.9224068694715,273.4548592510404,273.5254038631149,273.38448554515844,273.0632262841508,273.2447936737169,273.3919675777963,272.6979768150435,270.9277294240652,271.0598884857903,271.61843158471595
2023-01-10 00:00:00,DPT,2 m above ground,46.5,9.5,272.51564144429454,272.26780709188955,272.0101166776529,271.9055401166127,271.36604838962256,270.7967008903163,268.84150205202917,267.5045759899476,267.207124885507,267.9563670936957,269.0880627394375,271.37099212097013,273.4365655259588,273.9825188623659,274.0440574727296,274.42801773006533,274.3854325214736,273.7054718547647,272.5180964651289,272.81595242066015,273.4547337913906,273.83143206301827,272.7515721709094,272.4382987713235,272.2166062313952,271.9555050760175,271.75115162556267,273.27057928604825,274.6360023302233,274.92480179964525,273.87435192223734,273.0474365042829,272.5192116061587
