datetime,param,level,latitude,longitude,0-3 hr acc,0-6 hr acc,6-9 hr acc,6-12 hr acc,12-15 hr acc,12-18 hr acc,18-21 hr acc,18-24 hr acc,24-27 hr acc,24-30 hr acc,30-33 hr acc,30-36 hr acc,36-39 hr acc,36-42 hr acc,42-45 hr acc,42-48 hr acc,48-51 hr acc,48-54 hr acc,54-57 hr acc,54-60 hr acc,60-63 hr acc,60-66 hr acc,66-69 hr acc,66-72 hr acc,72-75 hr acc,72-78 hr acc,78-81 hr acc,78-84 hr acc,84-87 hr acc,84-90 hr acc,90-93 hr acc,90-96 hr acc
2023-01-01 00:00:00,APCP,surface,42.25,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017809228672824044,0.0023769597438489595,0.0,0.00019717825053274505,0.0,0.00039616181891911835,0.00039616181891911835,0.0,0.0,0.0,0.0,0.0
2023-01-02 00:00:00,APCP,surface,42.25,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002176178309973786,0.002774005581963393,0.0,0.00019808090945955918,0.0005960406116304614,0.0005960406116304614,0.0,0.0,0.00040153302288919155,0.0008021745919812238,0.0,0.0,0.0,0.0,0.0,0.0078934486337975,0.0017845223510868941,0.004155170934812983,0.005341836186750037,0.011706375110460148
2023-01-03 00:00:00,APCP,surface,42.25,18.75,0.0,0.0,0.0,0.00021116488491164335,0.0005933400694518635,0.003162073279938434,0.0,0.0,0.0017746042547947055,0.006130329726413789,0.007394346252345525,0.011838559101796226,0.00281450473404546,0.007054753513743338,0.001581939298896031,0.0035636287308499198,0.0007905183199846085,0.0011857774799769129,0.0,0.0003943565010654901,0.006528992832300814,0.008503483314408705,0.0035779930328538653,0.014541407344425186,0.008800686404019042,0.013002297346538079,0.013002297346538079,0.007433702426064446,0.001586373910688031,0.004174853832278276,0.0,0.0
2023-01-04 00:00:00,APCP,surface,42.25,18.75,0.00295857641691799,0.00913755994843783,0.012171085276532956,0.018427049456766573,0.0031818311961717633,0.00478779608056841,0.0,0.0,0.0,0.0,0.0,0.0003943565010654901,0.0015774260042619604,0.11644386079236962,0.12070700339907181,0.14666066030746572,0.027017414778071503,0.04080949010254937,0.008572010895629072,0.015928590425041977,0.0037679421175902785,0.005356151562082274,0.00019717825053274505,0.00019717825053274505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 00:00:00,APCP,surface,42.25,18.75,0.0,0.00019717825053274505,0.0003943565010654901,0.014012293012800298,0.035373293090680324,0.12647298311970762,0.0929557678851076,0.12232067089557888,0.020014474735493313,0.033094393268964434,0.01023138626630941,0.017951484971415098,0.0006128795011697537,0.0008100577517024987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002077609390169246,0.0002077609390169246
2023-01-06 00:00:00,APCP,surface,42.25,18.75,0.011077265421081194,0.030895216524040148,0.018438109117601097,0.03624794225028305,0.0010266835809996855,0.0018207901973600485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015015274923069904,0.28743417739252625,0.28743417739252625,3.074407130051707,1.867972394540883,4.366400250758906,3.5911270941176188,6.457008495958956
2023-01-07 00:00:00,APCP,surface,42.25,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004223297698232867,0.0004223297698232867,0.02135139216093942,0.35436495030780124,1.2040193217203403,1.4113634721257815,2.5458749802517042,1.9332201085753504,4.159590054337021,2.2651231523523627,4.900580223782948,4.900580223782948,4.3740185773157965,1.5937363232502157,2.7221003414655054,0.6843119671381734,1.2347361752712895
2023-01-08 00:00:00,APCP,surface,42.25,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012592621859914662,0.0555165087999768,0.47936265687896773,1.061148009801758,2.379702210790038,1.8093002340661792,3.4317556778412803,1.860848116207929,4.309274445259007,2.5346587374363265,4.899407575226542,2.7622052812589475,5.518426915349588,3.0171097192842353,5.367939938473659,1.7603272368420617,3.1784837890000652,3.1784837890000652,1.5006930232348337,0.31925527938841647,0.4770001628809616,0.04947283572773543,0.07483588192347676
2023-01-09 00:00:00,APCP,surface,42.25,18.75,0.009058031454741572,0.04375224847395532,0.19511246403938326,0.5960603633116898,0.7034590504429818,2.3131289902609837,2.1698881750605308,4.560590478537018,1.418386951210979,2.3378288210948357,0.7234474246321294,1.5274368811924166,1.6385084487947688,4.30107915614823,3.5254058262133734,6.772683480707231,2.878824755127275,5.069988493107313,1.3971062328258563,2.058170162764052,0.3856885715389883,0.5901516139288814,0.09256331522973413,0.1278525686346632,0.033551740951589894,0.054798593376032365,0.054798593376032365,0.08899072836265133,0.1067671161729952,0.24061979876474696,0.13099500835353117,0.21771037089083486
2023-01-10 00:00:00,APCP,surface,42.25,18.75,0.9190142496129867,1.8225994256036329,1.5062690778211598,3.185904314385048,1.524954437122961,3.498311713446718,3.6388632390786655,7.731651881403289,3.068286751025824,4.817259593867303,0.8883745290873011,1.2057244966177105,0.2688184593428867,0.5138770068978129,0.19305980555057495,0.290039212340478,0.08175111929535339,0.23034831332893582,0.39426405445168256,0.9043722363314183,0.20883061479404869,0.32438282904125154,0.0630050712802391,0.10370723070754491,0.03286981206720881,0.04541576268748991,0.04541576268748991,0.007209229574271502,0.0002069001369746139,0.0002069001369746139,0.0,0.01011631179246993
