datetime,param,level,latitude,longitude,0-3 hr avg,0-6 hr avg,6-9 hr avg,6-12 hr avg,12-15 hr avg,12-18 hr avg,18-21 hr avg,18-24 hr avg,24-27 hr avg,24-30 hr avg,30-33 hr avg,30-36 hr avg,36-39 hr avg,36-42 hr avg,42-45 hr avg,42-48 hr avg,48-51 hr avg,48-54 hr avg,54-57 hr avg,54-60 hr avg,60-63 hr avg,60-66 hr avg,66-69 hr avg,66-72 hr avg,72-75 hr avg,72-78 hr avg,78-81 hr avg,78-84 hr avg,84-87 hr avg,84-90 hr avg,90-93 hr avg,90-96 hr avg
2023-01-01 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,1.7405490660626102,4.84065273994115,2.3655540841058373,1.1827228775527778,0.0,0.0,0.0,0.0,15.709861523257429,30.284785512174537,6.705232821421931,3.3521321578694487,0.0,0.0,0.0,0.0,2.291514608396849,7.838684434488428,4.485736790750094,2.2434484306846687,0.0,0.0,0.0,0.0,0.0,59.179831473873385,20.67567004402199,10.337230315409684,0.0,0.0
2023-01-02 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,18.059807655423548,38.31405876901826,8.852448772390911,4.4262882617865476,0.0,0.0,0.0,0.0,5.336383135599394,13.809832530012383,5.20057602400697,2.600389027020438,0.0,0.0,0.0,0.0,22.026142424822886,43.657460339714575,11.20430686728625,5.601336823902491,0.0,0.0,0.0,0.0,0.0,21.398829236023,11.544177183124255,5.77214679605669,0.0,0.0
2023-01-03 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,4.929849650311692,11.734683897954007,4.814956588490432,2.4067245001324657,0.0,0.0,0.0,0.0,24.538389439137415,51.52412172803033,15.589471874934862,7.794683669337179,0.0,0.0,0.0,0.0,8.387278887542013,24.989613618809088,13.9292807509209,6.964203530977208,0.0,0.0,0.0,0.0,0.0,85.37019637755407,29.303584843336836,14.651908842490272,0.0,0.0
2023-01-04 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,25.759652783151044,55.464697615309134,15.875873463391688,7.938860355564545,0.0,0.0,0.0,0.0,17.387973868908183,48.078386975206776,22.096052125793808,11.047983594223897,0.0,0.0,0.0,0.0,35.054953911048244,84.42704164137893,30.751795112260965,15.37541210765381,0.0,0.0,0.0,0.0,0.0,70.91099387342967,26.452407885626663,13.225956620968105,0.0,0.0
2023-01-05 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,16.952429083358723,47.53789262870008,21.9576070759238,10.977460286083485,0.0,0.0,0.0,0.0,36.570003224843944,83.62759022043474,27.818944741094214,13.910860659222603,0.0,0.0,0.0,0.0,22.614116197860987,49.87173479109296,17.331414179606995,8.666271515247804,0.0,0.0,0.0,0.0,0.0,47.89780801305345,17.341828002087624,8.670905310547262,0.0,0.0
2023-01-06 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,36.226088132276274,85.81676370325867,29.109512340582455,14.554562362247538,0.0,0.0,0.0,0.0,23.276786975106496,51.66098463373411,20.29978672730769,10.150140048087028,0.0,0.0,0.0,0.0,21.22090811564283,50.772474147989534,20.713398297423776,10.35632369132329,0.0,0.0,0.0,0.0,0.0,25.75367126256984,11.236801208435221,5.618394698450359,0.0,0.0
2023-01-07 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,25.70333322540766,58.69449119736299,22.537897281723026,11.268854909455872,0.0,0.0,0.0,0.0,19.153260100350202,47.817492967592045,21.873415498001652,10.936616427505209,0.0,0.0,0.0,0.0,6.650160661418995,17.709912873146763,7.7571070224009935,3.8780458258858657,0.0,0.0,0.0,0.0,0.0,19.324310917847274,8.71197592194461,4.356842264251371,0.0,0.0
2023-01-08 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,19.705004133648018,46.51310676343405,21.589897007826742,10.794607830590664,0.0,0.0,0.0,0.0,7.661245154251774,19.62463052859008,12.070244799551748,6.034344984718606,0.0,0.0,0.0,0.0,8.426717564886967,19.979419150808084,8.547377034791047,4.2741303179778285,0.0,0.0,0.0,0.0,0.0,51.83247315852378,23.625661226770525,11.813313452618845,0.0,0.0
2023-01-09 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,8.051374501330994,23.093693332834775,10.37961894228539,5.1884179310935625,0.0,0.0,0.0,0.0,6.645378093695884,20.70725258332022,11.037216882371407,5.519187591453964,0.0,0.0,0.0,0.0,16.23307219931117,41.58607376748393,17.93229447931794,8.966797189029908,0.0,0.0,0.0,0.0,0.0,42.828150182394246,13.581268830472546,6.790226692585382,0.0,0.0
2023-01-10 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,7.0921508147643255,20.333736881959773,9.872934907076237,4.936324833613784,0.0,0.0,0.0,0.0,20.73573575043436,45.0155666466417,18.589371507833,9.294454022211506,0.0,0.0,0.0,0.0,8.411702398410347,18.176390271678667,8.691465519749284,4.345892636860387,0.0,0.0,0.0,0.0,0.0,16.236118114446278,11.380244127482523,5.690603333906957,0.0,0.0
2023-01-11 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,20.545657045134615,45.05678586729634,18.249758635115526,9.124723527408792,0.0,0.0,0.0,0.0,7.949167764548188,17.915957957665807,7.281547581756437,3.6402692671786454,0.0,0.0,0.0,0.0,9.914061346915673,18.623102676487335,5.901179189131339,2.9503449062054807,0.0,0.0,0.0,0.0,0.0,20.94924265255036,8.20040913225007,4.100753287311239,0.0,0.0
2023-01-12 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,10.858117811321167,22.41860974779296,7.7690829215558,3.884294788393143,0.0,0.0,0.0,0.0,8.442153849199936,15.588082068435913,5.228253619063868,2.613042547288078,0.0,0.0,0.0,0.0,6.554288967250564,16.49777035594045,9.067469862240632,4.534062167032294,0.0,0.0,0.0,0.0,0.0,19.118018716437568,4.44861778581792,2.225159638885014,0.0,0.0
2023-01-13 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,5.9187038147835365,10.579713693086704,5.8831615936246155,2.940894977390433,0.0,0.0,0.0,0.0,8.51359799284625,18.712060987787147,11.349282395020172,5.675008951615133,0.0,0.0,0.0,0.0,13.635098437434161,22.53317539854431,6.044264816090954,3.0228020916698677,0.0,0.0,0.0,0.0,0.0,63.9608618313837,31.448204887801893,15.724007066261295,0.0,0.0
2023-01-14 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,8.541328039483274,22.084957371517028,15.250772279477774,7.625245972033104,0.0,0.0,0.0,0.0,12.727314442901761,21.703264077739306,6.338172795476782,3.169300338908948,0.0,0.0,0.0,0.0,19.224007477177306,52.79490358390246,30.500646255775287,15.25031970692322,0.0,0.0,0.0,0.0,0.0,9.621984706046668,3.464291748614584,1.7315953399017239,0.0,0.0
2023-01-15 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,9.81717084897382,16.35907119698214,6.64999970003235,3.3250557888162793,0.0,0.0,0.0,0.0,17.83312422958592,46.28217242614474,26.31234686015931,13.156761437630013,0.0,0.0,0.0,0.0,5.566239387560136,9.212113345931641,4.693948578464477,2.346065981631873,0.0,0.0,0.0,0.0,0.0,49.656038547457314,20.425351700174005,10.21258433323397,0.0,0.0
2023-01-16 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,15.369538987105333,47.65421108304352,29.093805107266135,14.547904010042028,0.0,0.0,0.0,0.0,5.491248139204307,8.808857662535758,3.7582554980351315,1.8792249320007162,0.0,0.0,0.0,0.0,16.58855323135274,31.081458134412777,9.574408336143534,4.78738701663722,0.0,0.0,0.0,0.0,0.0,77.27288099050585,43.19824086055931,21.599694764389042,0.0,0.0
2023-01-17 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,8.475174479971045,12.345361191821706,4.092174012464538,2.046489025626959,0.0,0.0,0.0,0.0,20.78864564416864,38.714227193249016,12.695155670891316,6.347417754529623,0.0,0.0,0.0,0.0,20.14038018094932,57.492373193289076,35.030442179931626,17.515653043559794,0.0,0.0,0.0,0.0,0.0,101.90893409140153,44.537163541130965,22.268771651461336,0.0,0.0
2023-01-18 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,21.83617380980381,42.07246524174015,16.23899750467197,8.119918122889633,0.0,0.0,0.0,0.0,20.65804457336508,62.887817138114144,42.775983548473945,21.387769535353847,0.0,0.0,0.0,0.0,38.083469189712304,83.75212911154321,37.89880067021886,18.949475147188195,0.0,0.0,0.0,0.0,0.0,31.136934680075015,20.382131877404625,10.19210152819888,0.0,0.0
2023-01-19 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,31.552355706973696,82.79273997975972,39.76930022763599,19.88513275754234,0.0,0.0,0.0,0.0,29.178765541966115,65.6480208635123,35.97994806818991,17.98984270094439,0.0,0.0,0.0,0.0,28.985570186785118,66.41696712614583,34.98373858324408,17.491958189815286,0.0,0.0,0.0,0.0,0.0,65.53999473038694,32.4780785458108,16.238553850303802,0.0,0.0
2023-01-20 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,27.25658196173834,69.92091852299515,39.754447706243255,19.876887846825632,0.0,0.0,0.0,0.0,34.489109034253275,75.60558456811995,43.02349691757968,21.511813115158297,0.0,0.0,0.0,0.0,45.88383572903142,97.25942548687024,49.65133937693355,24.82570199023765,0.0,0.0,0.0,0.0,0.0,101.6268323876705,54.63288792951464,27.315805108574658,0.0,0.0
2023-01-21 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,38.081742107247756,85.45649455993309,44.71919689917672,22.359772293180015,0.0,0.0,0.0,0.0,45.083965414006315,97.52431003119092,49.6441392869762,24.82206191880979,0.0,0.0,0.0,0.0,47.28434776083133,103.5359137388141,57.51293457426365,28.756402655913575,0.0,0.0,0.0,0.0,0.0,93.89423845850932,45.28667130060395,22.643424247299727,0.0,0.0
2023-01-22 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,46.17224083076094,102.11668341516054,54.08414318746205,27.04114081132818,0.0,0.0,0.0,0.0,48.069605410337765,111.0033225110499,62.305615198142135,31.152715711314542,0.0,0.0,0.0,0.0,46.48006031094323,93.21479673379471,51.95484062217265,25.97727750365233,0.0,0.0,0.0,0.0,0.0,36.88492554770207,18.592966595726068,9.296286104207521,0.0,0.0
2023-01-23 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,47.308695506607606,102.4299512971124,56.524223530133156,28.26243227063862,0.0,0.0,0.0,0.0,47.841586422429046,101.1070838835131,54.811105923652164,27.406123520624142,0.0,0.0,0.0,0.0,15.605622131516805,28.431416556843498,13.50672839802872,6.752677354777726,0.0,0.0,0.0,0.0,0.0,50.7954489533148,28.980843251841733,14.490437911040722,0.0,0.0
2023-01-24 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,47.16944069883098,96.99128077183268,48.472902010463685,24.236269998405078,0.0,0.0,0.0,0.0,11.614863155050259,26.27119598806034,16.90468851282204,8.452256340869106,0.0,0.0,0.0,0.0,12.873626289980896,23.176024076039088,11.72465136094667,5.861844686336594,0.0,0.0,0.0,0.0,0.0,66.49940312357938,45.03004336276036,22.515605565639632,0.0,0.0
2023-01-25 00:00:00,DSWRF,surface,55.5,21.0,0.0,0.0,14.339521408006318,33.510635743927594,22.106673068424286,11.052970898343002,0.0,0.0,0.0,0.0,28.119041310437872,48.703425619147794,21.233685710017223,10.616460555827498,0.0,0.0,0.0,0.0,29.026142510491685,70.40945714547107,50.27761863063467,25.139784052105693,0.0,0.0,0.0,0.0,0.0,134.40460396780304,75.8458059681414,37.923123707002816,0.0,0.0
