datetime,param,level,latitude,longitude,Analysis,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-01-01 00:00:00,TMP,2 m above ground,55.5,21.0,279.42468147863656,279.7095784785378,279.4096666689446,279.6163864379855,279.4941010493367,278.4099467973316,277.6724588864647,277.12699553695126,276.3116572417815,275.66058787709153,275.4424215022856,276.2659700080362,277.09919975827916,277.30525085401246,277.8048516309317,278.16848727729166,277.9909477845573,277.4938334111304,276.9365935699963,276.39587993774825,276.3085367025651,275.86203266325214,275.01639476311266,274.2308366378041,273.61241660815466,273.1822479535185,273.0435206116773,273.587338056926,274.0469738906988,273.09885531934214,272.94884612747836,272.8395008236597,272.6156904664758
2023-01-02 00:00:00,TMP,2 m above ground,55.5,21.0,276.09169328310895,275.2537094458397,275.0105448725791,275.9577658374293,276.85779170680473,277.1427736353661,278.24743274080924,279.37781306308887,279.63329789825616,278.34924796779063,277.3336428544143,276.91611915227054,276.17322772398586,275.22007151609404,274.5943712900738,273.8245056105403,273.39011671840444,273.1404327158894,272.8458836764599,273.5335491265907,273.93864232118597,273.3651484233758,273.4149391644433,274.0609827424937,274.5785656489727,274.56887472529297,273.93291766306635,272.6053255233918,270.71500112685055,268.21007227984603,266.5240661876569,265.4082126566851,264.7484423603385
2023-01-03 00:00:00,TMP,2 m above ground,55.5,21.0,279.16689701888845,278.60808753994047,277.39104562737515,276.6905738341448,275.99803984728624,275.2197701739616,274.5611922801943,273.995389955,273.5380486886835,273.19896326435077,272.88480861750617,273.53893166963576,274.10253074365534,273.2663247339523,272.936448871916,273.1192518753052,273.427540420132,273.41458889293983,273.0051535802687,272.25496509765406,271.06119048906214,269.09169519035004,267.1174918145358,265.4445898559086,264.41375973144625,263.93001592381046,263.5664436278956,263.982156865819,264.56040788045783,263.56102766831117,263.1012087588839,262.7733433165211,262.636603762588
2023-01-04 00:00:00,TMP,2 m above ground,55.5,21.0,273.5440031233327,273.1338443785951,272.8428111377295,273.20231823322035,273.5244148252766,272.71590830214814,272.6445603114959,272.56324692957014,272.467398337526,272.14039511128186,271.4610466165357,270.732602856477,269.7295587164919,267.7496493755496,266.02189183695947,264.7312839976614,264.0651325867563,263.7397400149026,263.55886750712125,264.15033592523923,264.79233205731464,263.639831830195,263.20974165596283,262.851330824699,262.5906254276084,262.5233335948568,262.53701819832474,263.23680310598445,264.3637154937986,264.0240949179847,263.9788370665591,263.87889639709164,263.8388544508158
2023-01-05 00:00:00,TMP,2 m above ground,55.5,21.0,272.4826258006015,272.01008274269896,271.30068214208603,270.48324472236686,269.43780990610003,267.2579004295501,265.29124423284645,263.90474239688876,262.99318930580364,262.39454643929105,262.004031845501,262.556418707201,263.4169915030684,262.8086474878279,262.8840529539045,263.1746524175655,263.5030723065561,263.95561442499167,264.59458027417975,265.56278397361496,266.83444766234396,267.0621775425343,267.50200203301114,268.1558758164402,268.7763063547856,269.60867423338993,269.97728700196296,270.6385067512262,271.47465615035895,271.23811499490773,270.89399209414154,270.37936266611575,269.9575161333401
2023-01-06 00:00:00,TMP,2 m above ground,55.5,21.0,262.7803180832159,262.1848864479607,261.73152818096713,262.54491808651653,263.4619554462798,262.52378275632896,262.48403913737445,262.68439371522317,263.0336593791237,263.42439072088166,263.826560842512,264.7339505081242,265.8576728235795,265.6607439910039,265.6974265447147,265.9588968053296,266.48286632555437,267.1717088694569,267.77553784080504,268.675933676084,269.681061941645,269.3999706928616,268.9203414661754,268.70067075678855,268.482513386618,268.5100149611576,269.0264314676688,269.83892167222496,270.5726121461224,270.7447187053981,270.8659433880356,271.06943153185057,271.31583796843404
2023-01-07 00:00:00,TMP,2 m above ground,55.5,21.0,262.04911551212535,262.16907019198254,262.6482972210572,263.6821232507592,264.96131678983807,264.912707943384,265.2066026352596,265.87526488166,266.8474785316648,267.8091397347423,268.6669492311598,269.7356065795679,270.66184283772225,270.2440380702167,270.00890119451276,270.0131282232631,270.04666959156236,270.39844443884965,270.8420833568499,271.3530976941703,271.93286712729105,272.34071068246453,272.9273076275898,273.1974313963109,273.27200474338184,273.4298052269785,273.5651596884209,273.73372269534025,274.06146845282547,273.99934276121024,274.10962727168356,274.12859287424976,274.12438767168373
2023-01-08 00:00:00,TMP,2 m above ground,55.5,21.0,265.610496443098,266.29060855828743,267.28494004548827,268.5867903894957,270.0826532682677,269.9907295101073,269.61201711857336,269.40606270736276,269.9757031433369,270.7676315672264,271.2729961347331,271.5495201667869,271.7200547879023,271.59686883672987,271.78682063980517,272.1577257753696,272.7305960840975,273.47669601370706,274.01219195653033,274.00809682783915,273.89558771542283,273.6249410874415,273.5880097219532,273.68606646189517,273.64478435078024,273.54505982851737,273.4182211784868,273.4636861695055,273.99400293767064,273.5506277905216,273.3922104607877,273.1892145895779,273.3691312354026
2023-01-09 00:00:00,TMP,2 m above ground,55.5,21.0,269.8838189330461,270.31766968411904,270.81459615009425,271.292514066737,271.69974476917747,271.47410231719664,271.42921240171256,271.47222920090417,272.0440583425979,272.95136937904124,273.8278396059665,274.3312275842332,274.43667148044517,274.0599950403633,273.73734939837163,273.5353554579031,273.4278199604522,273.26219277120896,273.0748283433959,273.33947732331035,273.7809908378475,273.63963443874286,273.6542415636553,273.5838510669764,272.9586564286252,271.53463116749333,270.5987216453584,271.3394637144089,272.63900923736196,272.9569210577414,273.3640860964234,273.83071272149823,274.0967382496646
2023-01-10 00:00:00,TMP,2 m above ground,55.5,21.0,271.30766594955793,272.17355311367385,273.341832443405,274.23168856692246,274.3622551420378,273.82439792110245,273.4965962562708,273.27608372809345,273.09466624987294,272.9704998608062,272.7657612533225,273.27563194388904,274.0702538869365,274.1500876277634,274.36889979412933,274.3999349143095,274.32561953407975,273.9271424593399,273.6267903776248,273.92512536884203,274.3725560655332,274.6243180614765,274.96072861397636,275.31353230085114,275.3557534664262,275.4409543059388,275.6686386166526,276.0702783223545,276.6371477553724,276.79270953603105,277.06528900886883,277.03671909772663,276.77847204885427
2023-01-11 00:00:00,TMP,2 m above ground,55.5,21.0,273.09241973039707,272.98893670079485,272.54061865933215,272.8369290588673,273.5416749168088,273.7851231312222,274.0333568117883,274.2112452111748,274.05014106295255,273.72989597469086,273.60805685377437,274.2143769163507,274.92752864628187,275.38972399861285,275.72775695004646,275.8348413492843,276.1646976729516,276.5912220879767,276.6794393554223,276.814859910738,277.108322210801,277.00927556461266,277.0254512297509,276.8555525706895,276.5807745222152,276.3950018620387,276.248544800168,276.4637137678889,276.8313240230217,276.5435291616421,276.4427177175121,276.4125208909526,276.07145547049646
2023-01-12 00:00:00,TMP,2 m above ground,55.5,21.0,273.7500945400111,273.2471455361511,273.51736710983863,274.4831073722348,275.2633469710185,275.69079393973146,276.112013033351,276.54967181117485,277.13124827421393,277.2735297962961,277.10915253594953,277.1803160522521,277.31525943522144,277.14830086892664,276.9342520756168,276.70204087843564,276.4682622366147,276.3868698468589,276.5994683656662,276.86782164443116,277.2040661771821,277.06651354161085,277.01514883480024,276.56158894844987,276.02676567005386,275.93321703783215,275.7087373306374,275.635422494277,275.6089677454707,275.6377307754755,275.77967103597985,275.8622102192028,276.0212876673988
2023-01-13 00:00:00,TMP,2 m above ground,55.5,21.0,276.99681428638667,276.9350938120291,276.8863020654753,276.93303600317734,277.2151550424505,277.3083848868551,277.2165189626663,277.04790853276756,276.952685784291,276.87887701102113,276.74050837412784,277.04332214610235,277.26483201074734,277.1439990315671,277.0454315301091,276.75135450778555,276.2043201894289,275.95245279418486,276.03777753054885,276.02942281488583,276.0011566270224,275.71291831437213,276.09065694701303,276.4196367940121,276.3048433793501,276.15581187979876,275.97737558389946,275.96442896848407,275.9412236007935,274.62216827748216,274.01354473501056,273.7717721505229,273.8977388356513
2023-01-14 00:00:00,TMP,2 m above ground,55.5,21.0,276.8812124987791,276.8459102530736,276.94024518158204,277.2135376957344,277.66322080299756,277.3918937773776,276.9587634112287,276.74613021950046,276.4720667831448,276.35932506009044,276.4520615297739,276.48790856700305,276.3382878429634,275.9674525364209,275.9789101774751,276.1260570982454,276.0026656214027,275.80295283078067,275.6117513014677,275.728079916261,275.96762836632365,275.0012445854744,274.47914108850694,274.1476430728558,273.80648939578987,273.64374994320724,273.76659175341194,273.99497827939064,274.31843711759285,274.84213812696737,275.1391543910132,275.11638443671734,274.59234108911267
2023-01-15 00:00:00,TMP,2 m above ground,55.5,21.0,276.3555060034741,276.09428809804183,276.2650932309472,276.48117763870175,276.21406364805125,275.8602744675887,275.8774325746645,276.08813722139416,276.29256298540446,276.29839446640756,276.10148241584955,276.12179228242417,276.3992854656468,275.585819630517,274.9697731738379,274.27556567016717,273.8436729791799,273.82979907187143,273.9159818099193,274.1670911391638,274.7903432787133,275.2841447862278,275.2314417823849,274.87472866614814,275.096951004478,275.29141783359614,274.76977983921006,274.89517677551373,274.94386713628637,274.2038397457066,274.11587885395306,274.1373735949633,274.0678365512927
2023-01-16 00:00:00,TMP,2 m above ground,55.5,21.0,276.1509143980613,276.12462458452427,276.10713508551646,276.3598985712496,276.68893419162356,275.7097012565185,274.9373144351779,274.28156766647317,273.78330004528505,273.7798044480009,273.8902764079396,274.18304782950804,274.7523897388997,275.27705094038714,275.51681617380586,275.28430466120756,274.667719597535,274.6623258010171,274.7033146163875,275.0209361741131,275.21050401287994,274.86681818459056,275.2045508940802,276.07569431689126,276.3842669305407,275.4347345227524,274.725217070167,274.96695424212425,275.20437493074064,273.44683237965876,272.8469595572909,272.8329530544435,272.6152452612656
2023-01-17 00:00:00,TMP,2 m above ground,55.5,21.0,273.67888900030476,273.7456753574115,273.6449747266361,274.0369845492384,274.58528224424845,275.177485427935,275.5060451721954,275.5205598743903,275.1604744030729,274.9331477653274,274.5878713864208,275.03059834642136,275.1006509193835,274.61479258188024,274.7884070987556,275.2325545032919,275.7171747124393,275.3153314001735,274.6766341269547,274.50511566299986,274.89214929253654,273.33838560021144,272.68476622315404,272.549974694048,272.2333076163894,271.86699818321836,271.6706630724551,273.0296488234079,273.94282015189145,272.1722873172306,271.9869432901328,272.20053738483216,272.52018396381555
2023-01-18 00:00:00,TMP,2 m above ground,55.5,21.0,274.9412176336191,274.6475984437243,274.28265057948596,274.7624522825117,274.9827353918949,274.44913536142303,274.61636336276445,274.93633504759873,275.32078828340116,274.82582205587494,274.3431271125138,274.59796669309264,275.0220382172567,272.94478541571857,272.1359329908073,271.83730974679025,271.74270464890157,271.94373315864925,271.996515225012,273.17515182707825,273.9911586771664,272.58667036015845,272.3530863206595,272.5443564345587,272.83512909756473,273.28233130493464,273.70526234821625,274.2549957605328,274.7409714212248,274.5800500456684,274.34327445752456,273.5826567455857,272.90184770254155
2023-01-19 00:00:00,TMP,2 m above ground,55.5,21.0,275.3655446751917,274.86334033799926,274.2346091605246,274.64526575541424,274.85561322781075,273.10364331153903,272.66948919702907,272.5762524951349,272.7699042912632,272.82397671353766,272.7272426718499,273.42765636082095,274.01083118348083,272.64563321161455,272.14380016680525,271.8268702595834,271.9307434072571,272.2334806212282,272.33251353889455,272.74509335660406,273.30341962590563,272.8181185014791,272.6080309646285,272.4469540881813,272.23996318861055,271.7443621928221,271.511097238442,272.20312520145654,272.89128173218927,272.2270383538014,272.1154237101113,272.4784428461703,273.02924009708613
2023-01-20 00:00:00,TMP,2 m above ground,55.5,21.0,271.8938387082504,272.2007062474502,272.16519862853346,273.08471926610906,273.8962975680537,272.09168746012733,271.3177892741424,271.00260016810296,271.29543769200245,271.38054154579345,271.46177587187424,272.3636233004161,273.1284252130564,272.1600288796909,271.52888068003807,270.9936168538454,270.4357984167981,270.07845170521387,269.7047800922944,270.67706132169496,271.54275490502926,270.32379401845776,269.86985354972205,269.4916242105585,268.89121566936217,268.76182579950853,268.5610615998654,270.75220871158024,272.11802828316405,270.22722222929343,269.74763685519304,269.3680508174938,269.6351871457777
2023-01-21 00:00:00,TMP,2 m above ground,55.5,21.0,271.42695784507,271.7618747903205,271.6010259092592,272.43117456031894,273.20078128624664,272.1948022231277,271.6545516723319,271.1061903544296,270.48688767748916,269.93345202914804,269.4142728670955,270.3551561642035,271.34139848223356,270.04348213930865,269.4649368870438,268.7762719417384,268.00726723003714,267.6388258220197,267.89018957594686,270.1758370695446,271.7015684654191,269.78219358408774,269.1054465730666,269.0501145688562,268.8730954250416,268.976290848223,269.2908249303936,271.8841733294771,273.6143987336075,272.42338845475314,272.7360123861901,273.2512452874751,273.56081181149875
