datetime,param,level,latitude,longitude,Analysis,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-01-01 00:00:00,TMP,2 m above ground,59.75,20.5,273.40832255082097,272.76175890823134,271.7845534036924,271.20241966328837,270.8576644401023,270.38817488215557,269.9572009906035,269.2571889218846,268.686512974564,267.9370158105402,267.281162640099,266.74968588825493,266.238321495385,265.0391545470099,264.5376510908476,264.4365929408423,264.7536182867344,265.02657257086037,265.16781098489,265.6525175947075,265.67561081212756,265.54361178149793,265.2310312350165,264.95867252086924,264.86693070770446,264.73938062977606,264.7797312897337,264.8643027852179,264.86153683378376,263.95561609898385,263.52945474019,263.3432955833926,263.2574750066501
2023-01-02 00:00:00,TMP,2 m above ground,59.75,20.5,268.957966002662,268.35604441351313,267.59929110277494,266.6123518687785,265.88638654265196,264.5086952238978,263.7090937892637,263.31152210923034,263.5506778360686,264.1608595413117,264.650530116479,264.98327120455826,265.0221702896579,264.3747623443453,263.74715443731236,263.13646040702616,262.83890141449433,262.53969041775616,262.2125913835066,261.8282341413153,261.7760287767228,260.7612126316923,260.644154957337,260.69486673307813,260.8111099625537,261.09267944482315,261.1422860717462,261.3754502385153,261.7314063499345,261.2462479649301,260.89095238406935,260.42085100069033,259.68791017001024
2023-01-03 00:00:00,TMP,2 m above ground,59.75,20.5,263.9971911920076,264.4487927600724,264.57967607139335,264.65951007227903,264.70991785389276,264.2263385440425,263.50588113842457,263.03826599945967,262.8072662136055,262.3846431765977,261.60110279463186,261.2349737861475,261.1693713380963,260.1991100583845,260.1138446072862,260.0040137535551,259.94872563565264,260.04829994083775,259.94527024316005,259.7729463720713,259.795013924293,259.0195057352297,258.3986244812739,257.69236452075563,256.9075988375936,256.2898035220229,255.7440643170415,255.72401845312072,256.1030828901418,255.104604614293,254.8097952978755,254.69251608730727,254.71878291609056
2023-01-04 00:00:00,TMP,2 m above ground,59.75,20.5,262.5224509061496,262.2468390645537,262.08119824284717,261.9424940757889,261.69916064596714,260.6783427423728,260.24462858143295,260.03598614738763,259.80147208269096,259.63583105997293,259.480154670842,259.3530710183126,259.324417091102,258.4476205845456,257.81918004776537,257.1309060083808,256.4506838726255,255.99115451400473,255.6316707753894,255.9217909153836,256.6865295404312,255.8325761109781,255.6292018859817,255.65057626525072,255.87487207001945,256.02938388022767,256.0103932818481,256.4663624017752,256.9089781853191,256.07244806012864,255.832257980452,255.85447620508967,256.04333839230594
2023-01-05 00:00:00,TMP,2 m above ground,59.75,20.5,260.77495887870623,260.8458804406687,260.29855851934605,259.7448785918618,259.38097069400453,258.265923423026,257.31357587429966,256.49365969641775,255.70009483646155,255.22171352383458,254.8898834535586,255.181162814847,255.5850379378724,254.54214943063351,254.47169296146973,254.88628438424746,255.35779831142048,256.00870784854305,256.5160962466287,257.4395822296689,258.43163283953197,258.9914810928646,259.6819433082225,260.2120381908503,260.6474588022843,261.0959844450988,261.7715557153171,262.54351568544377,263.5859201444223,264.3785989782607,265.0722782133555,265.67721955358434,266.17905247673343
2023-01-06 00:00:00,TMP,2 m above ground,59.75,20.5,257.45381835470243,257.3156510172993,256.86899230443305,257.0631642215392,257.3984796290629,256.13629459534997,255.76457453844324,255.4133585926349,255.41445319494764,255.65289791329292,255.9933587677813,256.79206548897406,257.6458987561504,257.81248251173906,258.4558001867205,259.08707606746697,259.8973321003376,260.5380751467901,261.2394151687098,262.1344059185122,262.93573232813185,263.54874365807405,264.0964692617193,264.4988230247414,264.7598485008214,264.9706370079957,265.21431130233884,265.53443341919444,265.9258889200404,266.0311193848696,265.9888224439874,265.97301167888213,266.00063740596283
2023-01-07 00:00:00,TMP,2 m above ground,59.75,20.5,256.64202882431414,256.85344156173994,256.85471620670535,257.7699396910185,258.5695069721084,258.99162578033327,259.59637774956735,260.2324965780736,260.7276837655403,261.1625218843186,261.6431999148231,262.3835579787322,263.1987128991558,263.74904072436016,264.22272236702577,264.6350142374685,264.88097554767484,265.07298353754476,265.3522005654565,265.7970449639779,266.2436937204602,266.5490363979984,266.9346088270132,267.1912479174425,267.3440545555094,267.3634683396599,267.4688543469445,267.8462366649417,268.27673524879174,268.7488256454821,269.2285049102302,269.52732993398325,269.8045171914977
2023-01-08 00:00:00,TMP,2 m above ground,59.75,20.5,260.4319873525465,260.9907516959531,261.5604581045902,262.26548422785214,263.15705698091585,263.749995191215,264.45305419091324,265.0556654821951,265.4683833378241,265.69875427130177,265.89094732841124,266.27507871847195,266.74461953874777,266.9267562183447,267.16597034681945,267.3357223862075,267.5652171625262,267.61509249529615,267.9794471698418,268.5326217763166,269.00653275394086,269.2635823176204,269.6002511035386,269.7983466883792,269.9651632886814,269.8112018406787,269.41586874454885,268.8413902294972,268.99607293940085,269.1840523148382,269.60109031974434,270.50895632665265,271.38683905444657
2023-01-09 00:00:00,TMP,2 m above ground,59.75,20.5,264.2332756874484,264.12129117834513,264.15028039599883,264.3943830251727,264.7897317109969,264.9781334256505,265.1878958395782,265.31468522224264,265.3808401072336,265.2677343786383,265.1453193157183,265.3464616568107,265.7837674083178,266.4672011789561,267.301995020223,268.03884660429105,268.62974289724,268.70825846580897,268.41410488956546,268.4696309757234,269.0053615142838,269.5587795033068,270.4678612318302,271.25508509718776,271.8784297613465,272.04790491266175,272.0157258453927,271.69804842849976,271.4704720111463,271.19321900427576,271.193659889767,271.31061281754324,271.7361941891864
2023-01-10 00:00:00,TMP,2 m above ground,59.75,20.5,265.24116831483485,265.1928480219484,265.04838630887787,265.18833113741755,265.5852410602811,266.19563720264705,267.02828790639006,267.70199030575145,268.3008000911842,268.4818824937677,268.38850651150005,268.5599435807644,269.26987007847083,270.1705428724832,271.0592430523882,271.84712080197255,272.38090976145935,272.52824286234215,272.6585292984557,273.04402719860127,273.1668894319478,273.11198506032997,273.01732947076613,272.9376857310434,272.7903267900796,272.67691098654427,272.47074631495457,272.3137150724448,272.49777227672854,272.3970090443039,272.1146098078447,271.70920887778766,271.41131326924983
2023-01-11 00:00:00,TMP,2 m above ground,59.75,20.5,268.11114664975213,268.4955550757463,268.487948567855,268.66514871305617,269.24590317546415,269.67902886076484,270.5610906237584,271.4287805315558,272.1417418061891,272.64057699062664,272.8820491923564,273.2064604943707,273.4090774431017,273.4452334117895,273.46058002791943,273.4974924340902,273.33915478288344,272.97583602292184,272.6971239052381,272.50881313285015,272.13597724416,271.50571442690034,271.4083332725909,271.5914453928088,271.9238476478464,272.1307862163086,272.06053207199716,271.9022152658541,271.645530906862,271.1243639617717,270.84746805105135,270.45094244514763,270.07734542494615
2023-01-12 00:00:00,TMP,2 m above ground,59.75,20.5,272.15553538817164,272.7311384077628,273.0540022265977,273.45980998980906,273.48755667013825,273.48559189687086,273.53205450237647,273.52026379456396,273.30063191383266,272.97165633081335,272.51538513268616,272.1722813882541,271.7257305030853,271.0510617015849,270.7096820189652,270.6543046194815,270.77064031554823,271.0782953703972,271.2896508992634,271.2174283350383,271.0553506902288,270.6397731841208,270.35265666490807,269.89737449789493,269.6322236592081,269.40327743560255,269.25411927616244,269.48979191194815,269.90947158455754,270.51499005015137,271.33788964301004,271.8911395921733,272.1908316918129
2023-01-13 00:00:00,TMP,2 m above ground,59.75,20.5,273.4063006711194,273.083568617583,272.78766995256467,272.2645987521972,271.8189854078623,271.11301126735725,270.83934950382445,271.04488496082035,271.4085738246735,271.7966283293129,271.7911097361306,271.69829310152517,271.0617646017878,270.25807349746583,269.58442675706334,268.81398034863145,268.12520440322095,267.8601488912612,267.97574670642507,268.6607180974695,269.27869337414563,269.93099541156215,270.9372932082517,271.7379669559598,272.16203162577995,272.2164786665103,271.95817024745963,271.64233204026425,271.1421996297129,270.4963609213898,270.04498873426917,269.47631862503897,268.9568385420075
2023-01-14 00:00:00,TMP,2 m above ground,59.75,20.5,271.4487198773502,271.7019801911314,271.78969918933836,271.7439877196173,271.3388142894636,270.4165678929775,269.5817738877338,268.985324135515,268.5446544532507,268.4909971409033,268.76521689868775,269.49945966927925,270.41049446633156,271.05422571850653,271.87515716499325,272.49533732994473,272.9085053143787,272.93255783567923,272.9332187295299,272.8267543406988,272.69703322901785,272.38317657453746,271.89917180456666,271.2617330678718,270.39618489327455,269.705476607296,268.96235424434695,268.59391347605725,268.3223474615378,267.4875134485718,267.0606002629895,267.07380600672525,267.55788731625705
2023-01-15 00:00:00,TMP,2 m above ground,59.75,20.5,268.0629233704367,267.8248998280567,267.9146781841981,268.29122426524646,268.98671418992024,269.804878135264,271.0198270749231,272.04840149194365,272.6805212042332,272.8710460670479,272.9388020581248,272.9643889567642,272.9618730600331,272.8133579699635,272.5549405945303,271.9254699779251,271.3311448398336,270.812128787421,270.5353270110989,270.3988552898045,270.21986249907184,269.54533439274553,269.1643544394876,269.0002527070204,269.1133486765474,269.4663074197057,269.8978571414452,270.1948096425866,270.5359924926765,271.0014945317091,271.258585172814,271.3390351698411,270.87879277418824
2023-01-16 00:00:00,TMP,2 m above ground,59.75,20.5,272.8083770555792,272.99624195764346,273.0553374396296,273.07665564037234,273.09246366541845,272.8532412048412,272.51057595221977,271.9333168351632,271.16758413482273,270.4079413460679,269.64533425923844,269.2852433000796,268.9506077488494,268.2395600104204,268.08557199616206,268.3567288870441,268.9057630755252,269.4547868307498,269.99279747695556,270.3665774818055,270.5649709087263,270.83589043649465,270.92216486864163,270.7670839338791,270.46027164769987,270.3148822360598,270.5072738782553,270.94110293130467,271.2136854075412,270.80874385009884,270.3384891896702,269.99957173804205,269.4532177267214
2023-01-17 00:00:00,TMP,2 m above ground,59.75,20.5,270.1208328126215,269.18956628335525,268.5759042763905,268.4481408141139,268.52278415922547,268.0692414197951,268.1207445943187,268.6157839699622,269.094480055095,269.7082666266954,270.1346950149296,270.36198526551084,270.7651518233163,271.1143096355082,271.3449003090333,271.2352456300549,270.9298746648764,270.7514361238559,270.6238698596404,270.4818710223101,270.4011575463062,269.9050403318986,269.2421280982204,268.544692820071,268.1180476442908,267.7365085554692,267.6994365796311,268.09372539423555,268.45186880217244,267.8758939914818,267.59008897645674,267.39211870035734,266.8723924181595
2023-01-18 00:00:00,TMP,2 m above ground,59.75,20.5,269.05127829171727,269.4716186012528,269.89751526777263,270.3523137574947,270.81640870110925,271.1115946965775,271.3759959163337,271.3665567402344,271.1497260731582,271.1321809149098,271.2535113607113,271.2262286782568,271.0704884729814,270.4684450575621,269.84350647991266,268.6692449962137,267.64128311334275,266.7787161228139,266.07188694779734,266.40144158091005,267.0997523879355,266.17043524325123,265.47052768137945,264.66956155540333,264.06405809510863,263.74119902242984,263.37174198450623,263.8257360072467,264.59586892727765,263.48149830422415,263.62169351703653,263.6883274189913,264.13304550855514
2023-01-19 00:00:00,TMP,2 m above ground,59.75,20.5,271.5313644930342,271.8602363414169,271.8566402672766,271.7242259824771,271.36970272566816,270.68370678528953,270.07817599306014,269.18047344962906,268.3117795496918,267.87335278358483,267.5979320761844,267.8253008244792,268.26348750541985,267.6992714250856,267.39177725084124,266.7633668035744,266.203138537782,265.9279927114997,265.6400514101943,265.67575582462337,265.8101420188666,264.1992233986528,264.041374164138,264.95287132001926,266.11274928605167,267.0279577392171,267.688468822883,268.3032058986821,268.52308117313464,266.8424361121011,266.27018328410094,266.08708205592256,266.03788576907186
2023-01-20 00:00:00,TMP,2 m above ground,59.75,20.5,269.20260939309514,268.87084117067076,268.75993027032405,269.005057207703,269.2477392894442,268.35516951440144,267.7282824070252,267.39638082086725,266.90415480113893,266.7114361657637,266.03454365797324,265.60476340997496,265.57333675639074,263.01708509060273,262.84374138500414,263.8570695796804,265.1372501185678,266.237985522816,266.890260252084,267.90341486458135,268.4111126775154,266.72083497736617,266.1570829525173,266.1114006444007,266.12827012349453,266.3033035329403,266.58352229769974,267.58691845898966,268.69420223517363,268.93075408781914,269.4944399225113,269.78028551251515,269.87807172861574
