Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
40992,2023-09-05 00:00:00,2024-07-17 00:00:00,3.1,252.28,225.0,1885.0,0.0,0.0,5.0,1921.0,0.0,464.0
40993,2023-09-05 01:00:00,2024-07-17 00:00:00,3.1,292.32,225.0,2541.0,0.0,0.0,11.0,1442.0,0.0,432.0
40994,2023-09-05 02:00:00,2024-07-17 00:00:00,3.1,362.87,225.0,2971.0,0.0,0.0,143.0,392.0,4.0,401.0
40995,2023-09-05 03:00:00,2024-07-17 00:00:00,3.1,394.33,226.0,3048.0,0.0,0.0,149.0,85.0,1.0,466.0
40996,2023-09-05 04:00:00,2024-07-17 00:00:00,3.1,395.75,226.0,3058.0,0.0,0.0,143.0,83.0,0.0,479.0
40997,2023-09-05 05:00:00,2024-07-17 00:00:00,3.1,407.42,226.0,3180.0,0.0,0.0,17.0,58.0,0.0,417.0
40998,2023-09-05 06:00:00,2024-07-17 00:00:00,3.1,396.21,226.0,3181.0,0.0,0.0,142.0,78.0,0.0,494.0
40999,2023-09-05 07:00:00,2024-07-17 00:00:00,3.1,397.47,226.0,3147.0,0.0,0.0,126.0,62.0,19.0,489.0
41000,2023-09-05 08:00:00,2024-07-17 00:00:00,3.1,408.18,226.0,3134.0,0.0,0.0,10.0,21.0,46.0,429.0
41001,2023-09-05 09:00:00,2024-07-17 00:00:00,3.1,412.6,226.0,3031.0,0.0,0.0,5.0,13.0,29.0,431.0
41002,2023-09-05 10:00:00,2024-07-17 00:00:00,3.1,414.11,226.0,2936.0,0.0,0.0,5.0,13.0,29.0,440.0
41003,2023-09-05 11:00:00,2024-07-17 00:00:00,3.1,414.78,226.0,2928.0,0.0,0.0,5.0,12.0,28.0,448.0
41004,2023-09-05 12:00:00,2024-07-17 00:00:00,3.1,416.81,226.0,2963.0,0.0,0.0,5.0,12.0,9.0,455.0
41005,2023-09-05 13:00:00,2024-07-17 00:00:00,3.1,418.85,226.0,2855.0,0.0,0.0,5.0,15.0,0.0,453.0
41006,2023-09-05 14:00:00,2024-07-17 00:00:00,3.1,414.29,226.0,2356.0,0.0,0.0,5.0,109.0,0.0,457.0
41007,2023-09-05 15:00:00,2024-07-17 00:00:00,3.1,316.26,225.0,1695.0,0.0,0.0,5.0,980.0,0.0,466.0
41008,2023-09-05 16:00:00,2024-07-17 00:00:00,3.1,235.66,226.0,1057.0,0.0,0.0,5.0,1793.0,0.0,481.0
41009,2023-09-05 17:00:00,2024-07-17 00:00:00,3.1,221.08,226.0,1023.0,0.0,0.0,5.0,1973.0,0.0,461.0
41010,2023-09-05 18:00:00,2024-07-17 00:00:00,3.1,222.62,226.0,1118.0,0.0,0.0,5.0,2004.0,0.0,457.0
41011,2023-09-05 19:00:00,2024-07-17 00:00:00,3.1,219.28,226.0,1055.0,0.0,0.0,5.0,2009.0,0.0,451.0
41012,2023-09-05 20:00:00,2024-07-17 00:00:00,3.1,218.05,226.0,1134.0,0.0,0.0,5.0,2044.0,20.0,438.0
41013,2023-09-05 21:00:00,2024-07-17 00:00:00,3.1,220.97,226.0,1253.0,0.0,0.0,5.0,2047.0,43.0,436.0
41014,2023-09-05 22:00:00,2024-07-17 00:00:00,3.1,228.12,265.0,1326.0,0.0,0.0,5.0,2054.0,39.0,431.0
41015,2023-09-05 23:00:00,2024-07-17 00:00:00,3.1,234.87,243.0,1660.0,0.0,0.0,5.0,2071.0,45.0,430.0
