UTC time,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2021-07-01 21:00:00,147.8848,1286.6218,13535.66664,3256.35904,185.46085,709.98582,156.41888,133.81825
2021-07-01 22:00:00,140.50627,1282.18259,13406.4371,3239.2488,176.13643,708.71431,93.64609,134.8262
2021-07-01 23:00:00,133.03969,1071.38298,13215.43406,3258.84095,157.13846,705.86452,48.20434,145.56035
2021-07-02 00:00:00,32.71751,704.19517,14666.70536,3301.04845,15.09218,707.94661,0,133.56369
2021-07-02 01:00:00,32.61957,593.11613,13791.68812,3308.35182,16.48469,705.3116,0,141.38996
2021-07-02 02:00:00,30.95698,483.1623,12682.55409,3315.6972,20.51866,702.83287,0,159.65275
2021-07-02 03:00:00,29.83173,329.14281,11420.01495,3305.43345,22.63019,701.92936,0,176.67029
2021-07-02 04:00:00,29.74284,230.95194,10249.53531,3292.02928,18.13775,708.2134,3.15751,196.46907
2021-07-02 05:00:00,29.90297,211.84706,9051.75261,3277.60435,18.67707,697.4556,9.58145,226.91823
2021-07-02 06:00:00,30.59014,270.54999,8299.62371,3271.0184,13.95406,694.04774,13.41911,251.43326
2021-07-02 07:00:00,31.96318,338.44129,7865.58669,3270.37736,7.77947,689.68341,9.63577,256.86063
2021-07-02 08:00:00,33.0738,377.51005,7506.56406,3271.45388,6.10154,688.1162,3.09021,262.84985
2021-07-02 09:00:00,32.83041,393.41209,7529.4042,3272.36803,4.30773,691.6694,0,274.88079
2021-07-02 10:00:00,33.21589,434.61421,7721.2581,3278.32471,7.60205,695.84492,0,284.62723
2021-07-02 11:00:00,32.96419,451.68705,8340.62591,3273.67799,9.351,696.8735,4.17645,298.11098
2021-07-02 12:00:00,33.24084,471.60895,9055.18726,3279.4405,17.4687,698.76258,17.80463,308.30821
2021-07-02 13:00:00,32.38633,465.69259,9589.34187,3274.63023,21.0634,698.68921,32.96486,308.47254
2021-07-02 14:00:00,33.01146,467.66583,10335.36365,3280.2663,24.38809,692.82923,54.93657,309.63729
2021-07-02 15:00:00,33.3576,497.42094,11182.36743,3284.5765,21.06217,696.34177,83.9768,311.55378
2021-07-02 16:00:00,33.05508,514.84096,11945.80963,3280.41925,19.81943,698.21897,113.27259,318.93689
2021-07-02 17:00:00,33.27522,551.91979,12785.13433,3277.54015,20.88456,697.66072,129.45864,330.61937
2021-07-02 18:00:00,34.34194,713.90984,13258.41311,3266.24229,23.73855,698.65442,135.11787,343.35367
2021-07-02 19:00:00,33.8919,888.86228,13464.12961,3272.22745,23.92324,693.49853,127.08282,356.25849
2021-07-02 20:00:00,33.17106,979.80685,13907.20208,3273.03125,19.6579,690.56615,105.9663,362.94004
2021-07-02 21:00:00,35.21056,962.24434,14147.57301,3269.74122,21.76119,688.22617,79.05797,359.3074
2021-07-02 22:00:00,34.42341,847.70633,14297.95822,3274.86289,27.73747,688.08078,57.14172,356.9081
2021-07-02 23:00:00,35.16188,761.62974,14070.50375,3268.43401,29.96022,689.4023,33.59488,349.61841
2021-07-03 00:00:00,32.71751,601.11913,15088.34621,3324.71303,15.09218,688.9397,0,331.56791
2021-07-03 01:00:00,32.61957,548.35057,14177.50008,3332.02209,16.48469,686.32787,0,335.30762
2021-07-03 02:00:00,30.95698,500.09124,13021.8965,3339.40577,20.51866,683.94145,0,340.31884
2021-07-03 03:00:00,29.83173,398.33769,11709.02611,3328.97042,22.63019,683.29022,0.5621,336.22461
2021-07-03 04:00:00,29.74284,320.89068,10488.70387,3315.41369,18.13775,689.62576,5.2124,339.12148
2021-07-03 05:00:00,29.90297,284.72432,9241.1295,3300.8525,18.67707,679.26623,10.01114,340.71584
2021-07-03 06:00:00,30.59014,296.72845,8452.1566,3294.12008,13.95406,676.15557,12.15438,340.19189
2021-07-03 07:00:00,31.96318,319.56252,7991.15327,3293.38853,7.77947,672.01023,9.49826,313.00682
2021-07-03 08:00:00,33.0738,334.2518,7607.87499,3294.40968,6.10154,670.52732,4.67707,290.44949
2021-07-03 09:00:00,32.83041,349.44285,7621.63082,3295.24058,4.30773,673.95913,0,269.14137
2021-07-03 10:00:00,33.21589,402.61168,7814.19802,3301.21121,7.60205,678.02703,0,255.79845
2021-07-03 11:00:00,32.96419,448.95986,8450.93369,3296.52895,9.351,679.08393,2.41189,251.62378
2021-07-03 12:00:00,33.24084,505.0536,9183.85832,3302.30579,17.4687,680.96944,11.80996,242.46394
2021-07-03 13:00:00,32.38633,548.7607,9734.53077,3297.4111,21.0634,681.11772,22.35362,228.13129
2021-07-03 14:00:00,33.01146,596.66041,10506.18179,3303.10508,24.38809,675.65538,36.11962,221.45765
2021-07-03 15:00:00,33.3576,639.24914,11387.92213,3307.43531,21.06217,679.06306,51.71379,217.37313
2021-07-03 16:00:00,33.05508,647.38995,12188.8432,3303.19501,19.81943,680.85333,67.41759,224.70822
2021-07-03 17:00:00,33.27522,646.85489,13069.8838,3300.22717,20.88456,680.35341,75.42016,238.64484
2021-07-03 18:00:00,34.34194,727.56249,13576.78136,3288.77911,23.73855,681.46317,76.09524,253.18726
2021-07-03 19:00:00,33.8919,807.03437,13807.36002,3294.74071,23.92324,676.53436,68.36101,268.74321
2021-07-03 20:00:00,33.17106,830.64678,14277.20087,3295.51742,19.6579,673.83027,52.78205,271.85011
2021-07-03 21:00:00,35.21056,778.3583,14535.18278,3292.16318,21.76119,671.64815,34.97491,272.06395
2021-07-03 22:00:00,34.42341,669.45608,14697.11125,3297.29702,27.73747,671.42207,23.25768,277.35435
2021-07-03 23:00:00,35.16188,611.85603,14466.45539,3290.77684,29.96022,672.86323,11.68049,276.22924
2021-07-04 00:00:00,32.71751,589.08165,16378.63435,3338.22126,15.09218,670.84326,0,301.63985
2021-07-04 01:00:00,32.61957,519.05963,15394.81475,3345.53386,16.48469,668.25348,0,313.53649
2021-07-04 02:00:00,30.95698,449.67304,14111.35483,3352.93913,20.51866,665.95489,0,322.69032
2021-07-04 03:00:00,29.83173,329.4231,12655.11471,3342.40581,22.63019,665.54384,0,318.2233
2021-07-04 04:00:00,29.74284,236.22719,11299.72026,3328.7623,18.13775,671.92854,5.32857,320.37824
2021-07-04 05:00:00,29.90297,193.17094,9931.3576,3314.12316,18.67707,661.94821,12.28202,314.64036
2021-07-04 06:00:00,30.59014,202.40019,9072.60441,3307.3071,13.95406,659.12042,15.5237,304.00928
2021-07-04 07:00:00,31.96318,227.62902,8587.88338,3306.52372,7.77947,655.18354,10.99438,270.34969
2021-07-04 08:00:00,33.0738,251.43875,8199.09752,3307.51346,6.10154,653.78096,3.22364,244.26373
2021-07-04 09:00:00,32.83041,282.41246,8239.89276,3308.29665,4.30773,657.09715,0,207.19193
2021-07-04 10:00:00,33.21589,346.07342,8468.64158,3314.27552,7.60205,661.06263,0,181.31065
2021-07-04 11:00:00,32.96419,393.08916,9167.54663,3309.57284,9.351,662.14646,3.18145,167.73778
2021-07-04 12:00:00,33.24084,446.60123,9935.1495,3315.35793,17.4687,664.02867,17.83057,147.485
2021-07-04 13:00:00,32.38633,485.85479,10482.09493,3310.41513,21.0634,664.3879,33.11266,116.19921
2021-07-04 14:00:00,33.01146,527.09963,11245.84019,3316.14191,24.38809,659.30426,53.27947,98.43414
2021-07-04 15:00:00,33.3576,557.69754,12129.15988,3320.48392,21.06217,662.61204,77.06152,89.45045
2021-07-04 16:00:00,33.05508,558.42924,12944.5554,3316.1959,19.81943,664.31954,99.99055,86.2744
2021-07-04 17:00:00,33.27522,552.9004,13874.41198,3313.17741,20.88456,663.87506,110.44727,86.2731
2021-07-04 18:00:00,34.34194,647.25796,14416.93146,3301.64374,23.73855,665.09538,109.9434,97.06498
2021-07-04 19:00:00,33.8919,746.14349,14689.91837,3307.59179,23.92324,660.3828,97.55331,112.49625
2021-07-04 20:00:00,33.17106,788.39651,15242.36974,3308.35319,19.6579,657.89617,73.94898,119.01926
2021-07-04 21:00:00,35.21056,758.11907,15578.38674,3304.96244,21.76119,655.86423,47.12861,124.99082
2021-07-04 22:00:00,34.42341,656.55189,15820.90782,3310.10315,27.73747,655.56134,28.39415,138.05894
2021-07-04 23:00:00,35.16188,599.74606,15629.43828,3303.53055,29.96022,657.11635,11.32048,149.34714
2021-07-02 00:00:00,86.35434,446.52515,11182.49391,3251.60904,5.23515,717.56789,3.05589,108.88335
2021-07-02 01:00:00,80.91153,400.67016,10498.33188,3270.45039,6.11019,715.08889,4.11908,149.38528
2021-07-02 02:00:00,71.84797,333.20781,9756.03959,3258.57353,5.48556,717.01638,6.36292,183.15608
2021-07-02 03:00:00,69.61283,257.14996,8686.93207,3257.34053,3.4619,713.48838,4.45619,212.58109
2021-07-02 04:00:00,68.48365,213.08894,8060.86498,3265.06799,4.05491,706.571,10.65498,243.04667
2021-07-02 05:00:00,68.93874,180.23012,7076.45487,3273.22838,5.82651,707.28991,1.84807,272.14863
2021-07-02 06:00:00,68.90102,176.9278,6659.82884,3256.60073,10.38233,704.05848,0,301.25328
2021-07-02 07:00:00,69.42248,189.74104,6009.99601,3257.08549,9.4142,705.82417,0,328.6198
2021-07-02 08:00:00,77.34294,212.86615,6164.71518,3272.21076,7.07724,700.95559,1.80565,342.94811
2021-07-02 09:00:00,84.21246,213.25691,5994.91832,3277.34342,8.2472,705.41154,2.1144,348.92422
2021-07-02 10:00:00,90.04915,213.9867,6441.30388,3240.24973,8.54605,702.29085,0,355.93927
2021-07-02 11:00:00,97.20244,258.1044,6794.28385,3251.28803,7.38137,699.50381,8.56566,361.77979
2021-07-02 12:00:00,107.01084,336.51975,7503.88788,3275.90093,7.37941,698.9869,21.44249,364.7109
2021-07-02 13:00:00,111.79935,411.26776,7797.43215,3269.58239,10.67069,697.90049,40.34447,358.71498
2021-07-02 14:00:00,122.64436,425.88702,8653.69929,3273.73787,14.03099,694.26099,62.2584,343.52737
2021-07-02 15:00:00,129.43307,389.82135,9178.13802,3260.05294,13.1532,693.18109,81.2819,338.62262
2021-07-02 16:00:00,135.7317,369.15352,9812.58804,3271.28149,11.65415,696.87571,91.9434,336.70421
2021-07-02 17:00:00,138.98637,356.55136,10374.67481,3258.13845,12.02283,693.79835,90.38458,323.96671
2021-07-02 18:00:00,142.51963,391.6061,10740.48173,3263.62354,13.61073,695.60204,91.43559,311.56938
2021-07-02 19:00:00,139.78595,437.53232,10694.47539,3252.46449,13.46552,700.1146,80.80795,304.17409
2021-07-02 20:00:00,140.14818,479.25706,11047.97196,3247.10231,13.1373,697.19695,73.32741,299.83997
2021-07-02 21:00:00,136.60293,552.7725,11157.74015,3253.01305,13.78029,695.23883,54.89867,302.39233
2021-07-02 22:00:00,129.50178,639.82879,11174.17504,3235.93403,14.07615,694.58638,35.11078,308.67574
2021-07-02 23:00:00,122.70624,687.97589,10985.65311,3255.49751,14.33179,691.17594,13.15794,317.78908
2021-07-03 00:00:00,32.71751,502.9615,11856.00952,3310.76559,15.09218,691.26075,0,310.39394
2021-07-03 01:00:00,32.61957,419.57287,10932.75942,3318.07132,16.48469,688.64607,0,313.06076
2021-07-03 02:00:00,30.95698,343.15635,9844.07228,3325.43241,20.51866,686.24835,0,321.14293
2021-07-03 03:00:00,29.83173,225.67688,8621.02007,3315.09818,22.63019,685.56631,0.84271,322.03838
2021-07-03 04:00:00,29.74284,142.33284,7557.20454,3301.63157,18.13775,691.89562,4.08712,327.07669
2021-07-03 05:00:00,29.90297,113.64001,6573.96395,3287.15068,18.67707,681.48743,7.73961,337.33276
2021-07-03 06:00:00,30.59014,136.02401,6039.97811,3280.50446,13.95406,678.34049,9.7867,347.02604
2021-07-03 07:00:00,31.96318,171.98586,5852.80393,3279.82631,7.77947,674.1684,7.81779,329.61379
2021-07-03 08:00:00,33.0738,199.53331,5847.79528,3280.88005,6.10154,672.67519,4.70726,314.82683
2021-07-03 09:00:00,32.83041,227.27421,6188.27108,3281.76004,4.30773,676.12182,1.81212,305.79276
2021-07-03 10:00:00,33.21589,283.58282,6639.86897,3287.72242,7.60205,680.20286,6.63627,302.08641
2021-07-03 11:00:00,32.96419,314.94614,7360.41261,3283.06117,9.351,681.25629,18.08181,307.97582
2021-07-03 12:00:00,33.24084,357.09564,8126.29981,3288.82957,17.4687,683.1423,32.28491,309.84586
2021-07-03 13:00:00,32.38633,389.69268,8681.50825,3283.98454,21.0634,683.26347,44.73205,302.98334
2021-07-03 14:00:00,33.01146,427.99891,9317.81029,3289.64437,24.38809,677.7526,57.21878,302.12759
2021-07-03 15:00:00,33.3576,460.50923,9954.15996,3293.96282,21.06217,681.17307,69.07671,304.45295
2021-07-03 16:00:00,33.05508,471.85225,10466.84024,3289.7714,19.81943,682.97395,79.68178,318.44382
2021-07-03 17:00:00,33.27522,477.99167,11036.8763,3286.85598,20.88456,682.4669,81.12955,338.02473
2021-07-03 18:00:00,34.34194,592.21192,11331.69399,3275.49647,23.73855,683.56247,75.0799,358.17605
2021-07-03 19:00:00,33.8919,711.25189,11484.94469,3281.47201,23.92324,678.60592,61.13713,378.53025
2021-07-03 20:00:00,33.17106,762.53874,11819.64598,3282.26462,19.6579,675.874,40.79217,384.25359
2021-07-03 21:00:00,35.21056,735.54069,11999.65356,3278.94809,21.76119,673.67259,20.26556,384.57521
2021-07-03 22:00:00,34.42341,621.47963,12065.71586,3284.07486,27.73747,673.45636,9.37022,385.88942
2021-07-03 23:00:00,35.16188,543.98705,11739.84921,3277.60847,29.96022,674.88288,1.99888,381.32499
2021-07-04 00:00:00,32.71751,448.86825,12192.34847,3329.46578,15.09218,671.81695,0,328.47819
2021-07-04 01:00:00,32.61957,357.80498,11295.62447,3336.77621,16.48469,669.22599,0,339.1455
2021-07-04 02:00:00,30.95698,284.95407,10228.92087,3344.16735,20.51866,666.92274,0,344.77089
2021-07-04 03:00:00,29.83173,181.03696,9024.88157,3333.69744,22.63019,666.49877,0,332.96621
2021-07-04 04:00:00,29.74284,123.7761,7955.70588,3320.11029,18.13775,672.88076,6.1259,327.39912
2021-07-04 05:00:00,29.90297,124.5108,6929.91167,3305.52161,18.67707,662.88001,13.89139,311.80086
2021-07-04 06:00:00,30.59014,177.3035,6334.73831,3298.75974,13.95406,660.03704,17.24249,293.46192
2021-07-04 07:00:00,31.96318,233.83378,6065.96011,3298.01012,7.77947,656.08895,11.90676,250.1531
2021-07-04 08:00:00,33.0738,260.04548,5945.32129,3299.02008,6.10154,654.68204,2.84843,216.33046
2021-07-04 09:00:00,32.83041,263.88228,6171.14836,3299.8343,4.30773,658.00446,0,168.60709
2021-07-04 10:00:00,33.21589,295.25667,6525.96475,3305.80787,7.60205,661.97541,0,136.64606
2021-07-04 11:00:00,32.96419,300.65884,7185.32128,3301.11834,9.351,663.05784,3.05501,120.22268
2021-07-04 12:00:00,33.24084,324.07751,7908.26721,3306.89813,17.4687,664.94018,19.58831,97.2995
2021-07-04 13:00:00,32.38633,342.15691,8451.09467,3301.98655,21.0634,665.28812,36.28949,61.05746
2021-07-04 14:00:00,33.01146,373.91845,9120.04472,3307.69193,24.38809,660.18405,57.68053,42.7855
2021-07-04 15:00:00,33.3576,420.79932,9823.9268,3312.02647,21.06217,663.49722,81.9913,37.24238
2021-07-04 16:00:00,33.05508,456.0298,10419.76622,3307.76928,19.81943,665.20914,104.77953,38.99809
2021-07-04 17:00:00,33.27522,491.4406,11072.04815,3304.78358,20.88456,664.76172,113.93397,42.86167
2021-07-04 18:00:00,34.34194,631.22533,11444.8763,3293.30548,23.73855,665.97608,110.92006,60.74325
2021-07-04 19:00:00,33.8919,772.3558,11643.5305,3299.26217,23.92324,661.25184,95.64599,84.45624
2021-07-04 20:00:00,33.17106,827.00434,12017.53064,3300.03358,19.6579,658.75351,68.83579,96.12281
2021-07-04 21:00:00,35.21056,784.11644,12223.03031,3296.66658,21.76119,656.71348,39.42855,109.41978
2021-07-04 22:00:00,34.42341,645.10008,12305.73528,3301.80278,27.73747,656.41475,19.7751,128.20164
2021-07-04 23:00:00,35.16188,536.05438,12007.08462,3295.26414,29.96022,657.96367,3.38173,146.23768
2021-07-05 00:00:00,32.71751,493.69988,13424.83241,3362.69711,15.09218,654.70996,0,224.20803
2021-07-05 01:00:00,32.61957,343.56902,12385.46306,3370.01579,16.48469,652.13983,0,228.95527
2021-07-05 02:00:00,30.95698,214.36293,11109.41942,3377.46053,20.51866,649.91967,0,236.21351
2021-07-05 03:00:00,29.83173,69.05194,9678.35354,3366.74972,22.63019,649.72273,0,236.25825
2021-07-05 04:00:00,29.74284,4.89144,8425.00057,3352.94855,18.13775,656.15117,5.57522,243.37769
2021-07-05 05:00:00,29.90297,35.05739,7283.38278,3338.16825,18.67707,646.50883,15.5561,250.5785
2021-07-05 06:00:00,30.59014,143.58764,6664.72333,3331.20081,13.95406,643.93332,20.33078,253.24347
2021-07-05 07:00:00,31.96318,250.4714,6462.32773,3330.32377,7.77947,640.18232,12.97801,233.32561
2021-07-05 08:00:00,33.0738,299.31189,6479.87136,3331.25638,6.10154,638.85131,1.00083,218.23341
2021-07-05 09:00:00,32.83041,295.18772,6887.65248,3331.95338,4.30773,642.06444,0,203.50268
2021-07-05 10:00:00,33.21589,305.53286,7415.87613,3337.94678,7.60205,645.93861,0,195.00169
2021-07-05 11:00:00,32.96419,271.24466,8235.47913,3333.20719,9.351,647.04647,10.41314,192.45029
2021-07-05 12:00:00,33.24084,252.58474,9056.56539,3339.007,17.4687,648.92566,35.41549,185.82564
2021-07-05 13:00:00,32.38633,219.55696,9611.68678,3333.97703,21.0634,649.47302,58.87729,174.53712
2021-07-05 14:00:00,33.01146,207.29929,10231.07758,3339.76369,24.38809,644.72692,88.08556,169.8873
2021-07-05 15:00:00,33.3576,247.89429,10856.21004,3344.12651,21.06217,647.94565,121.89308,167.23079
2021-07-05 16:00:00,33.05508,302.57337,11373.04278,3339.7525,19.81943,649.57933,152.53803,173.88134
2021-07-05 17:00:00,33.27522,384.74588,11994.37512,3336.64212,20.88456,649.18436,162.83942,186.65124
2021-07-05 18:00:00,34.34194,611.94032,12332.85518,3324.95315,23.73855,650.50322,156.34355,200.19736
2021-07-05 19:00:00,33.8919,852.1569,12551.57027,3330.87686,23.92324,645.98338,133.17517,215.12037
2021-07-05 20:00:00,33.17106,971.05159,13000.2382,3331.61037,19.6579,643.69057,94.55841,221.76462
2021-07-05 21:00:00,35.21056,955.31315,13290.68744,3328.15326,21.76119,641.79259,52.61535,223.94886
2021-07-05 22:00:00,34.42341,799.10367,13464.41706,3333.30634,27.73747,641.42125,24.02222,231.27602
2021-07-05 23:00:00,35.16188,647.5698,13182.99876,3326.6395,29.96022,643.07779,1.5966,232.19709
2021-07-03 00:00:00,1.99417,531.20179,8489.54183,3246.647,5.23515,716.79382,14.47503,334.6286
2021-07-03 01:00:00,2.45307,466.28923,7901.58394,3265.36603,6.11019,714.40292,6.6742,357.73353
2021-07-03 02:00:00,2.81512,386.71745,7153.31306,3253.52942,5.48556,716.34762,3.38639,361.68682
2021-07-03 03:00:00,3.56024,309.78873,6326.72619,3252.29466,3.4619,712.80498,2.05431,367.41931
2021-07-03 04:00:00,4.36328,270.97974,5922.0935,3260.01583,4.05491,705.82575,5.73836,363.4924
2021-07-03 05:00:00,5.39589,248.09807,5172.32293,3268.18211,5.82651,706.57624,2.40321,370.31854
2021-07-03 06:00:00,6.05347,251.87273,5023.48381,3251.59,10.38233,703.3787,2.43833,374.24811
2021-07-03 07:00:00,6.88448,262.19043,4563.99104,3252.09164,9.4142,705.11995,2.47962,378.1109
2021-07-03 08:00:00,8.54851,269.17795,4656.08604,3267.21809,7.07724,700.27761,4.85179,374.00519
2021-07-03 09:00:00,10.3289,253.03215,4544.55125,3272.34525,8.2472,704.72426,6.75436,362.52445
2021-07-03 10:00:00,11.62123,251.51457,5073.689,3235.31243,8.54605,701.65051,6.63299,358.88573
2021-07-03 11:00:00,12.55279,296.22046,5360.62146,3246.36074,7.38137,698.81449,6.95006,347.83581
2021-07-03 12:00:00,12.78606,377.11893,5920.91535,3270.89176,7.37941,698.34651,17.07746,345.04793
2021-07-03 13:00:00,12.09105,465.78937,6247.51993,3264.55889,10.67069,697.23621,26.97803,328.87223
2021-07-03 14:00:00,12.06717,494.39211,6882.79207,3268.76935,14.03099,693.56571,36.44432,321.39102
2021-07-03 15:00:00,12.51137,463.07766,7264.13579,3255.11799,13.1532,692.44294,50.67981,321.0822
2021-07-03 16:00:00,12.70431,440.561,7668.65515,3266.35852,11.65415,696.20054,55.47741,312.91351
2021-07-03 17:00:00,13.58257,422.37006,8140.92784,3253.21312,12.02283,693.14608,50.52152,308.09018
2021-07-03 18:00:00,14.15273,432.45992,8430.33815,3258.71254,13.61073,694.93341,49.94542,285.67255
2021-07-03 19:00:00,13.67858,425.74396,8543.05396,3247.59021,13.46552,699.4195,40.30799,281.55853
2021-07-03 20:00:00,14.10918,430.99595,8980.7256,3242.26199,13.1373,696.50022,37.80982,274.89987
2021-07-03 21:00:00,14.51683,527.71151,9065.58975,3248.14408,13.78029,694.53822,24.19784,268.25354
2021-07-03 22:00:00,13.7955,676.37464,9068.47906,3231.11433,14.07615,693.96592,18.0559,264.71581
2021-07-03 23:00:00,13.98065,769.29752,8887.89739,3250.64777,14.33179,690.53565,2.34686,273.53733
2021-07-04 00:00:00,32.71751,457.88594,9244.11901,3298.87342,15.09218,688.73183,0,229.80301
2021-07-04 01:00:00,32.61957,351.42078,8438.25458,3306.1762,16.48469,686.12027,0,235.31945
2021-07-04 02:00:00,30.95698,264.36077,7516.59122,3313.51805,20.51866,683.73484,0,242.05068
2021-07-04 03:00:00,29.83173,150.49487,6479.89189,3303.27001,22.63019,683.08636,0.7631,241.13612
2021-07-04 04:00:00,29.74284,92.63815,5640.36146,3289.87997,18.13775,689.42254,3.40938,248.26148
2021-07-04 05:00:00,29.90297,102.18888,4945.82035,3275.46761,18.67707,679.0673,6.56754,253.2707
2021-07-04 06:00:00,30.59014,170.54833,4672.91268,3268.89501,13.95406,675.95989,8.64718,252.95177
2021-07-04 07:00:00,31.96318,240.83389,4742.13203,3268.26241,7.77947,671.81695,7.02949,230.44372
2021-07-04 08:00:00,33.0738,272.75537,5044.21857,3269.34384,6.10154,670.33494,4.70854,213.31784
2021-07-04 09:00:00,32.83041,273.4964,5617.33119,3270.26584,4.30773,673.76544,3.19934,194.95058
2021-07-04 10:00:00,33.21589,298.39728,6225.66904,3276.22096,7.60205,677.83216,10.18128,183.34664
2021-07-04 11:00:00,32.96419,292.52234,6956.93876,3271.57777,9.351,678.88938,23.94303,177.39593
2021-07-04 12:00:00,33.24084,304.37747,7685.1582,3277.3389,17.4687,680.77485,39.75929,166.94756
2021-07-04 13:00:00,32.38633,308.77935,8163.30396,3272.53629,21.0634,680.92557,52.86808,153.02659
2021-07-04 14:00:00,33.01146,329.02602,8603.36228,3278.16706,24.38809,675.46761,65.0775,146.04757
2021-07-04 15:00:00,33.3576,374.94512,8947.97739,3282.47529,21.06217,678.87411,76.17083,140.68183
2021-07-04 16:00:00,33.05508,416.19948,9140.3019,3278.32589,19.81943,680.66343,85.65141,144.221
2021-07-04 17:00:00,33.27522,464.83787,9382.19386,3275.45504,20.88456,680.1641,85.38456,154.21322
2021-07-04 18:00:00,34.34194,628.0484,9417.54639,3264.17093,23.73855,681.27517,77.62712,165.01838
2021-07-04 19:00:00,33.8919,795.42667,9422.21298,3270.15824,23.92324,676.3488,61.96077,177.46424
2021-07-04 20:00:00,33.17106,866.60505,9606.39108,3270.96441,19.6579,673.64729,40.20823,182.72308
2021-07-04 21:00:00,35.21056,829.93043,9705.62374,3267.68027,21.76119,671.46684,18.71438,184.23717
2021-07-04 22:00:00,34.42341,685.41764,9721.22172,3272.80095,27.73747,671.2399,7.76352,192.49117
2021-07-04 23:00:00,35.16188,564.13225,9388.49318,3266.38031,29.96022,672.68233,1.16872,194.22259
2021-07-05 00:00:00,32.71751,427.47801,9659.21168,3337.00456,15.09218,667.0572,0,212.37147
2021-07-05 01:00:00,32.61957,279.71416,8891.65069,3344.31676,16.48469,664.47207,0,216.78917
2021-07-05 02:00:00,30.95698,164.47323,8005.03188,3351.72007,20.51866,662.19187,0,221.13054
2021-07-05 03:00:00,29.83173,41.18644,6998.80989,3341.19558,22.63019,661.8311,0,216.89869
2021-07-05 04:00:00,29.74284,6.31152,6149.71058,3327.55993,18.13775,668.22601,2.43333,221.54694
2021-07-05 05:00:00,29.90297,62.82752,5385.11076,3312.92786,18.67707,658.32502,8.93153,222.54669
2021-07-05 06:00:00,30.59014,194.03346,5008.58844,3306.11926,13.95406,655.55646,13.22122,218.1989
2021-07-05 07:00:00,31.96318,313.98054,4939.69802,3305.34059,7.77947,651.66318,8.54453,191.92011
2021-07-05 08:00:00,33.0738,357.31667,5050.1483,3306.33307,6.10154,650.27736,1.84814,172.16136
2021-07-05 09:00:00,32.83041,328.92151,5432.50139,3307.12078,4.30773,653.56938,0,149.94002
2021-07-05 10:00:00,33.21589,316.23743,5880.68434,3313.09867,7.60205,657.51344,11.12992,136.25196
2021-07-05 11:00:00,32.96419,261.17064,6506.4648,3308.39796,9.351,658.60292,36.40315,127.82339
2021-07-05 12:00:00,33.24084,229.93568,7159.05389,3314.18226,17.4687,660.48441,65.62584,115.28017
