UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-06-23 00:00:00,342.0,86.0,21.0,3.0,1000.0,322.0
2023-06-23 01:00:00,381.0,88.0,21.0,3.0,895.0,320.0
2023-06-23 02:00:00,426.0,199.0,40.0,7.0,745.0,322.0
2023-06-23 03:00:00,326.0,96.0,22.0,77.0,673.0,319.0
2023-06-23 04:00:00,369.0,93.0,21.0,223.0,563.0,321.0
2023-06-23 05:00:00,409.0,93.0,21.0,433.0,500.0,302.0
2023-06-23 06:00:00,424.0,128.0,25.0,715.0,557.0,287.0
2023-06-23 07:00:00,403.0,96.0,23.0,1006.0,604.0,270.0
2023-06-23 08:00:00,305.0,95.0,24.0,1265.0,773.0,266.0
2023-06-23 09:00:00,311.0,89.0,22.0,1621.0,927.0,289.0
2023-06-23 10:00:00,261.0,87.0,21.0,1840.0,1174.0,282.0
2023-06-23 11:00:00,343.0,87.0,21.0,1945.0,1328.0,282.0
2023-06-23 12:00:00,277.0,88.0,22.0,1982.0,1519.0,297.0
2023-06-23 13:00:00,307.0,88.0,22.0,1940.0,1565.0,288.0
2023-06-23 14:00:00,269.0,89.0,22.0,1675.0,1836.0,297.0
2023-06-23 15:00:00,347.0,86.0,21.0,1360.0,1916.0,305.0
2023-06-23 16:00:00,376.0,92.0,23.0,894.0,1950.0,309.0
2023-06-23 17:00:00,371.0,99.0,24.0,455.0,1861.0,311.0
2023-06-23 18:00:00,364.0,101.0,24.0,176.0,1563.0,308.0
2023-06-23 19:00:00,381.0,124.0,27.0,53.0,1470.0,319.0
2023-06-23 20:00:00,390.0,102.0,25.0,6.0,1498.0,311.0
2023-06-23 21:00:00,381.0,95.0,24.0,4.0,1473.0,308.0
2023-06-23 22:00:00,380.0,105.0,24.0,4.0,1570.0,323.0
2023-06-23 23:00:00,370.0,87.0,22.0,4.0,1607.0,307.0
