Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42216,2023-10-26 00:00:00,78.47,178.0,106.0,22.0,0.0,3315.0,234.0
42217,2023-10-26 01:00:00,77.0,177.0,106.0,22.0,0.0,3394.0,236.0
42218,2023-10-26 02:00:00,77.53,178.0,108.0,22.0,0.0,3354.0,222.0
42219,2023-10-26 03:00:00,78.71,180.0,110.0,22.0,0.0,3325.0,224.0
42220,2023-10-26 04:00:00,85.29,182.0,114.0,22.0,0.0,3272.0,351.0
42221,2023-10-26 05:00:00,109.64,248.0,210.0,35.0,0.0,3251.0,380.0
42222,2023-10-26 06:00:00,93.6,213.0,162.0,28.0,4.0,3299.0,280.0
42223,2023-10-26 07:00:00,92.45,203.0,143.0,26.0,52.0,3235.0,341.0
42224,2023-10-26 08:00:00,116.66,260.0,236.0,37.0,136.0,3072.0,385.0
42225,2023-10-26 09:00:00,100.34,203.0,150.0,26.0,209.0,2864.0,375.0
42226,2023-10-26 10:00:00,103.51,199.0,135.0,25.0,245.0,2645.0,400.0
42227,2023-10-26 11:00:00,113.47,200.0,183.0,28.0,261.0,2499.0,418.0
42228,2023-10-26 12:00:00,150.88,269.0,332.0,45.0,225.0,2349.0,472.0
42229,2023-10-26 13:00:00,171.4,304.0,362.0,53.0,150.0,2161.0,473.0
42230,2023-10-26 14:00:00,183.09,339.0,326.0,50.0,75.0,2042.0,479.0
42231,2023-10-26 15:00:00,215.96,446.0,348.0,55.0,11.0,1916.0,423.0
42232,2023-10-26 16:00:00,221.81,471.0,373.0,56.0,0.0,1944.0,493.0
42233,2023-10-26 17:00:00,208.97,454.0,356.0,54.0,1.0,2065.0,366.0
42234,2023-10-26 18:00:00,199.85,441.0,344.0,51.0,22.0,2149.0,431.0
42235,2023-10-26 19:00:00,203.14,428.0,375.0,52.0,22.0,2100.0,452.0
42236,2023-10-26 20:00:00,190.85,356.0,226.0,47.0,22.0,1814.0,416.0
42237,2023-10-26 21:00:00,201.13,344.0,234.0,46.0,3.0,1656.0,491.0
42238,2023-10-26 22:00:00,187.03,295.0,195.0,36.0,0.0,1587.0,393.0
42239,2023-10-26 23:00:00,175.83,266.0,177.0,31.0,1.0,1578.0,343.0
