Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42720,2023-11-16 00:00:00,78.39,389.0,178.0,43.0,0.0,3790.0,434.0
42721,2023-11-16 01:00:00,73.12,363.0,176.0,43.0,0.0,3897.0,423.0
42722,2023-11-16 02:00:00,74.25,363.0,174.0,43.0,0.0,3803.0,435.0
42723,2023-11-16 03:00:00,86.75,441.0,186.0,43.0,0.0,3734.0,454.0
42724,2023-11-16 04:00:00,82.6,371.0,236.0,43.0,0.0,3570.0,462.0
42725,2023-11-16 05:00:00,98.31,467.0,263.0,45.0,0.0,3486.0,525.0
42726,2023-11-16 06:00:00,100.71,503.0,292.0,44.0,0.0,3485.0,722.0
42727,2023-11-16 07:00:00,119.02,574.0,365.0,46.0,18.0,3212.0,742.0
42728,2023-11-16 08:00:00,139.38,670.0,434.0,50.0,102.0,2942.0,753.0
42729,2023-11-16 09:00:00,133.15,602.0,411.0,53.0,180.0,2739.0,755.0
42730,2023-11-16 10:00:00,155.22,712.0,439.0,56.0,220.0,2456.0,796.0
42731,2023-11-16 11:00:00,160.59,728.0,451.0,56.0,237.0,2361.0,793.0
42732,2023-11-16 12:00:00,159.9,718.0,456.0,56.0,168.0,2431.0,781.0
42733,2023-11-16 13:00:00,166.22,719.0,477.0,56.0,104.0,2342.0,788.0
42734,2023-11-16 14:00:00,163.92,687.0,490.0,56.0,41.0,2369.0,787.0
42735,2023-11-16 15:00:00,178.94,762.0,509.0,56.0,2.0,2302.0,785.0
42736,2023-11-16 16:00:00,181.83,777.0,548.0,57.0,1.0,2319.0,788.0
42737,2023-11-16 17:00:00,168.46,717.0,535.0,54.0,1.0,2431.0,802.0
42738,2023-11-16 18:00:00,166.68,709.0,483.0,53.0,1.0,2374.0,814.0
42739,2023-11-16 19:00:00,166.32,622.0,463.0,54.0,1.0,2139.0,725.0
42740,2023-11-16 20:00:00,189.61,713.0,428.0,49.0,1.0,2183.0,424.0
42741,2023-11-16 21:00:00,195.46,727.0,414.0,46.0,1.0,2221.0,297.0
42742,2023-11-16 22:00:00,172.98,602.0,390.0,46.0,1.0,2334.0,214.0
42743,2023-11-16 23:00:00,153.6,571.0,268.0,39.0,0.0,2481.0,215.0
