UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-12-27 00:00:00,2024-07-17 00:00:00,3.1,13.034824552414833,277.2894590401372,275.79642079558465,0.0,6.745858695782671,448.6902,57.23426,40.81927,0.0,4589.00022,709.99721
2023-12-27 01:00:00,2024-07-17 00:00:00,3.1,10.967433110853996,278.9746839824651,277.6367103166466,0.0,2.916251657395062,452.22142,58.90001,38.22396,0.0,4279.99989,716.51718
2023-12-27 02:00:00,2024-07-17 00:00:00,3.1,10.967433110853996,278.9746839824651,277.6367103166466,0.0,2.916251657395062,450.16808,68.26494,37.73899,0.0,3966.00023,734.28644
2023-12-27 03:00:00,2024-07-17 00:00:00,3.1,10.967433110853996,278.9746839824651,277.6367103166466,0.0,2.916251657395062,443.08023,79.73958,38.58429,0.0,3530.99996,741.57907
2023-12-27 04:00:00,2024-07-17 00:00:00,3.1,10.830341467589571,280.0890894226653,278.2599695028567,0.0,3.3949452533596864,437.50205,88.01608,37.08771,0.0,2875.99989,745.2614
2023-12-27 05:00:00,2024-07-17 00:00:00,3.1,10.830341467589571,280.0890894226653,278.2599695028567,0.0,3.3949452533596864,458.44448,117.79978,37.98248,0.0,2222.00002,744.89606
2023-12-27 06:00:00,2024-07-17 00:00:00,3.1,10.830341467589571,280.0890894226653,278.2599695028567,0.0,3.3949452533596864,450.45568,139.10914,40.68525,0.0,1723.00005,758.31203
2023-12-27 07:00:00,2024-07-17 00:00:00,3.1,12.452171657603447,280.61455856767,278.2711333566788,4.015996647906631,1.296520254427529,448.95878,146.42216,38.60191,2.0,1336.99998,762.82946
2023-12-27 08:00:00,2024-07-17 00:00:00,3.1,12.452171657603447,280.61455856767,278.2711333566788,4.015996647906631,1.296520254427529,453.11987,168.77432,34.99243,33.0,992.99998,745.53243
2023-12-27 09:00:00,2024-07-17 00:00:00,3.1,12.452171657603447,280.61455856767,278.2711333566788,4.015996647906631,1.296520254427529,451.07374,192.80697,34.67217,89.0,737.99999,746.74186
2023-12-27 10:00:00,2024-07-17 00:00:00,3.1,11.886610489849035,280.5022406801802,277.90466911494894,26.17545123539547,2.0143617017061133,437.7029,205.29726,33.9703,126.0,604.99999,746.52577
