Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42144,2023-10-23 00:00:00,75.58,224.0,122.0,28.0,8.0,2381.0,237.0
42145,2023-10-23 01:00:00,76.47,229.0,122.0,28.0,8.0,2404.0,224.0
42146,2023-10-23 02:00:00,89.85,268.0,131.0,30.0,8.0,2291.0,214.0
42147,2023-10-23 03:00:00,111.84,344.0,167.0,38.0,7.0,2166.0,306.0
42148,2023-10-23 04:00:00,141.55,445.0,211.0,44.0,7.0,1994.0,366.0
42149,2023-10-23 05:00:00,154.29,461.0,285.0,47.0,7.0,1891.0,387.0
42150,2023-10-23 06:00:00,164.1,472.0,290.0,49.0,55.0,1644.0,451.0
42151,2023-10-23 07:00:00,175.07,501.0,401.0,55.0,298.0,1476.0,419.0
42152,2023-10-23 08:00:00,146.51,452.0,318.0,47.0,596.0,1501.0,364.0
42153,2023-10-23 09:00:00,120.34,357.0,298.0,46.0,771.0,1479.0,375.0
42154,2023-10-23 10:00:00,111.12,337.0,272.0,42.0,899.0,1439.0,375.0
42155,2023-10-23 11:00:00,115.33,330.0,276.0,40.0,817.0,1355.0,383.0
42156,2023-10-23 12:00:00,143.4,393.0,295.0,42.0,745.0,1098.0,390.0
42157,2023-10-23 13:00:00,180.15,448.0,289.0,45.0,555.0,773.0,475.0
42158,2023-10-23 14:00:00,232.5,459.0,334.0,47.0,249.0,550.0,475.0
42159,2023-10-23 15:00:00,288.88,465.0,364.0,48.0,48.0,389.0,443.0
42160,2023-10-23 16:00:00,321.61,469.0,373.0,48.0,8.0,239.0,461.0
42161,2023-10-23 17:00:00,326.41,437.0,373.0,48.0,8.0,193.0,441.0
42162,2023-10-23 18:00:00,338.61,456.0,345.0,48.0,8.0,170.0,431.0
42163,2023-10-23 19:00:00,303.06,344.0,293.0,43.0,8.0,163.0,427.0
42164,2023-10-23 20:00:00,296.84,372.0,290.0,41.0,8.0,171.0,488.0
42165,2023-10-23 21:00:00,308.08,322.0,275.0,39.0,7.0,178.0,355.0
42166,2023-10-23 22:00:00,304.58,313.0,267.0,38.0,7.0,196.0,335.0
42167,2023-10-23 23:00:00,315.53,305.0,261.0,36.0,7.0,191.0,287.0
