Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
39168,2023-06-21 00:00:00,198.48,305.0,93.0,23.0,3.0,1266.0,341.0
39169,2023-06-21 01:00:00,224.68,341.0,129.0,27.0,3.0,1170.0,345.0
39170,2023-06-21 02:00:00,262.48,349.0,94.0,23.0,7.0,844.0,342.0
39171,2023-06-21 03:00:00,248.37,281.0,93.0,23.0,29.0,759.0,342.0
39172,2023-06-21 04:00:00,294.75,367.0,94.0,23.0,87.0,618.0,343.0
39173,2023-06-21 05:00:00,316.11,426.0,97.0,23.0,215.0,495.0,347.0
39174,2023-06-21 06:00:00,257.01,380.0,99.0,23.0,487.0,543.0,341.0
39175,2023-06-21 07:00:00,174.35,275.0,95.0,23.0,697.0,897.0,327.0
39176,2023-06-21 08:00:00,159.17,328.0,90.0,21.0,929.0,1173.0,325.0
39177,2023-06-21 09:00:00,123.36,250.0,86.0,21.0,936.0,1583.0,323.0
39178,2023-06-21 10:00:00,125.4,336.0,85.0,20.0,948.0,2020.0,310.0
39179,2023-06-21 11:00:00,118.95,363.0,87.0,20.0,1047.0,2375.0,328.0
39180,2023-06-21 12:00:00,96.19,297.0,87.0,20.0,1252.0,2823.0,331.0
39181,2023-06-21 13:00:00,85.4,253.0,82.0,20.0,1350.0,2994.0,325.0
39182,2023-06-21 14:00:00,86.21,279.0,84.0,20.0,1404.0,3177.0,326.0
39183,2023-06-21 15:00:00,76.7,232.0,85.0,21.0,1208.0,3530.0,330.0
39184,2023-06-21 16:00:00,94.38,305.0,96.0,24.0,838.0,3307.0,328.0
39185,2023-06-21 17:00:00,124.86,388.0,136.0,27.0,448.0,2932.0,343.0
39186,2023-06-21 18:00:00,148.67,400.0,136.0,27.0,186.0,2445.0,337.0
39187,2023-06-21 19:00:00,177.81,377.0,137.0,27.0,51.0,1849.0,337.0
39188,2023-06-21 20:00:00,207.97,388.0,112.0,26.0,5.0,1458.0,338.0
39189,2023-06-21 21:00:00,249.87,440.0,144.0,29.0,3.0,1213.0,336.0
39190,2023-06-21 22:00:00,259.58,447.0,95.0,23.0,3.0,1090.0,331.0
39191,2023-06-21 23:00:00,270.99,435.0,89.0,22.0,3.0,971.0,330.0
