UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-11-09 00:00:00,346.0,203.0,40.0,0.0,3786.0,353.0
2023-11-09 01:00:00,332.0,194.0,38.0,0.0,3080.0,311.0
2023-11-09 02:00:00,333.0,191.0,38.0,0.0,2490.0,299.0
2023-11-09 03:00:00,361.0,210.0,37.0,0.0,2119.0,308.0
2023-11-09 04:00:00,385.0,248.0,37.0,0.0,1901.0,304.0
2023-11-09 05:00:00,483.0,296.0,39.0,0.0,1725.0,460.0
2023-11-09 06:00:00,490.0,320.0,47.0,0.0,1585.0,579.0
2023-11-09 07:00:00,487.0,339.0,49.0,22.0,1511.0,666.0
2023-11-09 08:00:00,474.0,369.0,49.0,86.0,1416.0,580.0
2023-11-09 09:00:00,445.0,328.0,48.0,140.0,1322.0,583.0
2023-11-09 10:00:00,351.0,320.0,44.0,192.0,1231.0,710.0
2023-11-09 11:00:00,348.0,304.0,38.0,228.0,1171.0,655.0
2023-11-09 12:00:00,385.75,305.25,44.75,222.0,1150.0,601.5
2023-11-09 13:00:00,473.0,355.0,40.0,205.0,1103.0,695.0
2023-11-09 14:00:00,466.0,372.0,41.0,87.0,1120.0,725.0
2023-11-09 15:00:00,462.0,391.0,41.0,5.0,1149.0,700.0
2023-11-09 16:00:00,444.0,414.0,44.0,1.0,1111.0,713.0
2023-11-09 17:00:00,435.0,390.0,49.0,1.0,1168.0,754.0
2023-11-09 18:00:00,426.0,382.0,50.0,0.0,1305.0,690.0
2023-11-09 19:00:00,315.0,337.0,48.0,0.0,1490.0,598.0
2023-11-09 20:00:00,299.0,286.0,44.0,0.0,1756.0,542.0
2023-11-09 21:00:00,302.0,277.0,39.0,0.0,2016.0,442.0
2023-11-09 22:00:00,279.0,195.0,40.0,0.0,1972.0,414.0
2023-11-09 23:00:00,272.0,176.0,40.0,0.0,1678.0,529.0
