UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-06-22 00:00:00,2024-07-17 00:00:00,3.1,5.532898126340937,288.5120418007043,284.6040297217866,15.655647456416196,0.0676207598561169,376.32774,143.57076,21.96562,0.0,1302.00002,243.29364
2023-06-22 01:00:00,2024-07-17 00:00:00,3.1,5.246610198164128,288.25579749286373,284.9073390218369,0.7950186729265175,0.0069777062329256,374.08427,150.07726,20.1122,0.0,1237.00002,257.50197
2023-06-22 02:00:00,2024-07-17 00:00:00,3.1,5.246610198164128,288.25579749286373,284.9073390218369,0.7950186729265175,0.0069777062329256,366.73041,158.07301,22.11974,5.0,1127.99996,259.29484
2023-06-22 03:00:00,2024-07-17 00:00:00,3.1,5.246610198164128,288.25579749286373,284.9073390218369,0.7950186729265175,0.0069777062329256,378.13812,155.88472,20.25193,75.0,987.0,272.56829
2023-06-22 04:00:00,2024-07-17 00:00:00,3.1,5.100195554380836,289.4699285487959,284.4578056534844,60.03298230723044,0.0249922127686214,367.65021,153.66098,20.21488,272.00001,756.00001,283.52857
2023-06-22 05:00:00,2024-07-17 00:00:00,3.1,5.100195554380836,289.4699285487959,284.4578056534844,60.03298230723044,0.0249922127686214,365.7389,154.68618,20.37525,588.99998,569.99998,292.50136
2023-06-22 06:00:00,2024-07-17 00:00:00,3.1,5.100195554380836,289.4699285487959,284.4578056534844,60.03298230723044,0.0249922127686214,365.0414,143.94055,21.44363,946.99998,457.0,305.84758
2023-06-22 07:00:00,2024-07-17 00:00:00,3.1,5.238495885102712,290.72714927393463,284.19447812082467,415.796731936152,0.0094990573590299,389.78466,142.92976,20.49594,1291.00004,458.00001,318.26391
2023-06-22 08:00:00,2024-07-17 00:00:00,3.1,5.238495885102712,290.72714927393463,284.19447812082467,415.796731936152,0.0094990573590299,407.73266,139.18358,22.78841,1546.00004,495.99999,318.82425
2023-06-22 09:00:00,2024-07-17 00:00:00,3.1,5.238495885102712,290.72714927393463,284.19447812082467,415.796731936152,0.0094990573590299,402.87901,138.09084,22.3572,1695.99998,504.00001,317.59983
2023-06-22 10:00:00,2024-07-17 00:00:00,3.1,6.18928943819645,291.66063451277284,284.170273267176,533.7564472965704,0.0098867739859291,394.65849,144.24895,20.83593,1795.00002,527.0,318.92904
