UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-12-30 00:00:00,248.0,150.0,50.0,0.0,3240.0,598.0
2023-12-30 01:00:00,239.0,138.0,49.0,0.0,3038.0,611.0
2023-12-30 02:00:00,241.0,137.0,49.0,0.0,3173.0,563.0
2023-12-30 03:00:00,242.0,141.0,49.0,0.0,3423.0,495.0
2023-12-30 04:00:00,253.0,141.0,52.0,0.0,3685.0,477.0
2023-12-30 05:00:00,275.0,153.0,54.0,0.0,3750.0,511.0
2023-12-30 06:00:00,316.0,167.0,56.0,0.0,3800.0,600.0
2023-12-30 07:00:00,320.0,159.0,59.0,2.0,3948.0,675.0
2023-12-30 08:00:00,327.0,160.0,66.0,71.0,4017.0,672.0
2023-12-30 09:00:00,322.0,184.0,67.0,255.0,4168.0,681.0
2023-12-30 10:00:00,315.0,185.0,66.0,395.0,4340.0,614.0
2023-12-30 11:00:00,317.0,161.0,66.0,413.0,4264.0,589.0
2023-12-30 12:00:00,316.0,159.0,66.0,283.0,4237.0,686.0
2023-12-30 13:00:00,336.0,188.0,67.0,143.0,4298.0,699.0
2023-12-30 14:00:00,467.0,236.0,67.0,21.0,4110.0,765.0
2023-12-30 15:00:00,546.0,271.0,71.0,0.0,3910.0,799.0
2023-12-30 16:00:00,526.0,278.0,72.0,0.0,3566.0,854.0
2023-12-30 17:00:00,515.0,278.0,72.0,0.0,2931.0,867.0
2023-12-30 18:00:00,508.0,272.0,71.0,0.0,2282.0,844.0
2023-12-30 19:00:00,501.0,264.0,70.0,0.0,2060.0,816.0
2023-12-30 20:00:00,484.0,253.0,66.0,0.0,1559.0,795.0
2023-12-30 21:00:00,463.0,248.0,66.0,0.0,1251.0,825.0
2023-12-30 22:00:00,320.0,225.0,66.0,1.0,1054.0,727.0
2023-12-30 23:00:00,300.0,196.0,64.0,1.0,1131.0,637.0
